;meta[fps=30]
;meta[frames=157]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;-0.011154287;0.0021942854;0.036763437;0.07612343;0.16276114;0.25631085;0.281696;0.27059427;0.21356344;0.1115543;0.045739435;0.013818286;0.01341943;0.06260458;0.13537143;0.18718287;0.19798858;0.1613086;0.10337143;0.049434286;0.013360001;-0.03765524;0.022324579;0.13547887;0.19110247;0.20033827;0.15667659;0.043620568;0.025804196;0.05194972;0.041761525;0.02295162;0.016086854;0.03489707;0.08208489;0.124396816;0.12041419;0.05483796;0.038337838;0.06982127;0.1038583;0.11766096;0.12870859;0.11220572;0.12650211;0.13605943;0.10223543;0.060303234;0.06888458;0.0879543;0.084957734;0.06703544;0.027330289;-0.0023634292;-0.006235429;0;-0.011154287;0.0021942854;0.04747429;0.06739086;0.112873726;0.20246285;0.25479317;0.25189066;0.24241829;0.1840103;0.118990675;0.09262972;0.058331434;0.0013409498;-0.0129828565;0;0;0;-0.0074666673;0.0058361916;0.028525716;0.004236193;0.108236186;0.15661713;0.14133333;0.11737904;0.093376;0.044032;0.10558477;0.10087315;0.14287546;0.24669413;0.3629044;0.41965947;0.33533868;0.1699741;0.046866294;-0.007651803;-0.015303623;-0.008950858;0.0017097152;0.038192004;0.07583087;0.086566865;0.070400015;0.027330289;-0.0023634292;-0.006235429;-0.0236352;-0.008323204;0.100127995;0.25032;0.3551549;0.35415483;0.23963979;0.09917959;0.023407856;0.0029549692;-0.0011550477;-0.004705524;0.006482286;-0.0006887643;0.035876576;0.09300115;0.094128765;0.11478858;0.13485715;0.10640763;0.09752001;0.08050286;0.015066665;-0.0042057135;-0.0035999995;-0.002537143;0.013074287;0.026066286;0.04513829;0.07650058;0.095488004;0.08802973;0.061641153;0.02593143;0.014578285;0.020205712;0.085069716;0.107044585;0.09236572;0.059053715;0.02029562;-0.021188572;0.008731429;0.02784762;0.045485713;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.0006399999;-0.00022857157;0.0027519998;0.003008;0.009737144;0.025856001;0.039824;0.04117029;0.030192003;0.009076574;0.0066902866;0.03089029;0.06666286;0.092285715;0.097600006;0.079622865;0.05100572;0.024360005;0.0065828576;-0.009961907;0.004248383;0.028260574;0.044600386;0.06743467;0.07425828;0.097388946;0.10509868;0.086978294;0.048224006;0.009061031;-0.017295545;0.024358403;0.060966406;0.08796984;0.08518401;0.045134634;0.0057202335;0.03180343;0.11788023;0.15184763;0.1561943;0.12402287;0.060167618;0.028297141;0.028370284;0.0014750464;0.011602289;0.012880005;0.05898972;0.11607238;0.14714515;0.16613409;0.15896837;0.0895619;0.08060953;0.09036953;0.078156196;0.06196038;0.039208;0.004765332;-0.000683428;-0.00012152394;0.014146285;0.01601714;0.054623626;0.14712457;0.22868572;0.22467048;0.17588572;0.060251433;-0.0038628578;0.029348573;0.09065143;0.103542864;0.08425143;0.009280001;0.03250286;0.06299429;0.08224;0.07049143;0.035245717;-0.023497144;-0.009705145;-0.010048761;0.04017829;0.12899125;0.21031162;0.23141715;0.20316194;0.14437792;0.099574864;0.10169448;0.121386655;0.11440457;0.10519467;0.08834744;0.048854105;0.040146295;0.054973714;0.08841753;0.115170285;0.11337601;0.062086094;0.028073143;0.054914743;0.13654125;0.20769599;0.20102401;0.1240224;0.038035206;-0.0050975964;-0.010579202;0;0;0;-0.008929525;0.0069942866;0.018255237;0.06467048;0.11666287;0.14460953;0.11971048;0.07598628;0.018355804;0.022738285;0.050139427;0.10737829;0.117540576;0.08702629;0.039341718;0.011661716;0.0044251448;0.028971434;0.042258292;0.06252572;0.07105372;0.06525029;0.041581716;0.016045714;0.040822856;0.09485714;0.14959086;0.16588801;0.12155886;0.058980577;0.021558862;-0.0028891407;-0.005997716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007085061;0.0070850607;0.014170121;0.01771265;0.014170121;0.0070850607;-0.0007085061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0039576152;0.034401905;0.12812868;0.2272229;0.29007387;0.29207984;0.23288096;0.17703813;0.14027707;0.09672182;0.057329603;0.033238962;0.038970344;0.086905785;0.15460642;0.20439507;0.21422294;0.18093924;0.12468098;0.06807206;0.026681697;0.0037348054;0.0121015;0.03417719;0.07956738;0.1680591;0.27397576;0.33764392;0.3164007;0.21277799;0.09140445;0.019580537;-0.0024418416;0;0;0;0;-0.0029771572;0.027696148;0.07788915;0.13686337;0.18837675;0.22038953;0.21700564;0.22376817;0.2241601;0.21080966;0.18514147;0.15349764;0.11507142;0.08475308;0.058104303;0.028883435;0.0063057044;-0.00077542063;-0.0030868922;0.026911307;0.09613975;0.20530097;0.28956908;0.31429568;0.28126025;0.2393033;0.21816263;0.2278002;0.22965142;0.19337255;0.13430724;0.06430707;0.01707094;-0.0019847713;-0.0021469884;0.018664485;0.06949086;0.12181058;0.1709957;0.19664028;0.16788256;0.18639196;0.19239399;0.16680144;0.14203043;0.1659221;0.21256185;0.2990468;0.2882403;0.19318314;0.082945324;0.017765617;-0.0048875003;0.024809644;0.0725205;0.10496388;0.10114701;0.064886756;0.015302537;0.007742995;0.035909455;0.06447405;0.07177381;0.078119956;0.09837429;0.13111728;0.14235713;0.115150146;0.05596483;0.01222352;-0.001502892;0;0;0;0;0;0;0;0;0;-0.0027767716;0.025782945;0.06962445;0.16258426;0.2595184;0.3136273;0.2748765;0.18757044;0.075111195;0.015730267;-0.005550919;0.03426164;0.08273061;0.14089897;0.17860723;0.18124591;0.15211661;0.13215;0.0929145;0.055464942;0.04381216;0.074041754;0.13824205;0.20109406;0.2727391;0.30866677;0.31419742;0.277523;0.20545484;0.14086151;0.14073032;0.15632604;0.16341203;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;-0.003941447;0.029389888;0.16855448;0.39707354;0.60782826;0.6819073;0.55735016;0.32796702;0.13277136;0.02870604;-0.0035862664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.11079079;0.11465791;0.10821573;0.0991985;0.10177355;0.10821573;0.11723296;0.10564067;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0036186355;0.011967248;0.026468897;0.04570052;0.07470382;0.1059298;0.13638327;0.14478609;0.13096207;0.099424385;0.0681984;0.041363582;0.02321619;0.009798778;0.0025344002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.00026718073;0.002178795;0.009860242;0.019528843;0.03590162;0.05993476;0.079584874;0.080134355;0.060946647;0.031595714;0.018383782;0.030753618;0.055624887;0.073562175;0.07720809;0.065326095;0.045126516;0.024664523;0.009663436;0.0006064577;0.011188858;0.033355188;0.048254225;0.046475668;0.029798077;0.0075165792;-0.0008746989;0;0;-0.0014170122;0.011546025;0.052397966;0.10863761;0.14862883;0.1432757;0.0949764;0.051158756;0.037623506;0.040485833;0.03899567;0.03490314;0.033657357;0.038720008;0.03806266;0.0232927;0.016170533;0.0363444;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;-0.00039242173;0.003414904;0.012661861;0.022793857;0.025173437;0.03040142;0.03627867;0.05274461;0.078722835;0.097992785;0.0905764;0.0671676;0.033007957;0.0072122905;-0.0008866267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010019279;0.009298315;0.027248198;0.038465545;0.047360968;0.051686753;0.04567519;0.03734169;0.024438556;0.006207711;-0.00072096393;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0018587351;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0010496387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.004016618;0.03491274;0.13005026;0.22715932;0.3282631;0.3913952;0.3628597;0.29019183;0.21238877;0.14120829;0.12925519;0.14024484;0.11851832;0.08171;0.044659544;0.01755461;0.0034204705;-0.00044390972;0;0;0;0;0;0;0;-0.0014917593;0.012066774;0.053065438;0.1426959;0.24838327;0.31394744;0.28679854;0.1913295;0.10116244;0.070341125;0.073649265;0.07110347;0.06349254;0.060913503;0.0699828;0.06876193;0.040105313;0.046086088;0.12875144;0.23364958;0.26685426;0.22417581;0.15388165;0.13852134;0.17428166;0.19872497;0.16244777;0.09555609;0.03864288;0.008319715;-0.001040892;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06780921;0.051885758;0.046397127;0.07169343;0.09982763;0.09620289;0.06446426;0.027675478;-0.0036161423;0.08792356;0.256334;0.4029791;0.41726583;0.30167305;0.11450551;0.021125834;-0.0027942655;0;0;0;0;0;0;0;-0.0031505064;0.025660485;0.116593234;0.24183197;0.32685333;0.35385975;0.34382832;0.32541505;0.2876279;0.21319912;0.104848415;0.022911863;-0.0028165306;0;0;0;0;0;-0.00058631337;0.0043713744;0.025074173;0.059124876;0.0905316;0.096041836;0.12800927;0.25309554;0.44324768;0.5823539;0.56828797;0.42506754;0.25788882;0.23177671;0.3578612;0.507642;0.54148823;0.47191918;0.32944277;0.2172124;0.19556516;0.250856;0.3305605;0.4032325;0.44389635;0.4116699;0.31790614;0.20708291;0.12841599;0.1298465;0.21890786;0.30057833;0.32041654;0.25196484;0.1540965;0.071434855;0.044357203;0.10422092;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.003845177;0.033424877;0.12448454;0.2167931;0.3190482;0.38908526;0.3682996;0.29804146;0.21628849;0.13834304;0.123208374;0.1341999;0.11337928;0.07817821;0.04268352;0.016729413;0.0032089523;-0.0004188615;0;0;0;0;0;0;0;-0.0013618796;0.011304343;0.046096105;0.11963033;0.20467903;0.25637925;0.2326551;0.15500937;0.08466514;0.06464306;0.07072832;0.06800493;0.06080589;0.05836786;0.066995576;0.06579326;0.038347118;0.044078708;0.12324511;0.22354682;0.25511032;0.2153171;0.15257248;0.14531238;0.18634245;0.21207473;0.17333354;0.101973996;0.041257165;0.008906028;-0.0011132535;0;0;-0.0017403858;0.016164437;0.04720193;0.06829807;0.06492626;0.049258113;0.042698603;0.065216005;0.09094945;0.08770432;0.05881896;0.02528755;-0.00016609549;0.05121647;0.14937817;0.24278195;0.25801498;0.19377099;0.08076281;0.01921846;-0.002321133;0;0;0;0;0;0;0;-0.0029701595;0.024202121;0.10982464;0.22766696;0.30759853;0.33362472;0.32569614;0.30995753;0.27485055;0.20387952;0.10018277;0.021852605;-0.00268795;0;0;0;0;0;-0.00053250615;0.0039631817;0.022838391;0.0538796;0.08258297;0.089459166;0.10207604;0.16405232;0.26578215;0.34163514;0.33650857;0.26420468;0.18213195;0.173951;0.24280088;0.31479087;0.32918894;0.30577245;0.2553469;0.21174076;0.2036975;0.23338239;0.28143707;0.33656818;0.38024327;0.36882633;0.29707998;0.19855149;0.12467434;0.13299981;0.22775546;0.31295216;0.32712942;0.250148;0.14553003;0.06312888;0.036087956;0.08499503;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
