;meta[fps=30]
;meta[frames=71]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.019712;-0.006939434;0.083564796;0.20870583;0.30086952;0.25030586;0.23662633;0.17838629;0.15393098;0.1435616;0.10269715;-0.007211429;0.013051428;-0.009634287;-0.010687999;0.03932343;0.11711544;0.14874515;0.13421258;0.032649152;0.06568751;0.10422202;0.14604409;0.13412571;0.08261225;-0.01323755;0.026370613;0.017528161;0.004473468;-0.00439837;0.015728982;0.060912997;0.11359544;0.14626679;0.13342392;0.09736011;0.030238692;0.07547733;0.18836354;0.23704818;0.21461332;0.1377219;0.0027885635;-0.02782476;0;0;0;0;-0.0031085713;-0.0010057145;0.013074287;0.032621715;0.047021717;0.045494862;0.028041147;0.008649145;-0.0011611421;-0.0023954292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.004726858;-0.0016594288;0.019983543;0.038781263;0.069649376;0.10986789;0.17692253;0.18634698;0.14909746;0.077500954;0.045211434;0.07152763;0.1550781;0.17630173;0.13833448;0.075946674;0.09358172;0.11453715;0.14724115;0.14735086;0.16989715;0.14233601;0.13159315;0.07405715;0.023360003;-0.023497144;-0.014582858;0.002811429;0.06214858;0.11449731;0.14392492;0.14827625;0.11632328;0.095449485;0.09139723;0.06571625;0.0098277;0.025989663;0.089317225;0.12328534;0.109726466;0.07678171;0.057859045;0.12462934;0.1897661;0.2020206;0.17097603;0.1323185;0.11601373;0.09599086;0.051257905;0.0007314313;0.008120385;0.035498664;0.08484571;0.12805182;0.13257752;0.10809601;0.109593906;0.09439696;0.09285943;0.110360384;0.10895239;0.09156571;0.066735245;0.028982857;-0.0024;-0.0066285715;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008492532;0.007380869;0.027510077;0.04938073;0.05660893;0.045516156;0.02183201;0.006805794;0.010805714;0.026802527;0.040955156;0.045912948;0.037501846;0.022075653;0.0089481715;0.0019523286;-0.00024316636;0;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.08070672;0.05212344;0.040132947;0.06705427;0.11568917;0.19916894;0.29828584;0.37267664;0.38798988;0.33022496;0.24326669;0.19612978;0.18575504;0.19617888;0.20081069;0.1851434;0.15368715;0.10477302;0.045000877;0.009641411;-0.0012023137;-0.004630338;0.040256027;0.14983474;0.26916075;0.3087011;0.24838866;0.120753765;0.026407955;-0.0032455307;0;0;0;0;0;0;0;0;-0.0013304173;0.0099085905;0.05699801;0.13440365;0.20591024;0.22966501;0.20029803;0.16285217;0.15064964;0.17040981;0.1910841;0.17263982;0.1201407;0.06272832;0.01641253;-0.0019084339;-0.00248335;0.021591548;0.08034388;0.14434919;0.16556859;0.13323851;0.06478895;0.014184437;-0.0017426389;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008257158;0.07123548;0.27378076;0.48038465;0.5430131;0.4273779;0.19957131;0.035897646;-0.0047233747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0007172531;0.005860483;0.026373923;0.054528728;0.074576825;0.071900256;0.048230905;0.020800343;0.00450645;-0.00055980746;0;0;0;-0.0004723374;0.0035862657;0.019873157;0.04399735;0.05676796;0.051082414;0.029792244;0.00830964;-0.0009446748;0;0;0;0;0;0;-0.0007122548;0.0049108095;0.033738386;0.08594292;0.14391297;0.17802621;0.16947918;0.122545324;0.06856389;0.026900735;0.005623062;-0.00071225467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29471338;0.36486685;0.35366014;0.2738965;0.19809724;0.16100615;0.14212865;0.13536938;0.12327277;0.09338882;0.04693565;0.008809462;0.01780664;0.13158175;0.33511624;0.56108284;0.6939814;0.6584781;0.4962517;0.33646566;0.22473973;0.20373695;0.24899405;0.3166272;0.35607216;0.34097356;0.24659687;0.13795401;0.04886847;0.05666426;0.16753195;0.30338934;0.3478638;0.27980226;0.13593934;0.029668197;-0.0036486874;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.3832485;0.39808816;0.3661957;0.3490048;0.35090926;0.34222105;0.30076763;0.24596773;0.2069059;0.16114339;0.09555609;0.03864288;0.008319715;-0.001040892;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24048126;0.29807165;0.28969255;0.22538313;0.16463017;0.1365255;0.12551647;0.12485024;0.116333865;0.08867419;0.044946935;0.009474965;0.009864313;0.07690035;0.19600572;0.3282618;0.40614656;0.384889;0.2950097;0.21386944;0.16096368;0.16300333;0.20487851;0.2580521;0.2892343;0.27673805;0.20015736;0.1119877;0.038510762;0.056364004;0.1744941;0.31549597;0.36180726;0.29107395;0.14146663;0.03089834;-0.0037989765;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31230316;0.32812023;0.31354997;0.31516865;0.32707378;0.3257601;0.29405698;0.25094953;0.21834458;0.17224923;0.101973996;0.041257165;0.008906028;-0.0011132535;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.06988447;0.13793206;0.16715497;0.14386013;0.07818377;0.023022078;-0.0025883138;0;-0.00073474715;0.0055840784;0.030859377;0.06833148;0.08816966;0.079352684;0.043700755;0.03881469;0.050296776;0.064707845;0.051766276;0.025883138;-0.0025883138;0;0;0;0;0;0;0;0;0;0;-0.0024677115;0.022918174;0.06694363;0.096871585;0.09332772;0.059855912;0.015121687;-0.0017589398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
