;meta[fps=30]
;meta[frames=151]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.024036575;0.0046262853;0.10245716;0.20360687;0.23249604;0.18912458;0.07349257;-0.006235432;-0.022677336;0.0046476196;0.0076160007;0.027379807;0.10129129;0.19386882;0.246066;0.23564743;0.16169877;0.07812024;0.025201377;0.045348566;0.09181257;0.096877724;0.084736004;0.037869714;0.014020571;0.055897146;0.092640005;0.07936381;0.048301715;0.04576686;0.13272077;0.23550479;0.2740823;0.20980419;0.110528775;0.045072764;0.050981347;0.0953722;0.11548191;0.08671238;0.043136;-0.0040518115;-0.00066361827;0.04019086;0.08259429;0.13140917;0.1701166;0.1670366;0.12918401;0.07228572;0.005900952;0.0035527633;0.04562743;0.072251424;0.100281894;0.12758096;0.1267962;0.13646477;0.115306675;0.058575243;0.016182858;-0.0026361886;-0.005272382;-0.005988572;0.0011657135;0.015001904;0.05590096;0.10521144;0.11548191;0.08671238;0.045851428;0.0011276177;-0.010544761;-0.014689525;0.011489526;0.059885718;0.08304762;0.080975235;0.053668573;0.0011276177;-0.010544761;-0.012169144;0.00095542695;0.058157716;0.09297829;0.1152183;0.115670875;0.07952458;0.046400003;0.039378293;0.01212343;-0.0037272368;-0.0054902863;0.008731429;0.02784762;0.02180571;0.070240006;0.14023621;0.15904002;0.11847087;0.09380915;0.097684555;0.1647836;0.22342017;0.20127428;0.120265916;0.053927626;0.021598475;0.0071169534;0.05171505;0.14732572;0.25050667;0.2862682;0.2377006;0.13263696;0.050956193;-0.010595042;0.0017356134;0.08592762;0.18146285;0.18162285;0.18868573;0.16973718;0.13897145;0.12580574;0.09325715;0.0018285655;-0.018285714;0;0;-0.005881905;0.0046476196;0.023908572;0.03234771;0.030837752;0.022873769;0.012175237;0.023581645;0.04468363;0.057105463;0.060193248;0.055027537;0.04613403;0.033949096;0.020326233;0.009587531;0.002314804;-0.0009890907;-0.00076467515;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.004224;0.00080457155;0.018002287;0.031184003;0.039305147;0.053008005;0.062107433;0.055202287;0.07690972;0.101481155;0.08620343;0.07535085;0.086878166;0.08591817;0.12604892;0.17269213;0.14364892;0.08917759;0.035499886;-0.0010285747;0.017737146;0.06790858;0.12057144;0.1462423;0.12789142;0.11241144;0.123768;0.104740575;0.08778476;0.06437029;0.043280005;0.020845726;0.089046106;0.16496457;0.18181255;0.15003274;0.09645714;0.022278091;0.080505915;0.20264228;0.2663257;0.2352947;0.15547888;0.0655903;0.037321158;0.060458865;0.09897486;0.09994916;0.07679886;0.042925145;-0.025834288;0.05202686;0.10627695;0.12794438;0.12699887;0.10203658;0.03702705;0.08002286;0.069691435;0.05997333;0.06713143;0.08331048;0.09199239;0.07585143;0.04864;0.01455238;0.013081908;0.024160001;0.05373867;0.0852419;0.09619201;0.07029638;0.046777908;0.005948954;0.0048304787;0.023503238;0.052906666;0.07899429;0.083001904;0.079527624;0.08154515;0.086439624;0.10955125;0.1337341;0.115393534;0.08515811;0.027881145;0.00013714177;0.022221716;0.04984457;0.07264001;0.107403435;0.122002296;0.11203428;0.08757944;0.02221867;0.007801906;0.048164573;0.07823238;0.075369895;0.050727997;0.004978665;-0.0022072366;0.008808;-0.011910859;0.017365715;0.07041029;0.118821345;0.1281958;0.09876115;0.030646857;0.007465144;0.004420573;-0.013727998;0.009286858;0.09991772;0.18773639;0.22511847;0.2170057;0.13988574;0.058940955;0.05859048;0.08125714;0.07608381;0.041849896;0.05614171;0.123537526;0.22123964;0.2806789;0.27932572;0.17524496;0.12719773;0.13621943;0.1553524;0.15524115;0.13601372;0.076367244;0.034838863;-0.003017143;-0.008246859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026345935;0.026345935;0.05269187;0.06586483;0.05269187;0.026345935;-0.0026345935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008492532;0.007380869;0.026086386;0.06098306;0.11001693;0.14791796;0.14467362;0.107027374;0.05256591;0.011483047;-0.0014117641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.061336596;0.09948428;0.17547871;0.2694807;0.33551055;0.31660673;0.21277799;0.09140445;0.019580537;-0.0024418416;0;-0.0013998363;0.011407664;0.051745277;0.107303604;0.14386252;0.16928287;0.17524004;0.15674447;0.120176956;0.06706332;0.046858013;0.08223681;0.121734224;0.115092404;0.08905612;0.10036193;0.19042692;0.2950246;0.33104292;0.26819652;0.18010633;0.14132503;0.16297525;0.20071454;0.19631822;0.13430724;0.063978404;0.019208267;0.013899543;0.050156325;0.104418054;0.16827612;0.21899727;0.22500187;0.18033648;0.10897218;0.038400557;0.052397486;0.13170734;0.20161651;0.23304124;0.22942476;0.19847713;0.18526362;0.15430881;0.09073649;0.036687262;0.0078913765;-0.0009876147;-0.0024082055;0.020925978;0.07694807;0.14910954;0.19994423;0.21928242;0.20419313;0.1791137;0.14027944;0.091008455;0.036570366;0.03405696;0.07038209;0.16067106;0.27053007;0.3569416;0.36652908;0.30185702;0.17531829;0.09143593;0.09218596;0.13478793;0.19180906;0.2211004;0.21557906;0.20616384;0.19067188;0.16909537;0.17431112;0.18374284;0.18973653;0.19740842;0.18930472;0.16858962;0.13386948;0.079154685;0.029747717;0.026477616;0.07210422;0.12805116;0.17815232;0.2002508;0.19539265;0.1960205;0.19502883;0.17020845;0.16239916;0.17236976;0.1885008;0.21582006;0.22392611;0.18787101;0.1316018;0.06628468;0.058166683;0.14558728;0.26536775;0.30433556;0.244864;0.11902903;0.026028654;-0.0031990125;0;0;0;0;0;0;-0.0023616874;0.020530935;0.07643995;0.13613988;0.16687565;0.16819054;0.1549735;0.1628372;0.18927002;0.20197304;0.18840145;0.15897864;0.119533904;0.076920725;0.040588483;0.015238408;0.0025477589;-0.0003513253;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00016221688;0.00132;0.0060179285;0.012455712;0.010915925;0.06592764;0.23596227;0.4712575;0.63947093;0.61546034;0.4127542;0.17735793;0.03804655;-0.0047424594;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.014830123;0.011887954;0.0057412055;0.0012166266;-0.00015108437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0037699523;0.03277497;0.122003004;0.21915582;0.25134474;0.20223041;0.098307416;0.021491352;-0.0026415905;0;-0.002067788;0.0168467;0.07648367;0.15855141;0.21687283;0.20901804;0.14007078;0.060126804;0.010728582;0.018353092;0.058048204;0.08389158;0.08071086;0.049432416;0.033918437;0.059439763;0.08808615;0.08397958;0.05999745;0.046326175;0.0754192;0.116883636;0.13976495;0.13684984;0.108156264;0.06959714;0.055658948;0.06252242;0.09317823;0.12303144;0.12572996;0.09760514;0.078307025;0.07312145;0.09341944;0.13069673;0.1630242;0.1629127;0.1302383;0.0787404;0.027710464;0.041290164;0.07147244;0.097130015;0.10683785;0.11617857;0.118219264;0.13667832;0.1116964;0.06578001;0.02667832;0.005804822;-0.00072361476;0;0;-0.002009157;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;-0.002009157;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;-0.001661928;0.014257593;0.056855433;0.088781945;0.09228074;0.063853025;0.021954946;-0.0023616874;0;0;0;0;0;0;-0.003249639;0.030179763;0.08815905;0.12757352;0.12251602;0.08224382;0.03257849;0.020477232;0.026175365;0.021103103;0.010294808;0.0022877352;-0.00047505434;0.001446169;0.008446677;0.019998534;0.030757332;0.034565184;0.027026337;0.027611595;0.04763717;0.071983494;0.11011374;0.16440365;0.20635739;0.20275788;0.1892239;0.16588795;0.1445506;0.118030794;0.10308432;0.110246785;0.15989627;0.18600473;0.14961725;0.07269623;0.01585829;-0.0019505785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38445082;0.39055148;0.302148;0.18304107;0.09587782;0.041736417;0.030663444;0.053814653;0.07966161;0.07457201;0.06382763;0.09742543;0.19941707;0.30751824;0.34500462;0.2819674;0.1658712;0.0652719;0.03132992;0.04746967;0.07134097;0.06876193;0.04291725;0.01906882;0.058944345;0.16206533;0.2787493;0.35710233;0.3539782;0.27506024;0.1706236;0.08264374;0.027037164;0.004362561;-0.0013364605;0.0053658807;0.030597763;0.07203676;0.11024546;0.12371025;0.10114461;0.059581306;0.024140894;0.0052322913;-0.00065310864;0;0;-0.0018146028;0.013973554;0.0702908;0.19964859;0.35613635;0.45478964;0.42736343;0.3163244;0.18997721;0.13109148;0.1237455;0.115224406;0.08105893;0.039803468;0.038288485;0.07800194;0.11330098;0.12343566;0.122298285;0.098181516;0.08136582;0.052005623;0.07031084;0.18539284;0.33681473;0.3862432;0.30821988;0.1696728;0.13999532;0.24810238;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;-0.0034065545;0.034065545;0.06813109;0.08516386;0.06813109;0.034065545;-0.0034065545;0;0;0;0;0;0;0;0;0;0;0;-0.0052211573;0.045392893;0.16896121;0.30338934;0.3478638;0.27980226;0.13593934;0.029668197;-0.006891965;0.030109785;0.08809543;0.12661366;0.12918054;0.12233876;0.15252243;0.26211205;0.4025169;0.5015752;0.5314498;0.49547562;0.41781002;0.3140356;0.20217688;0.106792346;0.04020058;0.0067382166;-0.00092804816;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31341416;0.32120693;0.25393304;0.16003016;0.088492505;0.04035153;0.02931919;0.051415592;0.076154865;0.07137733;0.060715344;0.090987116;0.18532549;0.28584522;0.32073754;0.26220474;0.1543418;0.06074578;0.02965113;0.045516092;0.06829807;0.06579326;0.041035067;0.018252343;0.056511704;0.15520309;0.2668372;0.34179518;0.33880726;0.26331347;0.16337103;0.07912615;0.025870752;0.004163567;-0.0012717991;0.0050690137;0.029196922;0.06884915;0.105417654;0.11824605;0.09661739;0.05679818;0.022962704;0.0049576885;-0.00061971106;0;0;-0.0017403858;0.013952773;0.06291736;0.1712176;0.29968402;0.37897354;0.3543431;0.26473874;0.16285521;0.11803099;0.11533191;0.108312406;0.07702654;0.03779873;0.03959842;0.083367825;0.121025085;0.13028736;0.12480682;0.0958678;0.07755478;0.050433155;0.0606979;0.15323706;0.27891168;0.31986547;0.25528753;0.14028011;0.11460757;0.20240985;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;-0.0049094465;0.049094465;0.09818893;0.122736156;0.09818893;0.049094465;-0.0049094465;0;0;0;0;0;0;0;0;0;0;0;-0.00542711;0.04717967;0.17565745;0.31549597;0.36180726;0.29107395;0.14146663;0.03089834;-0.008474641;0.04341688;0.12691087;0.18292774;0.1821181;0.14902411;0.1369099;0.21247955;0.32846028;0.4092723;0.4336627;0.4043133;0.34095907;0.25630122;0.16501449;0.08718795;0.03284096;0.005515661;-0.00075903605;0;0;0;0;0;0;0;0;0;0
