;meta[fps=30]
;meta[frames=61]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;-0.024036575;0.0046262853;0.10245716;0.20360687;0.23249604;0.17182629;0.08727086;0.055867434;0.07751315;0.12848;0.14735542;0.12336915;0.10630401;0.07307887;0.022436576;-0.003007998;-0.00623543;0;-0.011154287;0.0021942854;0.038976006;0.076918855;0.1533751;0.23286311;0.25162792;0.23801696;0.17207591;0.07285853;0.017356807;-0.029106297;0.014308582;0.11465146;0.1589029;0.15488002;0.098285735;0.0028799956;-0.0018514299;0.030274283;0.04256;0.05150857;0.059771426;0.09466287;0.12964574;0.115141496;0.07578834;0.04907338;0.075591765;0.16547291;0.26939568;0.32617328;0.319435;0.27380577;0.20539205;0.12544277;0.058879558;0.01626241;-0.0056672012;-0.0050185164;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.004224;0.00080457155;0.014112001;0.032704003;0.061243434;0.07301487;0.06801601;0.0801143;0.1129303;0.11419886;0.0989143;0.042253725;0.019714285;0.022815993;0.07148114;0.10420571;0.0874903;0.083296016;0.16761144;0.23866971;0.24178743;0.19802058;0.11746103;0.086739205;0.11632367;0.13032047;0.08038676;0.010691662;0.0022226288;0.043064076;0.10721525;0.1504;0.15067734;0.1257021;0.121728;0.11884191;0.10300039;0.07034515;0.021558862;-0.009929141;-0.004580573;0.029919999;0.050906666;0.074567616;0.08922743;0.06953935;0.047595736;0.03259794;0.011285181;0.007351164;0.013039087;0.011253944;0.008317257;0.005068801;0.002368458;0.0005732577;-0.00023634288;-0.00019108581;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006763012;0.006763012;0.013526024;0.016907528;0.013526024;0.0049309153;0.015249582;0.059309363;0.10653833;0.122187495;0.09830821;0.047787193;0.010439133;-0.0012834219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.06447405;0.0739208;0.0561806;0.0593492;0.0917816;0.14998609;0.22802016;0.2970172;0.31519756;0.31999785;0.26126412;0.16804655;0.08584661;0.031824805;-0.00340405;-0.0039576152;0.034401905;0.12812868;0.23008557;0.26382905;0.2122119;0.099949464;0.05404685;0.060355417;0.07609642;0.09117544;0.08766869;0.06697888;0.056107964;0.028053982;-0.0028053983;-0.0019466028;0.016925426;0.062971175;0.110738076;0.15071142;0.1819501;0.19346869;0.21027246;0.21537155;0.17725608;0.11978692;0.08248586;0.08388999;0.13484733;0.19954053;0.23670404;0.23579085;0.20581317;0.1580441;0.103410415;0.055005275;0.021444125;0.003715722;-0.0005038267;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0037699523;0.03277497;0.122003004;0.21915582;0.25134474;0.19986871;0.120262355;0.08534438;0.08963916;0.088781945;0.056855433;0.014257593;-0.001661928;0;0;0;-0.002536627;0.022050366;0.082118325;0.14746629;0.16702744;0.15286238;0.14257117;0.17296803;0.2150996;0.20901804;0.14007078;0.060126804;0.012875571;-0.0051805507;0.03319774;0.096974954;0.14033087;0.1351993;0.08671181;0.021908289;-0.0025482893;0;0;-0.001618193;0.014074701;0.05230302;0.09393073;0.10762327;0.08720064;0.04625583;0.02145239;0.022370027;0.03442815;0.040892173;0.0408222;0.035754193;0.027526775;0.018010054;0.00953422;0.0036614905;0.00060879067;-0.000083971114;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.0021430126;0.019936139;0.057800107;0.083455026;0.080209896;0.051309843;0.012796846;-0.0031839043;0.013770941;0.062475763;0.12954703;0.17726329;0.17090662;0.11458938;0.04923919;0.010553641;-0.0013158654;0;0;0;0;0;0;0;0;0;-0.0031505064;0.025660485;0.116593234;0.23916574;0.35084727;0.43554363;0.44992685;0.3837996;0.26801518;0.14596419;0.07629124;0.081181206;0.09721483;0.07820603;0.03800924;0.008277037;-0.0010186266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.002045046;0.019017704;0.05522849;0.079781294;0.07671984;0.0491056;0.012282523;-0.003236227;0.01469494;0.06668832;0.13826606;0.18916398;0.18235089;0.12223521;0.052501023;0.011248313;-0.0014026994;0;0;0;0;0;0;0;0;0;-0.0029701595;0.024202121;0.10982464;0.22580114;0.3246469;0.38914323;0.38617864;0.31854624;0.21793266;0.120966084;0.0689883;0.07831737;0.09317929;0.07497761;0.036453478;0.007970893;-0.0009796628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
