;meta[fps=30]
;meta[frames=115]
;meta[profile=dand]
jaw_open_a;0;0;-0.0015673467;-0.002455511;0.0062432643;0.023314286;0.042880002;0.055262044;0.049471565;0.037729524;0.030497959;-0.016970888;0.07221769;0.13040979;0.15770666;0.15326096;0.10105142;-0.0061142864;0.013051428;-0.028441146;0.002285719;0.1165623;0.23170403;0.26460347;0.2152606;0.08367543;-0.007052572;-0.019133715;-0.010576765;-0.011121523;0.043899443;0.1412023;0.23035887;0.26060653;0.21688536;0.12068803;0.07484192;0.1072884;0.15864152;0.1615619;0.11268953;0.037409525;0.04919544;0.16037641;0.28066137;0.32563508;0.2560747;0.13460878;0.049694482;0.016792387;0.014666663;0.020830475;0.010544763;0.0028800007;-0.00052571384;-0.0009295241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.025199998;0.0048719957;0.107351996;0.21344398;0.24036685;0.19711712;0.09154858;0.01895097;0.025676109;0.09851063;0.16205807;0.19911683;0.19144414;0.14090058;0.07684709;0.04058332;-0.013052802;0.068708576;0.12216;0.125632;0.15558627;0.22518171;0.25042287;0.29578894;0.25849906;0.12831314;0.09033676;0.14474818;0.21062858;0.19592306;0.15913905;0.084784;0.050726097;0.024660572;0.014633144;0.006681905;-0.0028297142;0.006720001;0.02784762;0.045485713;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.0026514288;-0.004225307;0.010566533;0.0397649;0.07316245;0.09417796;0.0897045;0.041060142;0.04397497;0.06181224;0.13653114;0.16556188;0.14445713;0.059702862;0.012045717;0.00772572;0.09502478;0.14884724;0.17322744;0.1769402;0.14822438;0.12355202;0.124462105;0.11032228;0.108394295;0.13261637;0.13143772;0.100492194;0.080170676;0.058694873;0.057470486;0.06425144;0.055264007;0.019664766;0.009490286;0.028075429;0.062212568;0.116548575;0.14763276;0.12493181;0.100251436;0.0809463;0.0669501;0.07288229;0.06431544;0.03259353;0.009001145;-0.0015253322;-0.0029165724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.014994286;0.00288;0.06393143;0.118809156;0.14188917;0.15470402;0.13750516;0.107984;0.08691772;0.04512046;0.000066740526;0.0017901737;0.03221303;0.036629945;0.046965946;0.06989532;0.077142864;0.09718492;0.1278208;0.17426287;0.17664;0.13333486;0.08338515;0.08799771;0.11794058;0.18331201;0.16507201;0.07550248;0.029834673;0.040192004;0.045196194;0.052815244;0.035017144;0.0007619035;-0.019321905;0.0024228578;0.05291429;0.105302855;0.12029715;0.09789714;0.038102858;-0.003131428;-0.008731429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.0015805924;0.01090261;0.07483379;0.19050944;0.31892794;0.39448762;0.37556347;0.27160832;0.15203334;0.059676044;0.010534552;0.015344835;0.062971175;0.11088718;0.14661781;0.2011728;0.2788055;0.3573772;0.41359848;0.4417188;0.42896825;0.36722448;0.29004264;0.20345244;0.13359539;0.09762809;0.0622889;0.03577837;0.109232575;0.26191106;0.40101448;0.4469004;0.39557782;0.29559496;0.22483358;0.20466644;0.20012318;0.16707626;0.11691759;0.06220684;0.03583753;0.052954517;0.08348039;0.093654014;0.07652916;0.045005888;0.018179744;0.0039256504;-0.00049070624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010595387;0.009212726;0.034277197;0.06154341;0.07056076;0.056752946;0.027570546;0.0052192565;0.0057780817;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.023207515;0.0049752886;-0.00062033656;-0.00241894;0.022457495;0.06569784;0.09511158;0.09167639;0.058827475;0.0099715665;0.044037115;0.13027446;0.22417182;0.2900605;0.33421567;0.32950068;0.29490316;0.20875286;0.10310554;0.022486126;-0.002766037;-0.00094706053;0.0070516653;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.47511455;0.23099048;0.050487623;-0.006205989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;-0.0034113259;0.034113258;0.068226516;0.085283145;0.068226516;0.034113258;-0.0034113259;0;-0.0043472536;0.03779574;0.14066473;0.2527005;0.2898315;0.23321661;0.11338723;0.02480646;-0.0030483257;-0.0006414459;0.0047816876;0.027442224;0.064669415;0.09901592;0.11108677;0.090793744;0.051419042;0.038953792;0.06934109;0.115672305;0.13339159;0.10552951;0.065939054;0.09023209;0.18437381;0.2844404;0.31907558;0.2607448;0.15333472;0.062019076;0.01338873;-0.0016735911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0035985908;0.031285197;0.11645742;0.20919418;0.23991996;0.19303808;0.09383889;0.019692257;0.004178675;0.03039054;0.063086785;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.0040551047;0.034113258;0.068226516;0.08254455;0.09203065;0.12279223;0.1558117;0.1825596;0.14682417;0.06821936;0.04432378;0.08237715;0.122060254;0.11768676;0.07554218;0.019163854;-0.0022265061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.0014917593;0.01385258;0.040485308;0.058594227;0.051345095;0.08068673;0.17473806;0.2952663;0.34881747;0.31911218;0.23880579;0.19061494;0.1776214;0.14811093;0.08714731;0.035278995;0.004464148;0.024708651;0.116593234;0.24183197;0.32887802;0.3337971;0.29898828;0.2926086;0.31940946;0.41311532;0.5048889;0.49419367;0.4049069;0.275381;0.14338051;0.09039801;0.07820603;0.03800924;0.008277037;-0.0010186266;0;-0.0037535187;0.027987186;0.16052555;0.37822968;0.5790235;0.649574;0.53088635;0.31233987;0.1263858;0.027304394;-0.003412122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002890005;0.023536395;0.10697918;0.22184707;0.30093792;0.31532452;0.2806166;0.23587942;0.19194044;0.1376295;0.06160558;0.07394228;0.17095114;0.2500923;0.2410193;0.15463085;0.039130844;-0.004549494;-0.0022747475;0.021125834;0.06171133;0.08930146;0.08471336;0.06667904;0.05673454;0.07522066;0.08810843;0.07087248;0.031932183;0.026184462;0.106090635;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.0013618796;0.0126428455;0.036997113;0.053566027;0.047461692;0.06942989;0.14351873;0.24084304;0.28480724;0.2610653;0.19636486;0.15781105;0.1474875;0.12296067;0.072380014;0.02929526;0.0033531205;0.023411715;0.10982464;0.22766696;0.3095885;0.31404167;0.28047448;0.27310386;0.30045813;0.3534627;0.38018727;0.33036938;0.25250736;0.17759134;0.115579806;0.08918642;0.07497761;0.036453478;0.007970893;-0.0009796628;0;-0.0021912537;0.016324004;0.093843535;0.22122753;0.33881116;0.38013884;0.3107071;0.18275535;0.07391631;0.015934369;-0.0019927234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027699966;0.022568982;0.10244334;0.2123811;0.28677404;0.31269947;0.3092977;0.2990098;0.26774362;0.19935992;0.09274326;0.06963213;0.138382;0.2040964;0.19667472;0.1261687;0.031913254;-0.0037108439;-0.002170844;0.020149885;0.05900242;0.085442185;0.08117452;0.06336804;0.05242671;0.06854857;0.080424204;0.06473429;0.029449074;0.022121087;0.086468145;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.07378086;0.10837519;0.10587038;0.06960615;0.019504195;-0.0005529155;-0.00013915665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117309324;0.057996314;0.016052276;0.0049275365;0.0073933923;0.0059322477;0.0028696884;0.0006136808;-0.00007597953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
