;meta[fps=30]
;meta[frames=80]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;0;-0.0031085713;-0.0010057145;0.013074287;0.027550476;0.049264766;0.054724567;0.04715657;0.10081677;0.20971735;0.30616537;0.35033223;0.2801082;0.121796586;0.042980578;0.079429336;0.15178134;0.19926171;0.17804459;0.104365714;0.055229146;0.042962287;0.03269657;0.015072001;-0.0072139045;0.0012156194;0.023908572;0.030994287;0.030133335;0.03008;0.028228572;0.041310474;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;-0.005881905;-0.014040383;0.035614483;0.113665536;0.14664534;0.13455391;0.07739124;-0.016275816;-0.012856377;0.07623316;0.15162404;0.17318402;0.11924001;0.05901029;0.087736;0.17102173;0.2096663;0.16460572;0.06751772;0.01993143;0.019171812;0.0708419;0.11214857;0.11033295;0.09712442;0.076297134;0.031038323;0.017093793;0.017846402;0.005395201;-0.0007199996;-0.0015168004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;-0.008732954;-0.009193906;0.036256004;0.11662935;0.19026439;0.22140805;0.17430708;0.082271256;0.02545372;0.02149029;0.042809144;0.03549943;0.051626284;0.11427885;0.18136342;0.21064;0.20960343;0.15034743;0.09377525;0.11070172;0.13627736;0.14481525;0.13438173;0.101977915;0.035370667;0.0010559985;-0.010492953;0;0;0;0;0;0;0;0;0;0;0;0;-0.018133335;0.014217147;0.0700861;0.10124038;0.1125303;0.090287246;0.06801981;0.13442744;0.2099787;0.2883017;0.32819086;0.2640366;0.16076;0.07770401;0.017864004;0.007492575;0.05942172;0.14328915;0.21346517;0.22260457;0.16055086;0.0848762;0.06630858;0.08388572;0.09758477;0.06464;0.0012799983;-0.012678095;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005159928;0.004483627;0.016724681;0.030007737;0.034391172;0.027640682;0.013410804;0.0029055907;-0.0003581892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015272246;0.013277931;0.049419615;0.08874696;0.10176248;0.08185871;0.039776057;0.008685762;-0.0010680076;0;0;0;0;-0.0006933977;0.0064377845;0.018829882;0.0272588;0.026272776;0.016857835;0.0042685303;-0.00049619284;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0013998363;0.011407664;0.051745277;0.10539327;0.16379613;0.20126346;0.185641;0.13268864;0.070791446;0.015312797;0.02490029;0.10503068;0.20041418;0.24923672;0.23510593;0.16509624;0.0923323;0.0734963;0.11061873;0.15729907;0.17314208;0.13990043;0.06802839;0.014893656;-0.0018297706;0;-0.00094706053;0.0070516653;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;-0.0013750268;0.012768855;0.037314653;0.05400391;0.052035842;0.03337851;0.0034165732;0.042686187;0.1625077;0.29190454;0.33025572;0.30917108;0.26739547;0.3134576;0.39565867;0.39938754;0.27807495;0.15943894;0.10829266;0.13368402;0.18655658;0.2047213;0.17197494;0.11885249;0.065777756;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006085041;0.049578723;0.22503966;0.46659774;0.6384785;0.6155845;0.4127542;0.17735793;0.03804655;-0.0047424594;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0.0030810356;0.008362164;0.016724328;0.02728659;0.04401092;0.05897337;0.07261666;0.06997384;0.057211485;0.04048715;0.025524706;0.014962448;0.007481224;0.0022000938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0030810356;0.008362164;0.016724328;0.02728659;0.04401092;0.05897337;0.07261666;0.06997384;0.057211485;0.04048715;0.025524706;0.014962448;0.007481224;0.0022000938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;-0.00048983144;0.0036679048;0.020814922;0.04883736;0.07457391;0.08360664;0.06831981;0.03974923;0.020947449;0.020555425;0.03000933;0.034908436;0.028069884;0.0136294;0.0029739765;-0.0003657832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001428675;0.013260436;0.038836632;0.056243137;0.052966997;0.045802414;0.049760032;0.071490206;0.09583799;0.09811737;0.0753235;0.04587279;0.029800992;0.02887381;0.04088303;0.06006001;0.08043255;0.09276262;0.08856725;0.06645009;0.041564103;0.032340005;0.035532657;0.035146996;0.022583134;0.005757109;-0.0006679518;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38639903;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;0;0;0;0;0;0;0;0;-0.0031505064;0.025660485;0.116593234;0.24183197;0.3276267;0.3490568;0.30187345;0.2168042;0.16123469;0.18345857;0.27214402;0.38376063;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;-0.0032432775;0.027428329;0.11133422;0.21692853;0.26149204;0.2219159;0.11831655;0.030753246;-0.0035757693;0;0;0;-0.0040778467;0.03545155;0.13197282;0.23701717;0.27179524;0.21864851;0.10625669;0.023205765;-0.0046678707;0.01684723;0.04837059;0.0787519;0.10238463;0.11379632;0.10646336;0.09053124;0.061534066;0.0264175;0.005662229;-0.0007060252;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;-0.0029701595;0.024202121;0.10982464;0.22766696;0.30676806;0.34361675;0.3281225;0.26805657;0.21073735;0.19855912;0.23448825;0.31171092;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;-0.004675664;0.041968536;0.13797773;0.24681938;0.28154728;0.22793303;0.11153683;0.029377636;-0.0034165739;0;0;0;-0.0037900712;0.03295341;0.12262318;0.22020984;0.25250807;0.20312698;0.098707154;0.02156483;-0.0043915985;0.016164437;0.04637434;0.075042725;0.09638144;0.10562701;0.09746921;0.08247832;0.056145366;0.024138113;0.0051759603;-0.00064524164;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;-0.00036125074;0.0026859096;0.015517451;0.036633268;0.056185707;0.063076004;0.05158129;0.03033077;0.012251908;0.0026205988;-0.0003285953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001781762;0.015490918;0.05765622;0.103538126;0.11872289;0.09550182;0.0464054;0.010133387;-0.0012460087;0;0;0;0;-0.00080896396;0.007510748;0.021968197;0.03180193;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0
