;meta[fps=30]
;meta[frames=118]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;-0.0064566853;-0.002282973;0.027385602;0.06839863;0.09481124;0.09574249;0.07242667;0.050282065;0.048532423;0.05528869;0.054191753;0.04224;0.02649905;0.0005998739;-0.008802284;0.047730286;0.15576434;0.25573644;0.29761606;0.23428118;0.116728395;0.029289149;-0.0030300894;0.018921144;0.07843658;0.13227887;0.16997486;0.1816366;0.16336915;0.12780343;0.08834286;0.048927993;0.018464;0.003318859;-0.0012617139;-0.0018651431;0;-0.029375998;0.036246855;0.07800229;0.13047314;0.20863086;0.2526126;0.19159165;0.16198857;0.07554286;0.022179049;0.015844572;0.044393137;0.10503986;0.18710311;0.24897648;0.23698838;0.1486245;0.045498524;-0.0060946234;-0.012672004;0;0;0;0;0;0;0;0;0;-0.02185143;0.004205715;0.09314287;0.17394286;0.2135543;0.21940573;0.1491863;0.110072695;0.11728107;0.110379286;0.08644161;0.07719376;0.056864306;0.041492116;0.014177524;0.009827043;0.06635154;0.1608384;0.23149621;0.23104736;0.16733167;0.0941847;0.052193835;0.035138283;0.006253715;-0.00051885983;0.05822629;0.09448687;0.09705144;0.07014858;0.013778288;-0.017298289;0;0;0;0;-0.0029104766;-0.0031009526;0.012114286;0.038948577;0.06371048;0.07419429;0.05846858;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.006162285;-0.0021851447;0.02612114;0.065325715;0.0911616;0.0901056;0.06912732;0.04941989;0.04418195;0.04025509;0.027838176;0.008548574;-0.0011465137;-0.0023734863;0;0;0;-0.0020784768;-0.002179047;0.008649146;0.027673911;0.042113528;0.04799543;0.05663847;0.06664382;0.07173791;0.06690209;0.057785142;0.054946292;0.07335544;0.105104014;0.13355888;0.15342173;0.16890137;0.16564117;0.13304345;0.08278705;0.03447505;0.0036205705;-0.0045969565;-0.0020198084;-0.011184;0.016776001;0.029712;0.03987543;0.049917717;0.04934743;0.02602743;0.030285716;0.011794287;-0.0009828572;-0.011547429;-0.0030171445;0.03739246;0.093390636;0.12942538;0.12847361;0.102530755;0.08010423;0.07666377;0.07058103;0.04782629;0.014665145;-0.0019657137;-0.0040777153;0;0;0;0;0;-0.0038400001;0.00073142844;0.016365716;0.032571428;0.037211433;0.027248459;0.010718172;0.011870173;0.02951589;0.04650423;0.045045946;0.027838176;0.0016914301;0.00017920065;0.023189947;0.048;0.08762423;0.12631132;0.13511726;0.11543681;0.07673281;0.014476497;0.003973033;0.030435659;0.04401981;0.045376;0.06693486;0.08124953;0.09978515;0.12853944;0.12598857;0.111872;0.1294141;0.13086171;0.11227428;0.12156953;0.12653714;0.10235429;0.0757181;0.032777146;-0.0027428567;-0.007497143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08205949;0.095304646;0.10970249;0.13763721;0.17354725;0.19358347;0.18084638;0.14449072;0.09685461;0.05141974;0.024468357;0.026735893;0.054031596;0.08348039;0.093654014;0.07652916;0.044616565;0.020859186;0.021296218;0.055777565;0.11873847;0.1867579;0.2349936;0.24953443;0.22866425;0.18479127;0.13185656;0.079322614;0.03791724;0.013427262;0.002828299;-0.00036069402;0;-0.0062595443;0.05943937;0.15574253;0.22838408;0.23673767;0.18432967;0.09155486;0.057946015;0.066847675;0.101461895;0.14597969;0.16461435;0.1345756;0.079154685;0.030650884;0.017886799;0.049126428;0.10366518;0.14183004;0.13672023;0.09164206;0.039347142;0.008421922;-0.0010505931;0;0;0;0;0;-0.0010090845;0.008774025;0.032644957;0.054655164;0.10160264;0.18217908;0.25486326;0.2831334;0.2527672;0.17087021;0.09277566;0.07456133;0.08890535;0.10008687;0.09105606;0.058827475;0.014900097;-0.0017319038;-0.0024082055;0.020925978;0.07803945;0.1378474;0.18243438;0.19269815;0.15230139;0.12166075;0.13345084;0.13539146;0.1384569;0.14548852;0.14803483;0.16550703;0.20174535;0.19737981;0.18275169;0.18225929;0.17959082;0.16421121;0.1642136;0.1750392;0.19447419;0.20299774;0.16718598;0.098456115;0.03987912;0.008635666;-0.0010782655;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00016221688;0.00132;0.0060179285;0.010156447;0.03194639;0.13220479;0.3248461;0.56074363;0.7379321;0.77347636;0.65343386;0.45050374;0.24609455;0.09656478;0.018591326;-0.0024233137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;-0.004227712;0.12077419;0.32926318;0.4670866;0.44427815;0.28303137;0.07076314;-0.008257158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.00082221697;0.006700194;0.03039054;0.063086785;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;0;0;0;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31907558;0.2607448;0.15304686;0.06400862;0.02618319;0.03946907;0.08633279;0.13536681;0.1700367;0.18051241;0.16554712;0.1338814;0.09554098;0.057454992;0.027462361;0.009753688;0.0020976872;-0.0002655904;0;-0.004091205;0.040912054;0.07839688;0.13207556;0.19273591;0.24014461;0.22440399;0.1838458;0.08937037;0.01953759;-0.0044692345;0.0168467;0.07648367;0.15855141;0.21687283;0.20901804;0.14007078;0.060126804;0.012875571;-0.0016059475;0;0;0;0;0;0;0;0;0;-0.0034272294;0.029795423;0.110911824;0.19923255;0.22849521;0.18302359;0.09607056;0.04992813;0.06068534;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.0026175762;0.01608094;0.07300714;0.15134452;0.20701498;0.19951724;0.13370393;0.057393767;0.012290318;-0.0015329499;-0.001661928;0.014257593;0.056855433;0.088781945;0.09228074;0.063853025;0.021954946;-0.0023616874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.0016899182;0.013770941;0.062475763;0.12954703;0.1743733;0.194443;0.22156855;0.27108628;0.30962935;0.32967338;0.34243804;0.3852675;0.46157902;0.50867426;0.47549886;0.379675;0.25434497;0.13649598;0.053760245;0.009620984;-0.0012876632;0;0;0;-0.000259388;0.0017912242;0.011543323;0.037104733;0.07800009;0.12245228;0.1539718;0.16348457;0.14988172;0.12109967;0.086377315;0.051938824;0.02484892;0.0088214185;0.0018869643;-0.00023934945;0;0;0;0;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08013234;0.052196734;0.15200877;0.3198443;0.4363507;0.432208;0.32100046;0.19757043;0.13256814;0.11251066;0.097397126;0.06707768;0.036580108;0.014317827;0.00273582;-0.00035763258;0;0;0;0;-0.002890005;0.023536395;0.10697918;0.22184707;0.3035485;0.2862612;0.25525674;0.2570034;0.2681426;0.23876853;0.15463085;0.039130844;-0.004549494;0;0;0;-0.0072064595;0.06691765;0.19423012;0.2948991;0.317209;0.26514772;0.15520978;0.09179376;0.053921256;0.016329754;-0.0018215608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.0018034701;0.01469494;0.06668832;0.13826606;0.18639399;0.20491987;0.22467855;0.26488212;0.2981306;0.3099287;0.30705416;0.326235;0.3791926;0.4147605;0.3880306;0.3098555;0.20762174;0.11143665;0.043911666;0.007854622;-0.0010514061;0;0;0;-0.00024491572;0.001687692;0.010913223;0.0353046;0.074368656;0.116898276;0.14712755;0.15634973;0.1434282;0.11592861;0.0826123;0.049557574;0.023612099;0.008330473;0.0017800918;-0.0002259904;0;0;0;0;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.06531086;0.042953026;0.12585254;0.2648763;0.36130074;0.35886413;0.26905388;0.16990748;0.11860851;0.10288964;0.08890997;0.061305467;0.033456042;0.013089075;0.0024853374;-0.00032562655;0;0;0;0;-0.0027699966;0.022568982;0.10244334;0.2123811;0.29053125;0.27484143;0.23592968;0.2216016;0.22135808;0.1945219;0.1261687;0.031913254;-0.0037108439;0;0;0;-0.005970748;0.055440005;0.16084366;0.24527194;0.26734245;0.22975178;0.14161971;0.08786677;0.051655784;0.015613377;-0.0017419631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
