;meta[fps=30]
;meta[frames=56]
;meta[profile=trss]
jaw_open_a;0;0;0;0;0;-0.0010768254;-0.0021536509;0.0035809523;0.017361268;0.035550483;0.052571435;0.05922032;0.047801908;0.046460953;0.03301669;0.04356805;0.12907003;0.24371415;0.31665498;0.3006248;0.18887317;0.051880248;-0.0065682246;0.00935131;0.040118102;0.066346675;0.09057144;0.07850667;0.032049526;0.054270484;0.10278095;0.13372953;0.13776761;0.09124571;0.0017828544;-0.017889522;-0.020697601;-0.007271318;0.08766812;0.2191351;0.31607592;0.3059886;0.18620346;0.053205956;-0.0032356496;0.025259886;0.09798399;0.15641601;0.19054629;0.19035427;0.15511774;0.10947658;0.061851434;0.025462855;0.0038308536;-0.0018194278;-0.002285714;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.012873143;-0.0045257183;0.05449966;0.13633463;0.19671774;0.19048232;0.104279794;0.04656885;0.04953692;0.06530011;0.031801898;0.081340946;0.15588573;0.22821335;0.2911467;0.26983622;0.14314209;0.09795354;0.10122819;0.09894857;0.12683886;0.16988191;0.17138745;0.14463544;0.15867795;0.18216321;0.19280915;0.18001373;0.11588291;0.033001404;-0.0020828226;0.01695933;0.064340785;0.100671165;0.13181922;0.15320522;0.16683222;0.16904312;0.14410806;0.093431674;0.042194277;0.0062296023;-0.0052280505;-0.002559999;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013359039;0.012404822;0.03626025;0.05248194;0.050573505;0.032443378;0.008206265;-0.0009542169;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0004866507;0.0031648201;0.024330946;0.06779871;0.12416272;0.17343847;0.19371717;0.17833202;0.16748735;0.16861175;0.1577591;0.124399684;0.071706235;0.01846887;-0.0021469882;-0.0026718078;0.024309875;0.07436214;0.14483464;0.1936166;0.18749173;0.12203601;0.10311627;0.1635325;0.2665832;0.31762305;0.26623252;0.1430586;0.04425181;0.0056763976;-0.0008921928;0;0;0;0;-0.0036212534;0.031474847;0.11726134;0.2093285;0.25268906;0.24492125;0.20788573;0.19904299;0.21624893;0.21823995;0.1844263;0.13516006;0.08283081;0.040623877;0.013852365;0.002771046;-0.000360694;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0024801886;0.008199531;0.018133838;0.031307295;0.051175915;0.072562456;0.09342042;0.099166885;0.089693375;0.06808998;0.046703435;0.02832565;0.0158976;0.0067087067;0.0017347767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007172531;0.005860483;0.026373923;0.054528728;0.074576825;0.071900256;0.048230905;0.020800343;0.00450645;-0.00055980746;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.009876146;0.012738797;0.019227473;0.02519663;0.024465062;0.01569157;0.0039653014;-0.00046120485;-0.0007172531;0.005860483;0.026373923;0.054528728;0.074576825;0.071900256;0.048094135;0.021706847;0.010982403;0.019812727;0.040601935;0.060866322;0.07282266;0.072857656;0.061766468;0.045388926;0.027815426;0.0136166755;0.004605686;0.0008937831;-0.000117686744;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0012876628;0.008403824;0.06411719;0.17846438;0.32679424;0.45640537;0.50963736;0.47549886;0.379675;0.25434497;0.13649598;0.053760245;0.009620984;-0.0012876632;0;0;0;0;0;0;0;-0.0021374463;0.018580196;0.06919426;0.12429473;0.14255208;0.1146929;0.055751715;0.012178988;-0.0014973255;0;0;0;0;0;0;0;-0.0002783133;0.0018858509;0.012826904;0.040077116;0.07985365;0.119681396;0.14310648;0.14303522;0.120885946;0.08858156;0.05424883;0.02661343;0.00909305;0.0018368678;-0.00023823616;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0010514057;0.006865062;0.052322894;0.14565061;0.26667362;0.37244505;0.41586187;0.3880306;0.3098555;0.20762174;0.11143665;0.043911666;0.007854622;-0.0010514061;0;0;0;0;0;0;0;-0.0017756389;0.015435254;0.057482827;0.1032264;0.11836665;0.09521098;0.046261236;0.010091641;-0.0012412774;0;0;0;0;0;0;0;-0.00026272782;0.0017722994;0.012167859;0.03817345;0.07615765;0.11429102;0.13680102;0.1368589;0.115709305;0.0847631;0.051810805;0.025342096;0.008605446;0.0017299954;-0.00022487712;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005363654;0.004371745;0.019818578;0.041106656;0.056269385;0.05427332;0.03640917;0.015662361;0.003360244;-0.00041880592;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.1268198;0.1503749;0.13723896;0.09813861;0.06871555;0.052742597;0.036286715;0.016492847;0.008988854;0.017270789;0.035390317;0.05307546;0.06345765;0.06337305;0.05352522;0.03925331;0.02413533;0.01188509;0.0040878644;0.00082380726;-0.00010687229;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00066127244;0.005388145;0.024452386;0.05069755;0.06936012;0.06686199;0.04481958;0.019250376;0.0041243816;-0.0005143231;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.1266949;0.1513913;0.14187275;0.10772952;0.081806295;0.065331265;0.044697117;0.020080864;0.009752991;0.017175272;0.035390317;0.05307546;0.06345765;0.06337305;0.05352522;0.03925331;0.02413533;0.01188509;0.0040878644;0.00082380726;-0.00010687229;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.0014299117;0.0093265865;0.07124697;0.19838294;0.36324465;0.5073417;0.5665309;0.52479744;0.45734417;0.39806896;0.33168718;0.26190576;0.18602173;0.11520277;0.07564333;0.05322998;0.018557932;0.042104576;0.13789;0.2487286;0.28521547;0.22944148;0.11149787;0.018643279;0.050070412;0.15353246;0.23739752;0.27469444;0.25972712;0.200534;0.15538046;0.10609725;0.052337375;0.038922895;0.059061646;0.082450874;0.07945066;0.052939523;0.024781523;0.018439846;0.042432573;0.08667688;0.13276859;0.17273235;0.20206863;0.21995354;0.21884635;0.18687977;0.1282599;0.06673243;0.022273153;0.0028995175;-0.00044934935;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.0017403858;0.011387342;0.086404525;0.24033898;0.4399403;0.61441064;0.68605345;0.636714;0.54207146;0.44803628;0.35060823;0.26189822;0.1787744;0.109845445;0.07140481;0.05034243;0.01747585;0.040925857;0.13454309;0.24268919;0.27831328;0.22390305;0.1088205;0.018376097;0.047148135;0.14436594;0.22766769;0.27626416;0.28064293;0.23798382;0.19366524;0.13164775;0.06295224;0.039683476;0.05547096;0.07793218;0.07511565;0.050040837;0.023693876;0.018514048;0.042756896;0.08933147;0.14312388;0.19618759;0.2405477;0.27008533;0.27132612;0.23161031;0.15890676;0.082608424;0.027537828;0.0035725296;-0.0005546023;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018813979;0.017466944;0.05109832;0.073975675;0.07130387;0.0457547;0.011588965;-0.0048574945;0.03259605;0.094877;0.14156124;0.14643452;0.10954411;0.049406175;0.019881776;0.01088205;0.0016476148;0.0060477476;0.02358705;0.042414945;0.048676997;0.03920043;0.019086726;0.0026829399;0.0126493415;0.048977576;0.08747054;0.10524584;0.100921966;0.08367211;0.0781782;0.08420535;0.085105985;0.07199632;0.052779336;0.032295477;0.015785929;0.0053146686;0.0010308723;-0.00013581687;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.005651615;0.040422224;0.117804445;0.17364521;0.1748364;0.123905055;0.047691762;0.013815473;0.008260339;0.0007764939;0.0087947;0.033673126;0.060491394;0.0693835;0.05581573;0.027127199;0.004444663;0.011920159;0.047185235;0.084212594;0.10163668;0.09851177;0.08368603;0.08019542;0.087193325;0.08796259;0.07430965;0.05447148;0.033430994;0.016433842;0.005630833;0.001131065;-0.0001469494;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.00042056228;0.0027460242;0.020929156;0.058260247;0.10666944;0.14897801;0.16634476;0.15387756;0.1360383;0.12224757;0.10295242;0.07552186;0.0414996;0.010750314;-0.0012505543;-0.0016253497;0.014845232;0.04474721;0.08624094;0.11438676;0.110128574;0.073188044;0.042570796;0.02993538;0.03848238;0.045281574;0.036459044;0.017745256;0.0039019524;-0.0004786989;0;0;0;0;0;0;0;-0.0000333976;0.00021597111;0.0016298027;0.0051320973;0.010186268;0.015300551;0.018344188;0.018406529;0.01560781;0.011399713;0.0068576396;0.0032774173;0.0010553636;0.00020038555;-0.000026718073;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.00016822493;0.0010885142;0.008459487;0.023602204;0.043236278;0.060407598;0.06749654;0.061925326;0.060751457;0.06562133;0.06485194;0.052843656;0.031069657;0.007982025;-0.00092771096;-0.0016253497;0.015092003;0.0427582;0.07677458;0.09608303;0.08810472;0.055006765;0.030633016;0.019412354;0.023542525;0.027831333;0.022390306;0.01088205;0.0023767957;-0.000292229;0;0;0;0;0;0;0;-0.000048983144;0.00032061693;0.002355644;0.007414266;0.014750605;0.02207136;0.026390782;0.0264175;0.022387523;0.016398221;0.009963617;0.004793668;0.0015696867;0.00030280484;-0.00004007711;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019519039;0.01812376;0.05299085;0.07670314;0.073920004;0.047424585;0.012000868;-0.0013952773;0;0;0;0;0;0;-0.00012468437;0.00083716656;0.005806729;0.018257353;0.036459044;0.054723073;0.06548601;0.06547933;0.055350956;0.040544685;0.024792148;0.012130006;0.0041145827;0.00081935426;-0.00010687229;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019519039;0.01812376;0.05299085;0.07670314;0.073920004;0.047424585;0.012000868;-0.0013952773;0;0;0;0;0;0;-0.00013804341;0.0009395858;0.0063344114;0.019671185;0.03903066;0.058385678;0.06972304;0.06969634;0.058940075;0.04324989;0.02650656;0.013031741;0.0044574644;0.00091509405;-0.00011800482;0;0;0;0;0;0;0;0;0;0;0
