;meta[fps=30]
;meta[frames=100]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;0;0;-0.014415239;0.011352382;0.05865143;0.081264764;0.079192385;-0.0072990544;0.047923822;0.23292953;0.33706668;0.3232419;0.20798285;0.02335237;0.04024763;0.16293715;0.22530858;0.19084574;0.19663087;0.33375087;0.48839888;0.5110377;0.40323892;0.13500802;-0.008409145;0.07613713;0.2249943;0.25700575;0.19736762;0.09060571;-0.018579055;0.09471239;0.29766098;0.37969196;0.33499777;0.30732426;0.27115515;0.40791884;0.5502285;0.5338691;0.35529014;0.17339952;0.04497697;-0.009539925;-0.015660405;0;0;-0.04457143;0.008617146;0.18987429;0.3541143;0.4467703;0.44039544;0.27303773;0.18427202;0.15233372;0.1001143;0.05077944;0.017920002;-0.018505145;0;0;0;-0.012635428;-0.004452575;0.053522293;0.09088;0.18851201;0.3823223;0.5281669;0.51658523;0.3826035;0.16731279;0.038120378;0.03403428;0.17363046;0.20242284;0.15931429;0.10933334;0.055565707;-0.016022205;0.017017469;0.037617415;0.0816209;0.1371272;0.17474091;0.1553045;0.116055526;0.10315429;0.11788474;0.14025928;0.14179005;0.09485062;0.046315104;0.012088158;-0.002462043;-0.0042187744;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.023984762;0.018819047;0.097691424;0.13542096;0.097721905;0.09408;0.14780954;0.26681143;0.32630858;0.292;0.1913524;0.13750859;0.13067429;0.11153524;0.045828573;-0.003908572;-0.010468571;-0.0057074293;0.0011691437;0.024212573;0.048148576;0.054987438;0.044729147;0.0053051426;0.00093600154;0.04505829;0.08574171;0.13722056;0.17013638;0.17822628;0.18619123;0.17663696;0.13092573;0.08417785;0.034175564;0.016576655;0.023615567;0.038042128;0.042512983;0.045039017;0.088936485;0.15860832;0.19651057;0.19658566;0.19132255;0.20044892;0.2279607;0.18706565;0.14470312;0.16130836;0.23014905;0.2574839;0.21916571;0.079702854;-0.011280002;-0.00047999763;0.07227429;0.12189715;0.1285943;0.06838096;0.056921907;0.07330285;0.14716952;0.21288763;0.19606858;0.10544382;0.043237336;-0.0029794276;0.01280686;0.03315429;0.057867438;0.108660586;0.14439088;0.14363316;0.09819657;0.069485724;0.043405715;0.044731427;0.047314286;0.023657143;-0.018688;-0.004647837;0.011623186;0.043741394;0.080478705;0.10359577;0.09867495;0.06571625;0.032197226;0.008404897;-0.0017456345;-0.002916571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0026718078;0.024809644;0.06951949;0.13282701;0.18263716;0.18285184;0.13010749;0.06502989;0.074290566;0.16102414;0.23616871;0.22638917;0.15395337;0.09512053;0.15162747;0.2747322;0.36307183;0.37619525;0.35544682;0.3694681;0.3999553;0.37782344;0.28223056;0.13628724;0.04959758;0.068358324;0.12953496;0.14860737;0.11960513;0.058176227;0.0067129172;0.054257974;0.16102414;0.25724044;0.2732601;0.21856791;0.12813635;0.09809406;0.097995296;0.0953177;0.068866804;0.038455013;0.013358151;0.016995147;0.062479448;0.13036513;0.1783546;0.17193082;0.11525034;0.046649765;0.033835966;0.10412606;0.21860918;0.29759833;0.30272532;0.22215319;0.11915786;0.046735644;0.012269323;-0.0041203094;0.024809644;0.0725205;0.10496388;0.09829581;0.08811716;0.12186113;0.21360266;0.3230845;0.41591635;0.4466995;0.39288455;0.28060532;0.13551193;0.05811635;0.07485773;0.14709254;0.17194991;0.14576857;0.076723814;0.026980486;-0.0029127474;0;0;0;0;-0.00087924284;0.0060851783;0.041436873;0.105460055;0.17654581;0.21836917;0.2079307;0.1504548;0.08423351;0.03309633;0.0069541945;-0.00087924255;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004818796;0.04474218;0.13083376;0.18938556;0.1825205;0.11710363;0.02963904;-0.0034457834;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;0;0;-0.0012802412;0.009552774;0.05468989;0.12879543;0.19707496;0.221047;0.18063061;0.106286526;0.04302724;0.009319522;-0.0011636149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002377186;0.009159078;0.021982873;0.041059993;0.068556204;0.10195608;0.13625315;0.15705964;0.15378252;0.13001609;0.09476761;0.0628477;0.036937192;0.019128626;0.007361959;0.0018486215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;-0.0012643377;0.010989401;0.04093989;0.06789785;0.13688774;0.2214645;0.255314;0.22146052;0.13657363;0.03479181;-0.0040448196;0;0;-0.0050032777;0.043498773;0.16189802;0.29083738;0.33356643;0.26840135;0.12849168;0.04588432;0.061168488;0.11625544;0.13339159;0.107369296;0.05223543;0.0057624094;0.05111555;0.15357593;0.22094402;0.2236275;0.20209049;0.19938767;0.2716028;0.34095767;0.3245508;0.23460175;0.13124481;0.051447283;0.010751295;-0.0013620307;0;0;-0.002608193;0.022670608;0.08445615;0.151641;0.1738663;0.13983254;0.06642861;0.029755669;0.02809374;0.037393384;0.029914705;0.014957353;-0.0014957351;0;0;0;0;0;0;-0.0050032777;0.043498773;0.16189802;0.29083738;0.33356643;0.26840135;0.13048758;0.028541425;-0.0061236876;0.026161449;0.052322898;0.065403625;0.052322898;0.026161449;-0.0033283997;0.0049108095;0.033738386;0.08594292;0.14391297;0.17802621;0.16947918;0.122545324;0.06856389;0.026900735;0.005623062;-0.00071225467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.004608868;0.042797163;0.12509255;0.18105207;0.17446531;0.111919045;0.028306313;-0.0032915182;0;0;-0.0040778467;0.03545155;0.13197282;0.23701717;0.27179524;0.21864851;0.10480112;0.035852324;0.044331968;0.084760316;0.09721483;0.07496276;0.068119034;0.09176359;0.16932024;0.24803282;0.2599446;0.19445191;0.10959606;0.028306313;-0.0032915182;0;0;0;0;0;0;0;-0.0064902664;0.060264107;0.17619085;0.25502774;0.24576919;0.15767376;0.03989528;-0.0046385545;-0.005253442;0.052534424;0.10506885;0.13133605;0.10506885;0.052534424;-0.005253442;-0.004377868;0.03805099;0.14177002;0.25464275;0.29203415;0.23493817;0.110105745;0.060366154;0.1289086;0.23701717;0.27179524;0.21864851;0.10625669;0.023205765;-0.0047624977;0.019092292;0.034431063;0.07571791;0.19871013;0.39732197;0.5771142;0.645057;0.5706921;0.45153946;0.3912744;0.3764667;0.34428072;0.2503441;0.14002882;0.054931086;0.0114533035;-0.0014519999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.004282314;0.039757982;0.116297856;0.16836098;0.16227521;0.10412629;0.026369255;-0.003065157;0;0;-0.0037900712;0.03295341;0.12262318;0.22020984;0.25250807;0.20312698;0.09731002;0.03371042;0.04256913;0.08123965;0.09317929;0.07030195;0.07987035;0.13059945;0.2224651;0.29330513;0.2819128;0.19099712;0.10078652;0.026369255;-0.003065157;0;0;0;0;0;0;0;-0.0067537366;0.06271327;0.1833157;0.26532534;0.25567713;0.16401929;0.041487228;-0.0048240963;-0.0050268946;0.050268948;0.100537896;0.12567237;0.100537896;0.050268948;-0.0050268946;-0.0041246032;0.035857886;0.1334874;0.23973906;0.27491784;0.22116166;0.10368895;0.05642635;0.11973707;0.22020984;0.25250807;0.20312698;0.098707154;0.02156483;-0.0044769477;0.018257353;0.034323454;0.061967384;0.13035825;0.23948486;0.3369854;0.37581608;0.34880373;0.31594926;0.3273901;0.34995916;0.33062905;0.23949955;0.13401611;0.05261663;0.011033448;-0.0013960191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026244945;0.022810556;0.08499688;0.15266874;0.1750869;0.14085436;0.068456724;0.014934292;-0.0018368679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0054772054;0.04761384;0.17729113;0.31844607;0.3652027;0.29381534;0.14280812;0.031193353;-0.003835157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0034343863;0.03434386;0.06868772;0.08585965;0.06868772;0.03434386;-0.0034343863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
