;meta[fps=30]
;meta[frames=145]
;meta[profile=ciri]
jaw_open_a;0;0;0;0;0;-0.02929981;0.02296381;0.10456686;0.17536303;0.18345754;0.2509623;0.22174017;0.19986895;0.14793599;0.067456;-0.055648;0.02988343;0.072109714;0.07813944;0.07327543;0.061517723;-0.004642285;0.10075428;0.14218286;0.11049143;0.15497525;0.23110858;0.20873906;0.22950095;0.17244951;0.0558019;0.023661938;0.08085834;0.1472958;0.23667662;0.2995986;0.2901486;0.19324085;0.09112882;0.0234044;0.0092715025;0.027492572;0.05192228;0.029446097;0.047302105;0.077056006;0.11010894;0.18357638;0.2553536;0.26053002;0.19502419;0.21069899;0.17414948;0.15835245;0.13949074;0.09065142;-0.021394286;-0.0055314293;-0.0026742863;0.025462857;0.05075429;0.05801143;0.039088003;0.015556571;0.033041835;0.08203155;0.124396816;0.12041419;0.07431225;0.022749262;-0.0030473117;-0.006336002;0;0;0;0;0;0;0;-0.0061714286;0.009257143;0.018514287;0.0216;0.018514287;0.009257143;-0.0061714286;-0.018404573;0.003570287;0.078395426;0.15583543;0.15717638;0.16110781;0.1398659;0.11142551;0.10567924;0.08949332;0.0013561845;0.028784769;0.11459049;0.14111239;0.13052952;0.08448;0.0017066626;-0.01694476;-0.024;0.0046400004;0.10224002;0.19581336;0.23747812;0.21592763;0.09977143;0.06797334;0.123207614;0.12929828;0.13438933;0.16062018;0.13090591;0.18189257;0.24534398;0.21200606;0.17243731;0.11175312;0.07962209;0.12745449;0.14999771;0.13759086;0.10623542;0.033154286;0.02214857;0.051824003;0.039075047;0.077582486;0.14368914;0.1566019;0.12776077;0.076617144;-0.0100221;-0.024271235;0.053284578;0.13956572;0.19395658;0.1843657;0.110793136;0.025654856;-0.009088004;-0.0071314266;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0052967626;0.004156953;0.021572573;0.029903242;0.0062003788;0.053732578;0.05871696;0.07282896;0.11343544;0.14573716;0.13194972;0.15018517;0.122812964;0.10295315;0.088;0.07357409;0.036388565;0.0110399965;0.0106209535;0.0016380931;0.037348576;0.099177144;0.11676953;0.12036571;0.079725705;0.000017845738;-0.018091101;0.0061995103;0.0231889;0.042613555;0.054840166;0.039805394;0.037234943;0.07001861;0.10978547;0.119377635;0.07766356;0.052807625;0.068076186;0.09487238;0.1275075;0.11063435;0.059953984;0.040377;0.054448776;0.08041692;0.16526814;0.1838967;0.14624184;0.08532573;0.059352387;0.06316191;0.115794286;0.10616382;0.04670476;0.013394286;0.045199238;0.10521906;0.14976914;0.16233693;0.13251904;0.092033826;0.10185772;0.10012221;0.09273234;0.104324184;0.12003483;0.12451266;0.13191837;0.087836735;0.04299102;-0.00747538;0.012366803;0.058142036;0.10726094;0.17321904;0.17412572;0.10998095;0.06485334;0.0060800007;-0.017474288;0.036411427;0.066857144;0.088004574;0.07977981;0.061136767;0.056025907;0.0645501;0.056183618;0.04017219;0.01094095;-0.0109561905;-0.0065371445;0.04429715;0.108967625;0.13249524;0.11488;0.056121904;0.0013409498;-0.018171428;0.0010628572;0.022011431;0.043771427;0.031855237;0.054880004;0.07964191;0.10899429;0.13707428;0.11859504;0.057398852;0.028374854;0.051667817;0.077304386;0.09934172;0.07994362;0.04531048;-0.0069714296;-0.0017866662;0.029241908;0.093908586;0.11817144;0.10547429;0.055817146;0.006537142;-0.014080001;-0.0052967626;0.004156953;0.021572573;0.029903242;0.029148953;0.019309716;-0.0035306674;-0.00891581;0.013668574;0.052038103;0.11105524;0.15122287;0.13756955;0.0877181;0.033554293;-0.0048914244;-0.007771431;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0071836635;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0013750268;0.010899069;0.050730947;0.13982429;0.24610972;0.3127971;0.2835332;0.22033538;0.20614237;0.27321142;0.3458512;0.34877586;0.27968866;0.203383;0.17565991;0.1910779;0.19730654;0.23836103;0.27059805;0.28363502;0.25308698;0.18997863;0.10739474;0.10405498;0.13667251;0.19085056;0.2143757;0.18712953;0.14191966;0.11485795;0.10520714;0.09458506;0.068866804;0.038455013;0.015058566;0.0031399182;-0.0003981129;0;-0.0012500244;0.01160805;0.03312259;0.055612717;0.07687363;0.09159997;0.09143307;0.07981452;0.0516511;0.045665015;0.06852614;0.11315573;0.16116725;0.18363906;0.15562446;0.13434425;0.13235754;0.16270235;0.24876007;0.3426493;0.37866792;0.33380657;0.225909;0.09425279;0.048854012;0.053514402;0.07013496;0.056107964;0.028053982;-0.0028053983;0;0;0;0;-0.0021469884;0.018664485;0.06949086;0.12481159;0.14313257;0.115150146;0.05596483;0.01222352;-0.001502892;-0.0011099931;0.009651429;0.035909455;0.06447405;0.07267078;0.071063526;0.062805854;0.05540017;0.04652989;0.030344099;0.004895132;0.021116821;0.10900498;0.22576776;0.28185186;0.24587789;0.13715917;0.035415765;-0.008948171;0.04199509;0.15635443;0.27782506;0.3499114;0.34057793;0.24110916;0.16698082;0.1449515;0.1264736;0.11265916;0.103372596;0.08029497;0.08269866;0.098611765;0.12441201;0.1645998;0.19111285;0.20224153;0.19813266;0.16458812;0.13918638;0.1329;0.12918572;0.14186583;0.16872893;0.1840675;0.19275089;0.1847197;0.13805993;0.07560977;0.03069907;0.007076473;0.009667651;0.054708123;0.115931645;0.156358;0.14778435;0.09562399;0.036899567;0.006043053;-0.00083589385;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0023741827;0.016369363;0.112461284;0.2864764;0.47970992;0.59342074;0.56493056;0.4084844;0.22854634;0.08966913;0.018743543;-0.0023741822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0028515186;0.026474223;0.077440016;0.11210724;0.10805447;0.06933446;0.01755812;-0.002040964;0;0;-0.0014957351;0.014957353;0.029914705;0.037393384;0.029914705;0.014957353;-0.0030542896;0.0155855445;0.031171089;0.038963865;0.031171089;0.0155855445;-0.0015585546;0;0;-0.00083971093;0.005825494;0.039448924;0.100310475;0.16785723;0.20757604;0.19766696;0.14309074;0.0801599;0.031534143;0.0066502085;-0.00083971076;0;-0.0012987955;0.012054943;0.033654604;0.064583;0.11039718;0.15835008;0.18137917;0.16616948;0.11200695;0.04809095;0.010293459;-0.0012840582;0;0;0;0;0;0;0;-0.0014170122;0.011546025;0.052397966;0.10863761;0.14862883;0.1432757;0.09604195;0.041250806;0.008837962;-0.001102121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07519362;0.073655605;0.06529946;0.057725362;0.04849212;0.0316482;0.005539759;0.02220145;0.06764338;0.09791327;0.094361454;0.06053976;0.015320483;-0.001781205;-0.0011927712;0.010369158;0.038606033;0.06933977;0.07951808;0.0639723;0.028600005;0.02992531;0.06680845;0.09676741;0.104324274;0.09760513;0.079380244;0.0987787;0.13200068;0.1319091;0.10482657;0.059550427;0.040819284;0.07018796;0.10400966;0.099954225;0.06393254;0.015935423;-0.0018607232;0;-0.001428675;0.013260436;0.038836632;0.056243137;0.054231334;0.034813017;0.0076130596;0.008515858;0.049069017;0.10399058;0.1402699;0.13258845;0.08580319;0.033111326;0.005429493;-0.00075065054;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;-0.0015385159;0.012535229;0.05689614;0.11799815;0.15621282;0.20821173;0.20944524;0.17617789;0.11467399;0.051336564;-0.010096095;0.043311115;0.14132193;0.286646;0.39423075;0.38748258;0.28410408;0.21727735;0.22702202;0.29953933;0.34010813;0.27800342;0.16353875;0.066147655;0.014257064;-0.0017830607;0;0;0;0;0;0;-0.004549495;0.04224425;0.12349688;0.17875135;0.17225736;0.11050893;0.027957495;-0.003250699;-0.0063640974;0.05909148;0.1727769;0.2500923;0.2410193;0.15463085;0.039130844;-0.004549494;-0.0015385159;0.012535229;0.05689614;0.117834285;0.16058232;0.18207969;0.17887908;0.16381744;0.1338598;0.10329187;0.11467844;0.1996713;0.31922403;0.3963356;0.37733874;0.27279633;0.15253954;0.05978805;0.012470021;-0.0015808191;-0.0034065545;0.034065545;0.06813109;0.08516386;0.06813109;0.031716578;0.017016076;0.073632784;0.15497708;0.25370482;0.3184795;0.29177067;0.2548255;0.22459179;0.2296504;0.32996637;0.4887386;0.606981;0.64365894;0.5556266;0.38466427;0.23106867;0.1281837;0.06130499;0.01637224;-0.005610796;0.03222868;0.11997529;0.21547017;0.24384329;0.22888112;0.1828778;0.16548507;0.16962637;0.1462169;0.123661265;0.17184918;0.24482295;0.2667002;0.2156483;0.104848415;0.022911863;-0.0047647236;0.018123759;0.052545547;0.0707528;0.117386974;0.21222502;0.30901128;0.3396591;0.27433345;0.12831318;0.07557467;0.13226748;0.19662648;0.18948312;0.12155982;0.029855963;0.003448859;0.035909094;0.076035194;0.10247495;0.096808486;0.06259154;0.02414646;0.003936462;-0.0005454939;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;-0.0012802412;0.010431181;0.04734888;0.09811991;0.1291535;0.17956217;0.18716012;0.16284391;0.10849989;0.049275927;-0.009524437;0.040800724;0.1262429;0.24755965;0.33264005;0.3212478;0.23461996;0.19613665;0.22953425;0.3121284;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;-0.00435282;0.040422224;0.118116155;0.17094001;0.1647058;0.10564771;0.026706938;-0.003105976;-0.005195182;0.048240975;0.14101206;0.2040964;0.19667472;0.1261687;0.031913254;-0.0037108439;-0.0012802412;0.010431181;0.04734888;0.09679847;0.14310868;0.19501615;0.2392381;0.26007155;0.23055854;0.16713905;0.13799156;0.19440702;0.29963064;0.37291276;0.35499734;0.25664937;0.14354126;0.0562972;0.01176231;-0.0014901684;-0.0049094465;0.049094465;0.09818893;0.122736156;0.09818893;0.046589643;0.016865784;0.078980856;0.16150464;0.25640506;0.31405428;0.2822069;0.24333766;0.21610768;0.20911662;0.25586137;0.32687524;0.3655181;0.3748249;0.3312058;0.24272257;0.1607315;0.09961389;0.051703185;0.013600241;-0.0050263386;0.029957645;0.11147561;0.20019075;0.22487713;0.22807774;0.21490425;0.2194556;0.221799;0.17800473;0.12794006;0.16333707;0.23420066;0.25509545;0.20618843;0.10018277;0.021852605;-0.004547083;0.017288823;0.050207723;0.06835375;0.10603736;0.17976256;0.2538551;0.2770108;0.22390305;0.10403239;0.0682324;0.12700549;0.18803403;0.1811764;0.116212495;0.028522657;0.0032740785;0.03423699;0.07257743;0.097843826;0.09245568;0.05978392;0.023055471;0.0037338494;-0.00051877584;0;0;0;0;0;0;0;0;0;0;0
