;meta[fps=30]
;meta[frames=34]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;-0.019712;-0.006939434;0.083564796;0.20870583;0.30086952;0.28222355;0.18133032;0.09310401;0.064161845;0.07212847;0.08866287;0.06359315;0.039030857;0.027421713;0.0040914267;0.012354287;0.01493486;0.033069715;0.06507201;0.08338896;0.08225449;0.094308585;0.060442675;0.029895619;0.015113143;0.0003809521;-0.004175238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.004726858;-0.0016594288;0.019983543;0.03887269;0.078457005;0.11544961;0.11532708;0.102276884;0.08286127;0.042029716;0.016485339;0.010788573;0.025039997;0.062358856;0.058358863;0.12680839;0.17801145;0.21098973;0.21294326;0.16985373;0.05856915;0.02831924;0.00421486;-0.0010811428;-0.0029668575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021040486;0.021040484;0.04208097;0.05260121;0.04208097;0.021040484;-0.0021040486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.079596736;0.06372147;0.05911697;0.067502744;0.0902259;0.122426644;0.1420297;0.13609114;0.10367556;0.05079774;0.0053698556;0.05210264;0.15489995;0.24002603;0.25483438;0.19165689;0.08377131;0.02587598;0.0063057044;-0.00077542063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0029217217;0.020165784;0.13821378;0.35185158;0.58897686;0.7284515;0.693475;0.5015342;0.2807329;0.11023023;0.023080682;-0.0029217205;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0007172531;0.005860483;0.026373923;0.054528728;0.074576825;0.070754394;0.058193725;0.05786571;0.071158506;0.075932615;0.061600674;0.029993426;0.0065952297;-0.0008090965;-0.0005884338;0.0058843386;0.010622821;0.024673667;0.048834044;0.072536394;0.075904;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.004016618;0.03491274;0.13005026;0.22853418;0.31246787;0.381228;0.39909795;0.39260656;0.35881594;0.27678257;0.18044905;0.13532743;0.13743964;0.20721352;0.28562146;0.2942103;0.21596265;0.12536727;0.075271346;0.084925316;0.108570814;0.103346474;0.07468815;0.04173427;0.016353687;0.003412915;-0.00043257826;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.003845177;0.033424877;0.12448454;0.21937212;0.29262695;0.34130955;0.33953223;0.33078483;0.31439435;0.26191506;0.18587618;0.13935073;0.13008492;0.19093165;0.26630318;0.2780216;0.20667772;0.1188902;0.069573;0.077296115;0.09904454;0.09433707;0.0682122;0.0381496;0.014935086;0.0030900715;-0.00039281923;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.0036369984;0.029634798;0.1344881;0.27883652;0.38110963;0.36726376;0.2903361;0.2507212;0.26792452;0.32960346;0.4075054;0.43987745;0.50401753;0.57700306;0.580851;0.48634136;0.32679325;0.17859143;0.16602558;0.23535621;0.31968734;0.33928257;0.3111043;0.29684833;0.30886704;0.29847747;0.26750997;0.19481292;0.10890797;0.0426694;0.008891709;-0.0011275662;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0034312692;0.027957128;0.12689571;0.26307866;0.35914922;0.3500159;0.28476867;0.25774196;0.27958935;0.35153013;0.45273957;0.5049449;0.5718748;0.6288653;0.60718775;0.49621588;0.33438286;0.18290809;0.1705234;0.2423289;0.3243324;0.33685508;0.29934654;0.2781552;0.2873827;0.27853596;0.24982886;0.18196124;0.101807006;0.039943516;0.008349396;-0.0010575902;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009518315;0.008998797;0.023860727;0.037896995;0.039446272;0.029185787;0.011665038;0.0031913253;-0.00037108437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007514458;0.0071211094;0.018680386;0.029473376;0.030503135;0.02243205;0.008822531;0.0024268916;-0.00028202412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;-0.0006456868;0.0059893024;0.017075075;0.029963208;0.041263282;0.044079263;0.052896228;0.08111441;0.109263584;0.13823487;0.15809698;0.1543303;0.1262689;0.09444098;0.059393916;0.047492307;0.046952937;0.054656226;0.056640867;0.087543055;0.14354075;0.20906447;0.24426313;0.23362412;0.1690093;0.09460265;0.03715402;0.0077943592;-0.0009860239;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;-0.0009091568;0.00843846;0.023967229;0.042287476;0.05865954;0.06488597;0.06133747;0.060381003;0.0664434;0.095573336;0.1391867;0.16580793;0.15055451;0.10631086;0.060637604;0.046510242;0.05133767;0.066969745;0.07230342;0.09843882;0.14867896;0.21079168;0.24407387;0.23362412;0.1690093;0.09460265;0.03715402;0.0077943592;-0.0009860239;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018130122;0.0012595663;0.008502074;0.021600746;0.03610621;0.04457829;0.042397227;0.030656265;0.017165;0.006762671;0.0014408671;-0.00018130118;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.00054151815;0.0047138315;0.017425913;0.0309715;0.043807153;0.05147333;0.05031824;0.04019639;0.04130678;0.05002324;0.057358615;0.052425954;0.033842895;0.008562506;-0.0009955663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012524098;0.010887615;0.04053633;0.07280676;0.08349399;0.06717092;0.029579138;0.035076752;0.08575668;0.15059532;0.16832389;0.13375735;0.06306022;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015641206;0.013592821;0.050666932;0.0910641;0.1044788;0.084092356;0.036202993;0.05318567;0.11892049;0.19339989;0.20378101;0.15273833;0.06309362;0.017132968;-0.0019927232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017678458;0.014405495;0.06536577;0.13548958;0.18533438;0.1786326;0.11972148;0.051410034;0.011016754;-0.0013737546;-0.0004325784;0.0029787475;0.020518847;0.052359477;0.087741844;0.108570814;0.103346474;0.07468815;0.04173427;0.016353687;0.003412915;-0.00043257826;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027831327;0.022676967;0.102922484;0.2133416;0.29181707;0.28125226;0.1884849;0.08092237;0.017335583;-0.002161938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013025062;0.011321786;0.04191621;0.07613538;0.11176839;0.13649152;0.13801;0.116145715;0.078976415;0.033909693;0.007267318;-0.0009061882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001842434;0.017838027;0.04229249;0.06198037;0.05989302;0.040633738;0.012407205;0.0036069397;-0.0004193253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
