;meta[fps=30]
;meta[frames=55]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;0;0;0;-0.0074666673;0.0058361916;0.026605714;0.047984764;0.052693333;0.039435428;0.0106510455;0.0058201915;0.013768001;0.01622781;0.04266705;0.07289143;0.09375237;0.09785734;0.08009828;0.045592953;0.042702477;0.039807815;0.04671048;0.05194972;0.039201528;0.03155505;0.026998857;0.020380953;0.03545905;0.03221257;0.052244574;0.12593372;0.1979223;0.20839773;0.16732572;0.066352;-0.0055314275;-0.015186287;0;0;0;0;0;0;0;-0.005881905;0.0046476196;0.023908572;0.033112384;0.03225905;0.021348573;0.0003809521;-0.004175238;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.013348572;0.010483812;0.05435428;0.075337134;0.07343238;0.048639994;0.00095999666;-0.009539046;0;0;0;0;-0.022511998;0.0043919994;0.09585599;0.18530628;0.21573712;0.19914402;0.10479771;0.086559996;0.14507887;0.16606629;0.131584;0.07745371;-0.008210291;-0.0148479985;0.04205715;0.07788114;0.09662058;0.10185829;0.06497143;0.055833153;0.071929134;0.13469487;0.21412;0.2614103;0.23819885;0.20127085;0.13707626;0.09398727;0.08265797;0.0795102;0.08330449;0.079688706;0.12160435;0.16945632;0.17386664;0.14627045;0.090671;0.001980949;-0.019078093;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005159928;0.004483627;0.016724681;0.030007737;0.034391172;0.027640682;0.013410804;0.0029055907;-0.0003581892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;-0.0030010126;0.027591184;0.08247775;0.14072315;0.15513183;0.12168651;0.055826463;0.014900097;-0.0017319038;-0.0049285307;0.045769017;0.13032946;0.22574979;0.26971906;0.2668712;0.26008284;0.30771688;0.3440985;0.31555235;0.2080403;0.13878131;0.114334285;0.116000354;0.09475375;0.047376875;-0.010051484;0.0461946;0.17198986;0.30890867;0.3542531;0.2849966;0.13851295;0.030253213;-0.0037196572;0;0;0;0;0;0;0;-0.0030868922;0.02865991;0.083827965;0.12135254;0.11696315;0.07504916;0.01900323;-0.0022090124;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0041385186;0.030859377;0.17698221;0.4169272;0.6382197;0.71600264;0.5852177;0.3443654;0.13940991;0.030141339;-0.0037655798;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.013805666;0.07580724;0.22159038;0.32072294;0.30906028;0.19170484;0.10717977;0.20650183;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003239153;0.006478306;0.012956612;0.01943492;0.03239153;0.03886984;0.0485873;0.03886984;0.03239153;0.01943492;0.012956612;0.006478306;0.003239153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007347471;0.006385302;0.023800556;0.042772777;0.04816092;0.04690374;0.052854083;0.07400589;0.095032856;0.09214556;0.061798282;0.026559042;0.0056871353;-0.00070930144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0063640974;0.05909148;0.1727769;0.2500923;0.24040367;0.15922081;0.06545872;0.05753162;0.09505819;0.10664408;0.08715046;0.051258903;0.020717086;0.0044730525;-0.0005591315;0;0;0;0;-0.0012023136;0.010453448;0.03713256;0.084150806;0.14773983;0.19099194;0.22383624;0.27028343;0.29953563;0.3372619;0.3648112;0.32046518;0.22963999;0.12520887;0.07156361;0.13787363;0.2537967;0.29785645;0.2751155;0.21659492;0.19647963;0.20926973;0.20218746;0.14619559;0.081781164;0.03205373;0.0066683837;-0.0008460721;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.005195182;0.048240975;0.14101206;0.2040964;0.19611558;0.13033004;0.055893563;0.05286273;0.08671212;0.09732199;0.07957004;0.046797544;0.018915007;0.0040600356;-0.00050847844;0;0;0;0;-0.0010965543;0.009535014;0.032479163;0.088687316;0.17930335;0.25420633;0.2966441;0.32270542;0.3130199;0.32152054;0.3396907;0.30016884;0.21569763;0.11776009;0.06735551;0.1298248;0.23883256;0.28116798;0.26410142;0.21686094;0.20663492;0.22369274;0.21570078;0.15596676;0.08726314;0.034237303;0.0071566254;-0.000906506;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.0041561457;0.03859278;0.107488304;0.20941408;0.32947472;0.4260791;0.4100297;0.3158096;0.18460722;0.14666685;0.23796555;0.37209317;0.41749775;0.34128636;0.20086257;0.081305884;0.017549325;-0.0021936656;0;-0.00435282;0.040422224;0.118116155;0.1662421;0.20555106;0.25750104;0.29678774;0.3557345;0.36554113;0.3247677;0.32169345;0.33923054;0.38431075;0.43468457;0.45335975;0.4360355;0.40855128;0.3733944;0.42186356;0.4703137;0.4603494;0.43670058;0.4540888;0.53046435;0.6092962;0.5841478;0.42247483;0.23645656;0.0927976;0.019399226;-0.0024571083;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.0038333016;0.035598125;0.09881977;0.19391383;0.32850242;0.45550606;0.46408558;0.37138247;0.21988752;0.14998646;0.22329438;0.3513547;0.39422655;0.32223693;0.18956113;0.076675035;0.016528472;-0.002067033;0;-0.004026266;0.037383042;0.10932145;0.15381262;0.19108434;0.24103044;0.28195363;0.34387645;0.35951567;0.32098153;0.30984145;0.31363127;0.35571873;0.4150352;0.45019832;0.4450304;0.41588813;0.3749845;0.4221827;0.4736972;0.46766302;0.447989;0.4648341;0.5427189;0.6233812;0.59763885;0.43213466;0.2417636;0.09482212;0.019788863;-0.0025079998;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0057510654;0.049994525;0.18615566;0.3297105;0.4214136;0.48076198;0.50507015;0.5377419;0.54819673;0.4455557;0.29715788;0.16976775;0.084144674;0.035479933;0.019760244;-0.0019760244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0068205325;0.06333298;0.18513402;0.26796004;0.2582191;0.16565207;0.04190284;-0.0048723374;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047691762;0.04146144;0.15434948;0.27303588;0.3518854;0.41001308;0.44149947;0.48674214;0.5128337;0.43024117;0.29779518;0.17428868;0.08378789;0.03399207;0.019092292;-0.0019092292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0056479047;0.052445356;0.15329497;0.22187135;0.21380025;0.13715278;0.03468896;-0.0040336866;0;0;0;0;0;0;0;0;0;0
