;meta[fps=30]
;meta[frames=55]
;meta[profile=trss]
jaw_open_a;0;0;0;-0.013836191;0.01081905;0.05396419;0.0715779;0.08095847;0.09671391;0.12031087;0.15895393;0.17389563;0.101135254;0.09566325;0.15346059;0.19130057;0.17785525;0.11554287;0.0023619023;-0.023253333;0;-0.0074666673;0.0058361916;0.030445715;0.042224765;0.02279619;0.05174857;0.054704756;0.07203048;0.08775314;0.06712076;0.032953903;0.058486864;0.05087391;0.04001219;0.0103771435;-0.0045226687;0.056167614;0.15369143;0.21819428;0.21326625;0.14676115;0.07652572;0.043181717;0.03609234;0.037790637;0.048728693;0.08752459;0.14288366;0.19510357;0.21700299;0.18994425;0.1311854;0.0632695;0.011445038;-0.007266287;-0.0039524585;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.003942401;-0.0050688;0.014220802;0.059980813;0.10433281;0.111795224;0.06210134;0.049746294;0.071255766;0.11502568;0.13697189;0.116510175;0.080945686;0.10285441;0.11910493;0.12994103;0.11236847;0.055670865;0.04370286;0.0808;0.12525715;0.14324573;0.122902855;0.05158857;-0.00027428637;-0.026514286;0.013284572;0.039250284;0.08156342;0.12352915;0.13069715;0.105216004;0.10082743;0.07441372;0.054363433;0.037677713;0.01212343;-0.003486475;-0.005241906;0.002816001;0.023433145;0.0557501;0.09413487;0.1301059;0.14817527;0.13144687;0.09235811;0.045257155;0.008448;-0.0051626717;-0.0028159989;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.0049285307;0.045769017;0.1337335;0.19261958;0.19312522;0.16020063;0.13497305;0.16098309;0.2049873;0.20319898;0.15998669;0.101176105;0.05079774;0.009428142;0.012488314;0.06287756;0.13036513;0.1783546;0.1689298;0.14311348;0.12636077;0.16882665;0.26220715;0.34071082;0.33857766;0.29798695;0.22805737;0.17024662;0.16554591;0.18301694;0.17194036;0.13890348;0.0843003;0.03097866;0.024074893;0.05568715;0.07614652;0.07336975;0.049154583;0.02109774;0.0040821414;0.0027529164;0.017450245;0.05289654;0.10640713;0.1680524;0.22092798;0.24478625;0.2221298;0.16255756;0.089481704;0.03162561;0.004382238;-0.00065602385;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;-0.0054336297;0.042527866;0.21754813;0.46079144;0.6211237;0.58685297;0.37948638;0.14640708;0.023854781;-0.0033063614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;-0.0019768197;0.013079665;0.09461328;0.28962448;0.54935175;0.7742777;0.8725181;0.7992533;0.6071868;0.3842669;0.1907252;0.062710084;0.011866744;-0.0015802891;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.00031139283;0.002260222;0.013680292;0.035092924;0.055385932;0.059549503;0.044106875;0.032628708;0.035361163;0.043255188;0.04225061;0.027089162;0.006833253;-0.00079518085;0;0;0;0;0;-0.00097012066;0.009701206;0.019402413;0.024253014;0.019402413;0.009701206;-0.00097012066;0;0;0;-0.00037850605;0.0030853013;0.01398882;0.028954124;0.039568197;0.038105067;0.025512582;0.01094169;0.0022015916;0.0007978313;0.005819664;0.01775639;0.03575186;0.056353945;0.073824584;0.08158026;0.07387124;0.054027233;0.029745596;0.010519712;0.0014286735;-0.00021575896;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0006449448;0.0046860543;0.028646976;0.06810697;0.11101546;0.17619273;0.27386105;0.3573331;0.36056158;0.2721904;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;-0.0021374463;0.018580196;0.06878235;0.124728896;0.1808146;0.26125714;0.34646443;0.40269706;0.37051845;0.24645199;0.13283336;0.13955297;0.23896869;0.33086997;0.31894702;0.21377802;0.09176546;0.019628884;-0.0024491576;-0.00027797933;0.0018270713;0.013376072;0.04135769;0.07924248;0.116407216;0.14417943;0.16052021;0.16199583;0.14367123;0.10389326;0.05659268;0.019844301;0.002743057;-0.00041145855;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.00058575685;0.0042533698;0.02595086;0.06274536;0.10422092;0.16029084;0.23782852;0.30004844;0.2969575;0.221858;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;-0.0017756389;0.015435254;0.056898374;0.106065206;0.15454738;0.2209696;0.2883938;0.3312095;0.3020924;0.20075516;0.111703835;0.12857184;0.22532912;0.31144372;0.30019987;0.20121162;0.086410716;0.018515632;-0.002308888;-0.00025471233;0.0016801215;0.01220782;0.037660684;0.07220727;0.10706123;0.13425668;0.15142526;0.15427119;0.1373475;0.09924598;0.0540676;0.018960157;0.002605904;-0.00039186527;0;0;0;0;0;0;0;0;0;0
