;meta[fps=30]
;meta[frames=51]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;0;0;0;0;-0.01176381;0.009234287;0.047908574;0.06211048;0.0656;0.061142858;0.02270095;0.02342857;0.065840006;0.1956657;0.37269807;0.49525675;0.4469462;0.22927119;0.1306356;0.2109632;0.28774706;0.31814092;0.23467883;0.050983615;0.004339817;0.027510861;0.015131431;0.015076572;0.021074286;0.022747431;0.014070858;-0.009325715;0.002098288;0.05699886;0.115833156;0.13232687;0.10768686;0.008846473;0.022505913;0.12506972;0.18668191;0.18197334;0.12054857;0.0024076132;-0.023649523;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.023984762;0.018819047;0.07808;0.15436953;0.18841143;0.20171429;0.1471162;0.16489905;0.19362286;0.19110094;0.13334857;0.07143132;0.00067626755;-0.0043050656;0.03221303;0.04650423;0.045045946;-0.0068437317;0.03579429;0.14006492;0.19334462;0.1907657;0.10117029;0.022243805;0.077798866;0.142192;0.13860801;0.06092114;-0.008948576;0.112864;0.326912;0.46332803;0.45768914;0.31547663;0.14468232;0.06252116;0.07822743;0.11473905;0.14042705;0.15603888;0.14718477;0.1509562;0.16761144;0.14611049;0.107207626;0.045828573;-0.003908572;-0.010468571;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;-0.0006431422;0.005238651;0.023798173;0.04935783;0.06752994;0.065096684;0.043632526;0.01873128;0.0040077125;-0.0005000098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0026718078;0.024809644;0.0725205;0.10496388;0.10114701;0.064886756;0.013740723;0.022863042;0.070361584;0.12976636;0.16358143;0.18436666;0.18178932;0.18233465;0.16608377;0.13934764;0.09117735;0.052722882;0.023207515;0.0035754521;0.010787327;0.051745277;0.105588876;0.1619831;0.19408771;0.19281672;0.19293408;0.20611659;0.20980369;0.22090505;0.22558835;0.21226558;0.1778336;0.121135935;0.04891985;0.036722086;0.114632;0.2402623;0.3305694;0.34392843;0.26084667;0.14772233;0.06262527;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004818796;0.04474218;0.13083376;0.18938556;0.1825205;0.11710363;0.02963904;-0.0034457834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27441055;0.18076952;0.10927005;0.10510722;0.12546024;0.12290845;0.07882892;0.019916626;-0.0023166267;0;0;0;0;0;0;-0.0019680725;0.017109111;0.063699946;0.11441062;0.13120483;0.10555428;0.048809525;0.034339353;0.06626573;0.09791327;0.094361454;0.06053976;0.015320483;-0.001781205;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1224263;0.16740915;0.24447225;0.31736436;0.33869427;0.27433345;0.13331763;0.029106004;-0.003579109;0;0;-0.0064902664;0.060264107;0.16936663;0.317597;0.43612212;0.47037542;0.37258205;0.27221635;0.21410751;0.24441695;0.29851657;0.34058422;0.33287823;0.29932258;0.285034;0.30067638;0.3069128;0.28369144;0.21369119;0.10303381;0.0397591;0.046463475;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.004675664;0.04341688;0.12691087;0.17951208;0.21329933;0.24867293;0.27141112;0.2749735;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;-0.0067537366;0.06271327;0.17774941;0.31635687;0.41097593;0.4191769;0.31234172;0.2263986;0.1986489;0.24901025;0.31007436;0.35029176;0.33835322;0.3010192;0.28337246;0.29511064;0.29681003;0.2720273;0.2042313;0.09844239;0.038017042;0.04451398;0.06829807;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0068205325;0.06333298;0.18513402;0.26796004;0.2582191;0.16565207;0.04190284;-0.0048723374;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032692535;0.030354703;0.08876338;0.12848796;0.123830855;0.07944916;0.020109061;-0.0023378318;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0070765796;0.065707915;0.19211039;0.2780721;0.2679786;0.1719234;0.043502215;-0.00505788;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.12294025;0.07889254;0.019986605;-0.0023229884;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.0019314943;0.016793426;0.06248968;0.10798556;0.16857065;0.22000201;0.21315642;0.22283803;0.28690666;0.35173607;0.4255985;0.44290778;0.41925827;0.42194518;0.43411532;0.36412293;0.24510165;0.11735472;0.052098475;0.07901759;0.19809449;0.34384832;0.43704093;0.41316164;0.27756965;0.11924056;0.025551392;-0.0031861311;0;0;-0.0066555846;0.05785521;0.21545234;0.38705868;0.44394037;0.35720956;0.1716412;0.056732684;0.04832335;0.096298255;0.1391186;0.16144025;0.14122544;0.10218273;0.050391406;0.011032338;-0.0013553858;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.0019314943;0.016793426;0.06248968;0.10791876;0.1691978;0.2217461;0.21444872;0.23556434;0.32713503;0.421768;0.5041571;0.50393647;0.44184268;0.41314703;0.41261712;0.34449917;0.23106351;0.11019686;0.05268256;0.092764646;0.23905182;0.41775864;0.5319532;0.5001364;0.3361201;0.14435555;0.030921726;-0.0038563095;0;0;-0.006833149;0.059404314;0.22115278;0.39719206;0.45548198;0.3664245;0.17604837;0.057743706;0.04835545;0.0964838;0.13926706;0.16151449;0.14121802;0.10218273;0.050391406;0.011032338;-0.0013553858;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018813979;0.017466944;0.05109832;0.07229096;0.08694137;0.09154651;0.07790174;0.0625908;0.04104193;0.00864478;0.01319576;0.06536577;0.13235466;0.20833418;0.3178783;0.43104273;0.4968449;0.45315638;0.305588;0.12873438;0.04863804;0.089623556;0.19307372;0.26335117;0.26226017;0.18598898;0.09246681;0.031055316;0.0057243467;-0.0007681447;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;-0.001917022;0.015618943;0.07090086;0.14396591;0.22290668;0.3307252;0.43830782;0.49888214;0.45292485;0.305588;0.12843381;0.051087193;0.10073827;0.21611805;0.2948451;0.29298595;0.20702948;0.10205192;0.033597983;0.0058245393;-0.0008015422;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0016253497;0.015092003;0.044121932;0.06386363;0.061544344;0.039483376;0.008364242;0.013422122;0.047023814;0.09468219;0.12782745;0.14388058;0.135546;0.11242001;0.075875625;0.041394465;0.010750314;-0.0012505543;-0.001165205;0.010449737;0.033100728;0.073589005;0.11470998;0.14425664;0.1480274;0.12516862;0.08091958;0.03960509;0.01048907;-0.0012195687;0;-0.002810408;0.024430342;0.09097701;0.16342;0.18742175;0.15079156;0.073067084;0.01814139;0.004339924;0.009165784;0.008868916;0.005714699;0.0014769157;-0.00017069881;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.0016253497;0.015092003;0.044121932;0.06386363;0.061544344;0.039483376;0.008364242;0.013930509;0.043236896;0.07223529;0.08273698;0.0832064;0.07483658;0.06819417;0.05299642;0.031026363;0.007982025;-0.00092771096;-0.0016253497;0.015092003;0.0432202;0.072128415;0.08539801;0.09292455;0.0931663;0.08996384;0.07124541;0.04070498;0.01048907;-0.0012195687;0;-0.0026389668;0.022942478;0.0854021;0.15340906;0.17594132;0.14156127;0.068481214;0.018138794;0.0072795628;0.013247713;0.012802412;0.008238073;0.0021151807;-0.0002449157;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.003129832;0.005267278;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;-0.003393832;0.031511422;0.092145555;0.13338363;0.12854894;0.082476154;0.020875085;-0.0030714655;0.0059881886;0.017466942;0.02526528;0.024330147;0.015596676;0.003930896;-0.00045754702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;-0.0025048195;0.02177523;0.08107266;0.1456135;0.16698797;0.13434182;0.06372738;0.027863137;0.04892032;0.08803606;0.13169625;0.16395831;0.15664425;0.12057008;0.07056911;0.018139662;-0.0021088193;-0.0025032295;0.023241546;0.065882325;0.11755635;0.15311874;0.15658383;0.11565619;0.09594016;0.124454714;0.19707254;0.25814623;0.2599631;0.19630724;0.11861872;0.0653028;0.03569535;0.013586144;0.02255387;0.08645016;0.18015043;0.2462198;0.2378688;0.18656026;0.15634766;0.16574495;0.16789511;0.13406828;0.0652923;0.014260774;-0.0017533738;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006126072;0.0049905544;0.02266456;0.04697801;0.06424743;0.061909597;0.041477907;0.017796148;0.0038092353;-0.0004752002;-0.0016126266;0.013149109;0.05954314;0.12341653;0.16882007;0.16273215;0.109076545;0.046871144;0.010038366;-0.001251933;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012524098;0.010887615;0.04053633;0.07280676;0.08349399;0.06717092;0.03264615;0.007130387;-0.005159001;0.039757982;0.116297856;0.16621612;0.18219131;0.16067956;0.12595199;0.12473632;0.12864755;0.09349992;0.07547114;0.09426137;0.14328903;0.2171623;0.3352718;0.45766726;0.5293964;0.48343238;0.32596055;0.13842192;0.042886972;0.054611746;0.1209416;0.1650843;0.16291347;0.1137856;0.054560542;0.016738877;0.0022242793;-0.00034510848;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;-0.0012950846;0.012023135;0.0351788;0.04936721;0.062687285;0.082172;0.099046126;0.1035511;0.084092356;0.04090649;0.008944988;-0.0015520604;0.0042043864;0.012282894;0.017774941;0.01600116;0.02013504;0.04445591;0.08613461;0.11831655;0.112374;0.090240315;0.09529447;0.1326753;0.20578706;0.3377521;0.48216555;0.5707872;0.5255;0.3539789;0.1503248;0.046335828;0.05841462;0.12920044;0.17954177;0.18971317;0.14700359;0.08585779;0.037768967;0.010212242;-0.00118747;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;-0.0014917593;0.01385258;0.040485308;0.058594227;0.053862903;0.060338326;0.07817264;0.11483577;0.13882266;0.12167857;0.072417125;0.034362417;0.009158363;-0.0010650122;0;0;0;0;0;0;0;0;-0.0015663472;0.01454521;0.04250957;0.061523933;0.059283514;0.03802872;0.009616279;-0.0011182626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0066869403;0.062093552;0.18149735;0.26269063;0.2531352;0.16238652;0.041071616;-0.004775855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.003874121;0.016331423;0.045398463;0.07659182;0.08679294;0.06991231;0.03398762;0.0074253995;-0.00091286766;0;0;0;-0.0009373592;0.007636916;0.034666702;0.07190948;0.09841158;0.09489371;0.063631326;0.0273415;0.0058557135;-0.00073029427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;-0.002144868;0.019916102;0.058223143;0.08427327;0.075241074;0.107540265;0.1731257;0.2530016;0.28343976;0.23770179;0.1404035;0.07953267;0.042849116;0.016891763;0.0039019524;-0.0004786989;0;0;0;-0.00048760488;0.0039743134;0.01801689;0.035498302;0.06825856;0.102444895;0.11544101;0.107223526;0.08521285;0.06076358;0.06437998;0.08341605;0.09238888;0.083035335;0.05609683;0.024068536;0.0051610433;-0.0006434605;-0.00036737355;0.0034139764;0.009945061;0.014379521;0.0138414465;0.008868916;0.002230217;-0.00025975905;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003610121;0.003350892;0.00981253;0.014209881;0.013700965;0.005928868;0.0288428;0.07752536;0.11258169;0.10848652;0.06959422;0.01760212;-0.002046795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.005176627;0.005009639;0.0032284344;0.0008349398;-0.00009648194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
