;meta[fps=30]
;meta[frames=74]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.01116343;0.008800002;0.03759086;0.0693303;0.088864006;0.089609146;0.021453718;0.039465144;0.15152915;0.27112648;0.31118783;0.29167503;0.15333791;0.09796609;0.19108418;0.29476076;0.2476061;0.2569482;0.21889031;0.2557177;0.34127316;0.32871088;0.17989944;0.1074263;0.061870866;0.09301943;0.1126583;0.07295314;0.04896915;0.06659886;0.14276116;0.20033832;0.18032458;0.10997486;0.037261717;-0.017549716;-0.006838857;0.036960766;0.07231392;0.09400916;0.09166934;0.065477334;0.04844343;0.056693327;0.06503619;0.05803429;0.03835429;0.01712;-0.0013714291;-0.003931429;-0.0236352;-0.008323204;0.100127995;0.25032;0.3610368;0.33044434;0.2443255;0.123255774;0.05188024;0.039960686;0.054057144;0.021177145;0.054308575;0.091823995;0.12973714;0.15895543;0.15100801;0.09573487;0.02923886;-0.0039314274;-0.008155431;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.022948572;0.018057143;0.08960609;0.13509944;0.1374903;0.09677867;0.0044312365;-0.016795428;0.025507811;0.110410675;0.18560801;0.19548802;0.14005068;0.051988572;-0.0037028547;0.0043131453;0.04420915;0.072571434;0.12632571;0.18426058;0.19128;0.14328916;0.09824687;0.038036574;0.016144002;0.026603432;0.012786288;-0.011072001;-0.0041737147;0.0071908575;0.03409372;0.074121155;0.09876115;0.08900573;0.054358862;-0.004594285;0.013833144;0.083638854;0.13474743;0.14717029;0.11178058;0.028578287;0.0008320028;-0.0010811428;-0.02743086;0.004664001;0.10431771;0.1988701;0.24357562;0.22746286;0.12310325;0.026952764;0.009259425;0.058267124;0.13794315;0.19279312;0.21271163;0.16566813;0.15078948;0.13413289;0.11049509;0.058285713;0.012752764;-0.020900574;0.021933714;0.054875426;0.079131424;0.07659885;0.04727772;0.014454858;-0.00195657;-0.004022858;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00078722916;0.0068436447;0.025479982;0.04576425;0.052481942;0.042221718;0.020520438;0.0044819573;-0.00055106037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0013750268;0.012768855;0.034158584;0.08314569;0.1376148;0.17797814;0.16667213;0.1222557;0.055671405;0.011899086;0.02334969;0.105789274;0.20344502;0.29975387;0.38847786;0.42551875;0.38448745;0.27543294;0.1959005;0.18040642;0.22571468;0.23115908;0.15956418;0.092277564;0.14157453;0.22843239;0.2631678;0.21654165;0.13602747;0.112734064;0.16163887;0.20916675;0.19283962;0.12721622;0.05575156;0.008683137;0.008344629;0.033683863;0.08458299;0.13795592;0.17496045;0.18886031;0.19312827;0.20336391;0.2162375;0.19332199;0.13413309;0.06644214;0.014527955;-0.0017855787;0;0;0;0;0;-0.0029127474;0.023080124;0.11872846;0.1913575;0.2303647;0.22811392;0.19614097;0.16775136;0.18864371;0.18586549;0.18202168;0.16058397;0.10878362;0.046689846;0.010010693;-0.0012481163;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;-0.0035512778;0.02370434;0.17777382;0.4300545;0.6731683;0.743844;0.5949177;0.3257379;0.11846923;0.015359715;-0.0023616874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.011572267;0.11572266;0.23144533;0.28930667;0.23144533;0.11572266;-0.011572267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.001428675;0.013260436;0.038836632;0.056243137;0.054231334;0.034813017;0.008834459;-0.0010263133;0;0;0;0;0;0;0;0;0;-0.00041110849;0.0035775187;0.01326481;0.02387928;0.02742181;0.022108015;0.010785037;0.0023966753;-0.00029302418;-0.00022742171;0.0014520002;0.011633495;0.03232887;0.059094656;0.07531157;0.06948608;0.045799237;0.020030607;0.002405422;0.009490483;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0021211451;0.011406074;0.042466637;0.076273754;0.0874699;0.07036953;0.034200728;0.007469929;-0.00091843394;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0016253495;0.0046915663;0.021275857;0.044189785;0.06054507;0.058445796;0.039246947;0.016905546;0.0036228448;-0.00045166284;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0050044446;0.046468675;0.13584659;0.19026239;0.2485746;0.29433674;0.28084555;0.23744352;0.15463085;0.039130844;-0.004549494;0;-0.0040778467;0.03545155;0.13044822;0.2465355;0.35649985;0.3991653;0.3691681;0.28549656;0.18404025;0.080799915;0.024878426;-0.0027942655;0;-0.00047583625;0.003145418;0.023910772;0.059414808;0.103468135;0.1417222;0.15078586;0.12346025;0.07877188;0.03343624;0.0016251875;0.034146503;0.13005026;0.23364958;0.2628836;0.26011717;0.26998842;0.31943795;0.3966688;0.41847184;0.32966766;0.2088964;0.10480165;0.022916315;-0.0028165304;0;0;0;0;0;-0.0019092292;0.016298026;0.06440058;0.1208826;0.14257434;0.11814399;0.059515633;0.02303321;0.0371526;0.08062848;0.11031225;0.10633795;0.07127715;0.030603332;0.0065503833;-0.000817128;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0047881026;0.044464447;0.12992778;0.18283884;0.22941735;0.25722456;0.23347403;0.19325815;0.1261687;0.031913254;-0.0037108439;0;-0.0037900712;0.03295341;0.121149786;0.2295556;0.33297125;0.3742646;0.34381208;0.26263702;0.16550735;0.0698956;0.02032522;-0.002321133;0;-0.00043210128;0.0028532678;0.021694284;0.05440627;0.09594047;0.13292973;0.14274736;0.11774497;0.07532207;0.03195275;0.0015552124;0.032691877;0.12448454;0.22354682;0.25216022;0.24248047;0.23405147;0.27161095;0.35230067;0.39353502;0.32868803;0.2184481;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;-0.0018257353;0.015936218;0.058152456;0.107801884;0.1260147;0.1040196;0.05185311;0.021597112;0.035548955;0.07702153;0.10543621;0.10169567;0.06821794;0.029334225;0.006285429;-0.0007837305;0;0;0;0;0;0;0;0;0;0
