;meta[fps=30]
;meta[frames=85]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.013836191;0.01081905;0.05211428;0.07910095;0.09454475;0.08682285;0.04246095;0.023721905;0.013051428;-0.0010857142;-0.002994286;-0.011184;0.0106045725;0.042809147;0.057658285;0.055152003;0.014718858;0.0020502862;0.08146285;0.17145143;0.20164572;0.1661033;0.07501989;0.035831317;0.06277577;0.09808868;0.08604344;0.07056001;0.035242062;0.034193378;0.036957256;0.0040259077;0.033660952;0.12648685;0.1597699;0.17044723;0.12509029;0.0011276163;0.00016838312;0.09977143;0.18460573;0.20982859;0.17193143;0.03993143;0.027184758;0.06541714;0.11867429;0.13448533;0.16702782;0.1808503;0.20835963;0.16219582;0.07114361;0.013450666;0.04020724;0.07687619;0.08241524;0.06921905;0.057668578;0.095215246;0.11575619;0.08652953;0.042742856;0.000121903206;0.0025295247;0.032621715;0.047021717;0.045494862;0.028041147;0.008649145;-0.005458285;-0.00923298;0.017090613;0.06439837;0.11864164;0.15283592;0.14564574;0.09707102;0.047549386;0.012368977;-0.0025926551;-0.004297142;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;-0.026148573;0.005074288;0.11133715;0.20523432;0.27003428;0.25590858;0.16765717;0.10392002;0.076937154;0.04168;0.022834286;-0.012742858;-0.0030857148;0.04747429;0.094342865;0.107725725;0.08458561;0.032958172;0.010007313;0.0036608023;0.047378287;0.1364855;0.20163384;0.23242243;0.23199423;0.16857906;0.10858514;0.10367238;0.099335626;0.08000458;0.061907813;0.034485333;-0.0030857155;-0.0072137145;0.016365716;0.027634285;0.03547429;0.051204573;0.053376004;0.09045486;0.10237258;0.08247772;0.038805336;0.019780576;0.0142262895;0.039843053;0.03882058;0.016979814;0.0066864765;0.022445718;0.059718102;0.08422858;0.07068953;0.05204572;0.056548573;0.047580954;0.029333333;0.05289143;0.042666666;0.042681903;0.041965716;0.0062994277;-0.004397713;0.046473145;0.10430629;0.14679316;0.13827333;0.09340147;0.07638531;0.06725551;0.08192654;0.0864;0.057613067;0.02827755;0.007418772;-0.001541226;-0.0025599992;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;-0.0018320967;0.015925882;0.059309363;0.10653833;0.122187495;0.09830821;0.047787193;0.010439133;-0.0012834219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0049285307;0.045769017;0.1317869;0.21046448;0.24944903;0.23275736;0.1600198;0.100934684;0.05079774;0.009257098;0.014892941;0.060593735;0.10970752;0.12645045;0.10237555;0.05032898;0.01137188;-0.0013826604;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.07755065;0.08282537;0.11157756;0.16803905;0.18874405;0.15156354;0.13894592;0.19466028;0.24241646;0.23632614;0.1516203;0.037360456;0.004313061;0.032644957;0.05861278;0.067200735;0.05405043;0.026257666;0.0027314457;0.025347583;0.094422154;0.20105496;0.30761665;0.37061548;0.33127788;0.23207511;0.11029078;0.055713385;0.07190359;0.109114714;0.10199863;0.0962471;0.10597533;0.15230018;0.17223617;0.13391003;0.09096121;0.08458657;0.11989546;0.16341156;0.17195466;0.16607192;0.17471524;0.15626736;0.11920639;0.07581582;0.056196563;0.09521246;0.16299118;0.20170854;0.19203687;0.13883857;0.077637136;0.030458601;0.0063325907;-0.0008035868;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.009034845;0.059105787;0.2200647;0.4455955;0.6079236;0.5862709;0.39309925;0.1689123;0.036234803;-0.0045166276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002942169;0.0029421693;0.0058843386;0.007355423;0.0058843386;0.0029421693;-0.0002942169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.09393205;0.07307068;0.06183191;0.06282128;0.07702815;0.098878875;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;-0.002536627;0.022050366;0.082118325;0.14746629;0.16909522;0.13601568;0.06465974;0.0286941;0.02678169;0.035693683;0.028554944;0.011669278;0.021242859;0.08445615;0.151641;0.1738663;0.13901033;0.07462454;0.04518885;0.06064526;0.09095438;0.111440614;0.11342301;0.09558233;0.06661501;0.033007957;0.0031303621;0.037017;0.11079521;0.16036147;0.15453015;0.099132545;0.021647472;0.026879761;0.110911824;0.19923255;0.22849521;0.1838458;0.08595904;0.05365085;0.06582507;0.085283145;0.06628468;0.052149545;0.049245548;0.07618628;0.07338724;0.04504965;0.030538654;0.05311437;0.07885544;0.07596627;0.046708923;0.03096434;0.05306507;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;0;0;0;-0.0005907058;0.004089501;0.02784269;0.070671126;0.11813889;0.14598387;0.13895217;0.10054494;0.056378324;0.022187814;0.0046779336;-0.0005907056;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0014917593;0.009802194;0.07430408;0.20287369;0.32721293;0.35593483;0.27284163;0.13331763;0.02331152;0.046795595;0.18657623;0.34641096;0.40456954;0.34177148;0.20222135;0.10893293;0.08573774;0.07978686;0.12528217;0.2734484;0.44841617;0.5342091;0.5183262;0.42174286;0.34718245;0.28725943;0.19616523;0.08422651;0.018050293;-0.002250776;0;0;-0.007670314;0.0666783;0.24828887;0.44591355;0.511345;0.4113471;0.19989575;0.043633956;-0.00536588;0;0;0;0;0;-0.0050697555;0.047076885;0.13760182;0.19915728;0.19191186;0.12129635;0.04798418;0.045659333;0.07134097;0.06876193;0.042307332;0.028020583;0.047981214;0.07134097;0.06119181;0.11613827;0.19260024;0.3242209;0.43387705;0.46210024;0.36485758;0.24960247;0.107172884;0.022425376;0.0008438449;0.025103861;0.06383394;0.106818244;0.13209385;0.12578806;0.09105775;0.051010847;0.020067181;0.0042319507;-0.00053436134;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0013618796;0.009444098;0.06352965;0.1691681;0.2699268;0.29193208;0.22254117;0.1088205;0.018972617;0.03875791;0.15384018;0.29333106;0.34791613;0.29980052;0.18303606;0.10212482;0.07788291;0.075244784;0.09246902;0.16824037;0.26310605;0.32125255;0.3432678;0.32946193;0.31611383;0.2768917;0.18768872;0.08058953;0.017261665;-0.0021528096;0;0;-0.0044864104;0.038997263;0.14525169;0.26094654;0.29929814;0.24082448;0.11708083;0.025582558;-0.0031449401;0;0;0;0;0;-0.0047105458;0.04373378;0.12792763;0.18519709;0.17850271;0.11279853;0.045170616;0.04383026;0.06829807;0.06579326;0.040451907;0.02681827;0.045962512;0.06829807;0.059520077;0.10191833;0.16060902;0.26673734;0.35590702;0.37800512;0.29764494;0.20372534;0.087501705;0.018243043;0.0011307469;0.023952436;0.060988776;0.10216006;0.12636696;0.12028382;0.086930744;0.0486269;0.019042987;0.003979083;-0.00050414447;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026105787;0.022699231;0.084451385;0.15165292;0.17389016;0.13988025;0.06796967;0.014850799;-0.0018257353;0;0;0;0;0;0;-0.0040002903;0.03714555;0.1085793;0.15715423;0.15143955;0.09714989;0.024573207;-0.0028573498;0;-0.0015808195;0.01289147;0.058352273;0.118761845;0.1872269;0.20305738;0.16137718;0.089527816;0.031634204;-0.0034065545;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.033872582;0.022443185;0.038444344;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;-0.0004230362;0.0029167233;0.020038558;0.05104743;0.085450135;0.1056859;0.10059674;0.072733596;0.04069735;0.015979951;0.0033397584;-0.00042303605;0;0;0;0;0;0;0;0;0;0
