;meta[fps=30]
;meta[frames=89]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015359998;-0.00053028605;0.006482286;0.016237713;0.008018285;0.045924574;0.060425144;0.056313913;0.043661717;0.030701717;0.012396191;0.04310857;0.048617143;0.05417448;0.060105138;0.060047235;0.05399162;0.068513535;0.08980724;0.091550484;0.112374105;0.09269638;0.044044655;0.02650484;0.042171888;0.056682058;0.09291155;0.099140584;0.080576;0.05565806;0.038408235;0.026141258;0.008649145;-0.0011611421;-0.0023954292;0;-0.0031085713;-0.0010057145;0.013074287;0.032621715;0.047021717;0.045494862;0.028041147;-0.002413713;0.00025600052;0.04725029;0.09371429;0.10523428;0.08420572;0.030628573;-0.011702858;-0.005142858;0.025462857;0.03959086;0.066811435;0.09264229;0.0813303;0.059824;0.036352;-0.01393524;0.0035443832;0.059885718;0.08304762;0.078857146;0.05154286;0.009859047;0.017302858;0.045485713;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.006162285;-0.0021851447;0.02612114;0.06335086;0.084544;0.10557257;0.11144229;0.09191314;0.10248534;0.11268115;0.10790402;0.113241896;0.1088;0.06662857;0.039481908;0.0014445725;0.007524574;0.038369525;0.07733334;0.103771426;0.09409524;0.048304763;0.021942858;0.00060952205;-0.0060952376;0;0;-0.018133335;0.014217147;0.0675962;0.111832395;0.108214855;0.10381106;0.05155353;0.030005034;0.024024084;0.028542178;0.0217536;0.04650423;0.045045946;0.027838176;0.008548574;-0.027295085;0.0027008029;0.11133715;0.21003433;0.2605943;0.24958631;0.15578058;0.075286865;0.04410515;0.01720686;-0.017709715;0.018290287;0.04616229;0.048772573;0.041846864;0.039821718;0.052233145;0.10825144;0.14691657;0.1425646;0.122733705;0.09956115;0.07669029;0.034680385;0.020394668;0.02083505;0.04383696;0.062415242;0.07457219;0.06980876;0.07281371;0.07864686;0.08568686;0.08496763;0.072929524;0.047634285;0.024807617;0.00060952205;-0.0060952376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;-0.00035496868;0.0028912772;0.013137659;0.027225718;0.037224006;0.03585948;0.024015736;0.010296002;0.0022023334;-0.00027481458;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.00064409646;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;-0.0018320967;0.015925882;0.059309363;0.10653833;0.122187495;0.09830821;0.047787193;0.010439133;-0.0012834219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;-0.0017862943;0.014556579;0.06603564;0.13693205;0.18443584;0.2079525;0.2009085;0.16751757;0.122420326;0.06998419;0.018053785;-0.0020992775;-0.0032419523;0.029506776;0.093966514;0.13930376;0.13671067;0.09772614;0.06647553;0.09281669;0.14580816;0.17015836;0.18162993;0.19091877;0.19714363;0.17128672;0.14361826;0.12598051;0.11679091;0.13536428;0.13058458;0.09517294;0.06765494;0.06112905;0.057320293;0.08896547;0.120045274;0.14586523;0.15764046;0.14035864;0.09494269;0.040807094;0.008748263;-0.0010906702;0;-0.0013998363;0.011407664;0.051745277;0.107303604;0.14375375;0.1724461;0.15666145;0.11588013;0.08837291;0.09857253;0.117646374;0.13367149;0.13547496;0.106275916;0.076758415;0.07584594;0.10609343;0.13600004;0.1735425;0.16665281;0.11372669;0.091297105;0.14771639;0.2487014;0.32958797;0.34392843;0.26084667;0.14677528;0.06967692;0.057660952;0.093744665;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002107229;0.02107229;0.04214458;0.052680727;0.04214458;0.02107229;-0.002107229;0;0;0;0;0;-0.002009157;0.018660245;0.054496396;0.07628382;0.10168242;0.10015037;0.07577225;0.056701165;0.056106687;0.060515173;0.08640277;0.083376296;0.05596324;0.024089212;0.0026275965;0.021406587;0.082118325;0.14746629;0.16909522;0.13601568;0.066087484;0.014416629;-0.0017732534;0;0;0;0;-0.0015108435;0.013040965;0.050032776;0.08770844;0.099079534;0.07792772;0.036339767;0.006520483;-0.00085879536;0;-0.001428675;0.013260436;0.038836632;0.056243137;0.054231334;0.034813017;0.0068253013;0.017633932;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0016899182;0.013770941;0.062475763;0.12954703;0.17726329;0.17090662;0.11458938;0.04923919;0.010553641;-0.0013158654;0;0;-0.005523962;0.045008823;0.2042775;0.4235171;0.5774834;0.57758915;0.41253603;0.20599268;0.091289744;0.121812545;0.2502482;0.38608363;0.43317607;0.354072;0.20834534;0.081061535;0.04830777;0.08452189;0.1305048;0.24391116;0.35790348;0.46191663;0.51579875;0.48258263;0.39525792;0.37283328;0.35096046;0.37923786;0.42237043;0.42454502;0.37862033;0.27090272;0.13210827;0.058030922;0.070262596;0.12848203;0.17357844;0.20093106;0.250856;0.33171383;0.39695266;0.3711118;0.24960247;0.10581471;0.034671165;0.042223465;0.07915229;0.08950555;0.070468925;0.032930028;0.0059225075;-0.0007792773;0;-0.0050044446;0.046468675;0.13584659;0.19662648;0.18948312;0.12155982;0.028938642;0.013271462;0.049280003;0.07134097;0.06625897;0.06278748;0.11818853;0.25085863;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0018034701;0.01469494;0.06668832;0.13826606;0.18916398;0.18235089;0.12223521;0.052501023;0.011248313;-0.0014026994;0;0;-0.0032284341;0.026295036;0.119483225;0.24776785;0.3371821;0.34506392;0.2555918;0.13767232;0.07188796;0.10305979;0.20394057;0.31505066;0.3534579;0.2888892;0.16995665;0.06408628;0.058260255;0.12381602;0.19021417;0.25543723;0.30538946;0.36343262;0.43260935;0.44586122;0.4025226;0.3705205;0.33498195;0.34330353;0.3643119;0.35183066;0.30941126;0.22324438;0.11009703;0.052961167;0.07411;0.1372901;0.1861582;0.20684244;0.23338239;0.2829444;0.3265216;0.30251542;0.20372534;0.0861992;0.029979914;0.04088979;0.07586821;0.08577616;0.06751881;0.03153846;0.005666459;-0.00074587966;0;-0.0047881026;0.044464447;0.12992778;0.18803403;0.1811764;0.116212495;0.027637249;0.012747862;0.04720193;0.06829807;0.06375229;0.057406753;0.09797;0.2045269;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
