;meta[fps=30]
;meta[frames=64]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;0;0;-0.020159999;0.003908572;0.08587428;0.17070858;0.19494858;0.15301715;0.06274287;0.00016381202;0.04477258;0.12758401;0.15635659;0.14956649;0.11480229;0.05693257;0.06723048;0.102296375;0.10232535;0.13925791;0.19559163;0.23923506;0.25367543;0.21304992;0.1433562;0.11497144;0.11614897;0.10584933;0.071469724;0.04377658;0.06264002;0.118818864;0.16092347;0.22113033;0.19924343;0.16058514;0.10108115;0.032447997;-0.005035426;0.057456005;0.08367201;0.110612586;0.11450629;0.074739814;0.06344267;0.08265144;0.07850667;0.057100955;0.03458286;0.0007923799;-0.0076190475;0;-0.0047085714;0.0008914286;0.020114286;0.039897144;0.045531433;0.037017148;0.014354287;-0.001268571;-0.0032685718;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;-0.005988572;0.0011657135;0.017257143;0.046834286;0.09824;0.13773715;0.12603429;0.05900342;0.06249144;0.123437725;0.16671544;0.17102173;0.113293715;0.0022628505;-0.022226285;-0.0032015245;-0.0034110483;0.013325716;0.04284344;0.07008153;0.08161372;0.06431544;0.03259353;0.009001145;-0.0015253322;-0.0065371436;-0.005588899;0.010222368;0.05069518;0.11361699;0.18198794;0.19424155;0.16873515;0.10911174;0.08998531;0.106535606;0.13124038;0.13733713;0.12965448;0.07871011;0.049677342;-0.02507048;0.036884196;0.19369602;0.27527812;0.2821676;0.22116573;0.083055235;0.074459046;0.116114296;0.07337715;0.06500572;0.120434284;0.18940571;0.20518285;0.16595428;0.065508574;-0.0054857135;-0.014994286;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018963475;0.01760944;0.05146729;0.07448936;0.07177779;0.04604415;0.011643989;-0.0013540337;0;0;0;0;0;0;0;0;0;0;-0.00014395047;0.0010106522;0.006498764;0.018050786;0.034380164;0.049961302;0.054857124;0.04571027;0.023594018;0.055459276;0.13024718;0.18560915;0.17912245;0.114919536;0.029081354;-0.0033811089;-0.0025032295;0.023241546;0.06797206;0.098395675;0.09483326;0.060847234;0.01540424;-0.001790747;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0010090845;0.008774025;0.032644957;0.05861278;0.067200735;0.05150267;0.048407428;0.08372586;0.18748574;0.30114374;0.35844445;0.3432986;0.28740487;0.22794381;0.23887199;0.28914014;0.31614068;0.2983951;0.23418729;0.15561442;0.103162795;0.09808444;0.1504545;0.23678894;0.30297247;0.2871828;0.19712603;0.10884517;0.090062484;0.13565512;0.19511728;0.27286854;0.28891367;0.24560218;0.1519583;0.06022445;-0.0063121454;0;-0.0024082055;0.020925978;0.07803945;0.14018044;0.16077365;0.12933816;0.06286024;0.013697786;-0.0016853859;0;0;0;-0.00248335;0.021591548;0.08034388;0.14434919;0.16556859;0.13323851;0.06478895;0.014184437;-0.0017426389;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00287651;0.018985962;0.14358059;0.37518838;0.6277564;0.77255666;0.71767545;0.49844596;0.26085275;0.09319794;0.014030172;-0.0020268026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.00052481936;0.004564338;0.01696916;0.030455427;0.034908436;0.028069884;0.0136294;0.0018485305;0.010089786;0.030497836;0.04411398;0.04248121;0.027232293;0.0068634707;-0.0007988916;-0.00027990367;0.002087615;0.011960051;0.028241115;0.043248035;0.048516635;0.039635524;0.023299064;0.009394267;0.002029302;-0.0004460965;0.0013445371;0.008746989;0.024324128;0.046169106;0.066377155;0.07863043;0.071620345;0.051057424;0.02606103;0.005814248;0.01623441;0.063699946;0.11441062;0.13120483;0.10555428;0.051020127;0.013818388;0.0062030726;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.004018844;0.03493945;0.13005024;0.23361617;0.26156813;0.27467296;0.27757856;0.27300864;0.23820278;0.15463085;0.039130844;-0.004549494;0;0;0;0;0;0;0;-0.00039339592;0.0025654924;0.01978919;0.05295231;0.09406293;0.1327137;0.1519386;0.19241552;0.20234741;0.17704177;0.11292562;0.044712983;0.011603439;0.061250355;0.11002838;0.12619281;0.09198486;0.13801986;0.2699107;0.37300953;0.3660451;0.2662438;0.15095897;0.15596306;0.21518627;0.22556178;0.19052215;0.13133605;0.071687944;0.028076246;0.00536588;-0.0007013495;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27311808;0.272144;0.24983256;0.22786437;0.19375244;0.1261687;0.031913254;-0.0037108439;0;0;0;0;0;0;0;-0.00035818922;0.0023358837;0.018019672;0.048110634;0.08641545;0.123440586;0.1431652;0.18186189;0.19085918;0.16592205;0.10532544;0.040018946;0.02344734;0.10404325;0.1868707;0.21430124;0.16681683;0.13568422;0.17000063;0.21656902;0.21660195;0.17252176;0.13292985;0.16975813;0.22965021;0.2406297;0.20322436;0.14006115;0.07646379;0.029974343;0.0057610855;-0.000751446;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022124054;0.020544348;0.060045168;0.08690426;0.08374076;0.053718176;0.013584656;-0.0015797061;0;0;0;0;0;0;0;0;0;0;-0.00016794221;0.0011790943;0.00758189;0.02105925;0.040110193;0.05828819;0.06399997;0.053328652;0.030320624;0.038759977;0.07606827;0.106684476;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022124054;0.020544348;0.060045168;0.08690426;0.08374076;0.053718176;0.013584656;-0.0015797061;0;0;0;0;0;0;0;0;0;0;-0.00016794221;0.0011790943;0.00758189;0.02105925;0.040110193;0.05828819;0.06399997;0.053328652;0.030320624;0.038759977;0.07606827;0.106684476;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;-0.0045921695;0.039921258;0.14863321;0.26409706;0.33322453;0.3188218;0.22184354;0.12127892;0.059304666;0.0150437625;0.07793515;0.20446937;0.33010927;0.35292834;0.27211878;0.11981386;0.0511614;0.101845235;0.24897721;0.37910354;0.44565564;0.42277086;0.32046106;0.20300652;0.09960697;0.036874004;0.074415974;0.20830847;0.35818464;0.45911592;0.44831502;0.39138976;0.32251605;0.30697355;0.27305043;0.20597866;0.16801347;0.25875047;0.37820828;0.48115644;0.4957094;0.42035124;0.34358093;0.26355928;0.17609532;0.16482037;0.28442457;0.46845046;0.6218256;0.65155095;0.5503006;0.37932014;0.20710264;0.08118677;0.015610594;-0.0020358618;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;0;-0.0043305554;0.03764466;0.14019197;0.24821648;0.32225615;0.322092;0.2393884;0.14270031;0.07234772;0.012676244;0.08609437;0.23698749;0.3789588;0.39994994;0.30076128;0.124544635;0.04838273;0.09602904;0.23497824;0.35777545;0.41966584;0.39666265;0.2992469;0.1886183;0.092161685;0.03433078;0.0702461;0.19665201;0.33824855;0.43354368;0.4245205;0.36861312;0.30296287;0.28694612;0.2551251;0.19175518;0.1632059;0.2609998;0.38879254;0.49177405;0.50154567;0.41872644;0.33761552;0.25786132;0.17369346;0.16644295;0.2905739;0.4792824;0.63621163;0.6667162;0.56310016;0.38811487;0.21187158;0.0830292;0.01592787;-0.0020790005;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;-0.0044864104;0.038997263;0.14525169;0.26094654;0.29929814;0.24082448;0.11708083;0.025582558;-0.0031449401;0;0;0;0;0;0;0;0;0;0;0;-0.00021867473;0.0015097301;0.010097525;0.028202044;0.05376074;0.078075625;0.08569425;0.07132821;0.043301634;0.026485251;0.027611224;0.035388727;0.034510847;0.022153737;0.0056219283;-0.00065310847;-0.0057146996;0.053065065;0.15511328;0.22450605;0.2163422;0.13878556;0.035104584;-0.004081928;0;-0.0054772054;0.04761384;0.17729113;0.31844607;0.3652027;0.29381534;0.14280812;0.031193353;-0.003835157;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;-0.004642266;0.04035543;0.1502669;0.26990825;0.30954003;0.24903472;0.12104402;0.026439764;-0.0032506995;0;0;0;0;0;0;0;0;0;0;0;-0.00023092054;0.0016146944;0.010480644;0.029178211;0.055608116;0.08081868;0.088734716;0.073917314;0.044497162;0.030687464;0.038156275;0.050516725;0.049094465;0.031505063;0.007982025;-0.00092771096;-0.00532135;0.049406175;0.14450026;0.20918027;0.20161015;0.12936;0.032751903;-0.0038073251;0;-0.004542073;0.03948709;0.14699951;0.264008;0.3027492;0.24355198;0.11836109;0.025849743;-0.003178338;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020780729;0.019025497;0.05786319;0.099561945;0.11045327;0.087149166;0.040485308;0.010750314;-0.0012505543;0;-0.0011058317;0.010267907;0.030020725;0.043453984;0.041876875;0.025969505;0.012688487;0.043967932;0.1203179;0.20692469;0.2654274;0.25868028;0.20196544;0.12642244;0.078083865;0.049510684;0.03465752;0.046634175;0.10255484;0.16085397;0.19966199;0.1955666;0.1621997;0.13951753;0.11977082;0.08933207;0.06835467;0.0810954;0.12194112;0.1628801;0.17062554;0.14406054;0.099243745;0.054169506;0.02123809;0.0040884227;-0.00053297007;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008423616;0.0071285306;0.028870367;0.05623784;0.067778565;0.057518084;0.030662704;0.007982025;-0.00092771096;0;-0.0012950846;0.012023135;0.0351788;0.05093133;0.049094465;0.030608062;0.013872246;0.043830637;0.1203179;0.20692469;0.2654274;0.25833514;0.20541652;0.13311866;0.0887711;0.060531892;0.04342884;0.048920244;0.09903946;0.15100722;0.18495867;0.17381594;0.1419587;0.12812264;0.119453736;0.097985774;0.081385754;0.09533899;0.14325991;0.19137518;0.20052473;0.16935365;0.11671764;0.063719824;0.024978617;0.0048009045;-0.00062620494;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;-0.0015641206;0.013592821;0.050666932;0.0910641;0.1044788;0.084092356;0.04090649;0.006659108;0.020126693;0.062045317;0.08980244;0.086536884;0.05551423;0.014041834;-0.0016327713;-0.00083883636;0.006241269;0.035994448;0.08491024;0.13010332;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.0009312631;0.0011616002;0.0077305892;0.021645304;0.04131028;0.060055077;0.06593306;0.05488562;0.033989057;0.013860482;0.0022112394;-0.00030789408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;-0.0015641206;0.013592821;0.050666932;0.0910641;0.1044788;0.084092356;0.04090649;0.006516241;0.021449236;0.06596396;0.095496714;0.09204748;0.059065506;0.014960268;-0.0017389015;-0.00083883636;0.006241269;0.035994448;0.08491024;0.13010332;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.0009435089;0.0012490699;0.008274652;0.023097299;0.044002604;0.06389151;0.070110634;0.058358166;0.036160056;0.014761421;0.002366936;-0.0003288869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00045134462;0.002994469;0.022390293;0.05841539;0.097674884;0.12015215;0.111590095;0.07751882;0.04057154;0.01450301;0.0021952444;-0.00031639115;0;0;0;0;0;-0.0024523376;0.02277398;0.06654073;0.09629641;0.09278171;0.059511334;0.01504164;-0.0017493978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.00062501215;0.0054342654;0.020217473;0.036355667;0.041052006;0.03891854;0.04271871;0.058194514;0.067721575;0.059463624;0.03317176;0.008562506;-0.0009955663;0;0;0;0;0;0;0;-0.000028490198;0.00020392984;0.0012505696;0.0034653076;0.00659323;0.009590699;0.009724517;0.016572157;0.026941728;0.04582459;0.06361906;0.066092156;0.049374368;0.026692633;0.016902365;0.034536295;0.07155037;0.10106748;0.101341024;0.0735574;0.044851374;0.032387715;0.03912608;0.05321668;0.055836003;0.04606005;0.042243186;0.053898945;0.07187162;0.075783916;0.059753068;0.029132245;0.0063646277;-0.000782458;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008492532;0.007380869;0.027510077;0.04938073;0.05660893;0.045516156;0.022099666;0.004804482;-0.0005916145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020873498;0.018146027;0.067560546;0.121344596;0.13759808;0.1264238;0.09671387;0.073112905;0.057541274;0.037850607;0.0095739765;-0.0011132531;0;0;0;0;0;0;0;0;-0.00009621689;0.0006612725;0.0044679623;0.012516943;0.023851294;0.034629337;0.038058154;0.031730577;0.01973146;0.008117206;0.0013365402;-0.0001836868;0;0;0;-0.0023341207;0.020420777;0.073797554;0.13765375;0.16147737;0.13398;0.06865432;0.017971616;-0.0020892052;0;-0.004697928;0.040845256;0.15201193;0.27299753;0.31304678;0.2518318;0.12237992;0.026734775;-0.00328688;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;0;0;-0.0034956152;0.03038625;0.113167755;0.20164466;0.24687687;0.23716189;0.18355873;0.12816325;0.08727347;0.045844875;0.012000868;-0.0013952773;0;0;0;0;0;0;0;0;-0.00033588443;0.0023232005;0.0154611785;0.043290608;0.08262056;0.120110154;0.13186613;0.10977124;0.067978114;0.027720964;0.004422479;-0.00061578816;0;0;0;0;-0.0035104584;0.03259605;0.09529446;0.13793206;0.13292243;0.08527519;0.021574844;-0.0025085302;0;-0.004642266;0.04035543;0.1502669;0.26990825;0.30954003;0.24903472;0.12104402;0.026439764;-0.0032506995;0;0;0;0;0;0;0;0;0;0
