;meta[fps=30]
;meta[frames=124]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;-0.031268574;0.006034289;0.13321143;0.26489145;0.29782858;0.24704;0.104123436;0.028932577;0.0810103;0.15239774;0.13704427;0.09192882;0.08074449;0.14141782;0.266112;0.32829586;0.37495252;0.30042976;0.15939656;0.13526553;0.19065861;0.18450285;0.21423237;0.14189713;-0.011073534;-0.042198095;0.05737601;0.18431395;0.30064154;0.33188042;0.2898499;0.21096382;0.12574326;0.117584005;0.13903543;0.11772953;0.110377155;0.09991316;0.044294097;0.028016761;0.043328006;0.05779506;0.079027824;0.08526629;0.07723276;0.042319242;0.07295544;0.074575245;0.08894476;0.1208;0.14169143;0.12573716;0.13648458;0.076408386;0.041708194;0.04271543;0.042195812;0.04019505;0.037136;0.021180952;0.012773333;0.0066285715;-0.0079580955;0.004304763;0.030445715;0.042224765;0.0022247576;0.05788953;0.15445334;0.21532193;0.23434664;0.18179429;0.04831999;0.009192388;0.014354287;-0.001268571;-0.022331432;0.028594287;0.057188574;0.06672;0.05289143;0.029462859;-0.00080000114;0.036262855;0.041394286;0.03365714;0.013051428;-0.033917718;0.0033417174;0.139872;0.278136;0.317664;0.2522846;0.10976915;-0.014778284;0.0034080062;0.12448001;0.21777904;0.23225142;0.20442286;0.10391618;0.039074283;0.03561143;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;-0.0021180953;-0.0021257142;0.008731429;0.02784762;0.045485713;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.01801143;0.0035200005;0.06633143;0.15158857;0.21508572;0.22973715;0.20550857;0.17175588;0.14416;0.14753646;0.14768289;0.1156974;0.10211385;0.07971006;0.065571144;0.07042548;0.08777144;0.06714123;0.01938264;0.037507705;0.096071176;0.11948191;0.123001896;0.08146285;0.0010986631;-0.016413711;0.001961143;0.00623543;0.010208;0.0029881916;0.016397718;0.041241147;0.044336762;0.03855924;0.066124186;0.123036206;0.15437715;0.1492;0.072883815;-0.005706668;0.040256005;0.19658366;0.32075584;0.3733212;0.2939368;0.13956268;0.03609601;0.042986672;0.07805333;0.1255543;0.13211429;0.088617146;0.037440002;0.021988574;-0.0152571425;0.0054780967;0.05435428;0.075337134;0.07343238;0.048639994;0.00095999666;-0.009539046;0;-0.013988571;0.010285714;0.04402286;0.07966476;0.13895619;0.19309714;0.17022477;0.13328761;0.06747428;0.0015847584;-0.015969522;0;0;-0.009417143;0.00559238;0.027702859;0.069043815;0.11247238;0.11506285;0.07681523;0.04010666;-0.012388576;0.0009447648;0.043718092;0.07237943;0.10903696;0.16641067;0.18601945;0.19042899;0.16715924;0.115776;0.055470865;0.04193143;0.04644572;0.04899429;0.05321143;0.04723429;0.018422859;-0.024605714;0.00020571265;0.098560005;0.18762334;0.22101302;0.2181495;0.15822966;0.104224935;0.12674105;0.17453228;0.19996037;0.21506284;0.17958096;0.091032386;0.025097147;-0.0040457123;-0.008213335;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00086945086;0.0064937654;0.03708199;0.08732119;0.13365048;0.14996712;0.122603044;0.072201155;0.029244687;0.0063328226;-0.0007907281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;-0.0022829643;0.01969647;0.0756842;0.13280554;0.14972648;0.120902635;0.07408274;0.058203217;0.07961135;0.09422826;0.15445802;0.18714745;0.18630582;0.13333921;0.062280238;-0.0063121454;0;0;-0.0011546026;0.008607038;0.049396005;0.11640494;0.17822868;0.1971794;0.1892117;0.17153007;0.14503716;0.14124797;0.14531103;0.14441594;0.1611892;0.1785836;0.16461673;0.1395113;0.09494269;0.040807094;0.007348427;0.010316993;0.051745277;0.10548152;0.15901309;0.23627606;0.280786;0.30051035;0.27486032;0.22991669;0.18586548;0.1770192;0.13764104;0.11958844;0.11332759;0.11371214;0.100056335;0.064886756;0.01641253;-0.0019084339;-0.0030010126;0.027204726;0.08807424;0.13113327;0.13015522;0.086118095;0.02505297;-0.0028053983;0;0;0;0;0;0;-0.0029127474;0.029127475;0.05558314;0.09762833;0.12882884;0.15101677;0.16120543;0.17803304;0.14352617;0.1273522;0.12331825;0.11609243;0.0997801;0.064886756;0.01641253;-0.0019084339;0;0;-0.0010090845;0.008774025;0.032644957;0.057665717;0.07425239;0.09464044;0.12198709;0.15241708;0.16390944;0.1345756;0.07745428;0.04585729;0.06975747;0.12950394;0.1783546;0.17193082;0.11525034;0.04855391;0.017657217;0.039267465;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.42584893;0.24283391;0.25219145;0.37640044;0.43734947;0.35184762;0.16666806;0.06967851;0.18081775;0.4367809;0.6686111;0.75009805;0.6130852;0.36076376;0.1460485;0.03157664;-0.003944893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002377186;0.009159078;0.021982873;0.041059993;0.068556204;0.10195608;0.13625315;0.15705964;0.15378252;0.13001609;0.09476761;0.0628477;0.036937192;0.019128626;0.007361959;0.0018486215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;-0.00082221697;0.007085061;0.027343087;0.04802097;0.053953927;0.045306906;0.03712722;0.04695134;0.07187526;0.089291774;0.08495577;0.061501328;0.034550603;0.0136503;0.0028965017;-0.0003648743;0;0;-0.00019534945;0.001446169;0.008446677;0.019998534;0.030757332;0.033563256;0.03758899;0.04387039;0.04509921;0.049381785;0.053046245;0.047795665;0.03927663;0.025604824;0.006172989;0.0009960968;0.010257304;0.024296222;0.037337985;0.041927233;0.03428528;0.019062605;0.0185961;0.02190405;0.0330069;0.046983253;0.05725302;0.052625068;0.04323796;0.021064343;0.004635905;-0.0005685544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0010496387;0;0;0;0;0;0;0;0;0;0;0;-0.00090253033;0.007856387;0.029107595;0.052263256;0.059916876;0.048207838;0.023430003;0.0038884338;0.010357232;0.04093989;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0008866267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.0026105787;0.022699231;0.084451385;0.14959563;0.19360586;0.18959814;0.13654606;0.07742676;0.035891283;0.0065147574;-0.00085720496;-0.004842651;0.048426513;0.096853025;0.121066295;0.096853025;0.048426513;-0.004842651;0;0;0;0;0;0;0;-0.0018146028;0.010475712;0.10297036;0.29365394;0.48084745;0.5393879;0.46672025;0.37011665;0.35327196;0.39461482;0.37106952;0.24960247;0.107172884;0.01927487;0.027161147;0.13626665;0.28247464;0.38360476;0.39891475;0.3181343;0.22154851;0.18344355;0.23818831;0.33242074;0.40403575;0.37051845;0.24193217;0.17385118;0.2712486;0.4420976;0.5191089;0.44657087;0.27288797;0.1434616;0.09083701;0.060086392;0.065726474;0.14770187;0.25390312;0.29203415;0.23493817;0.113538645;0.029723115;0.024517363;0.06503737;0.09958477;0.11172239;0.08939127;0.072792105;0.0598882;0.052416783;0.03248343;0.06356119;0.16367047;0.29737774;0.34101728;0.27433345;0.1303972;0.05622114;0.07572163;0.11479496;0.11063881;0.07098844;0.017971616;-0.0020892052;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.0037572293;0.03266285;0.121608995;0.2164487;0.2693772;0.24914885;0.16363709;0.08133428;0.033495005;0.0062331045;-0.00082046766;-0.004497543;0.044975426;0.08995085;0.11243857;0.08995085;0.044975426;-0.004497543;0;0;0;0;0;0;0;-0.0017403858;0.012917447;0.073804975;0.18876135;0.29445174;0.32672125;0.28962576;0.26079068;0.2820761;0.32515338;0.3026156;0.20372534;0.087501705;0.015741404;0.022153735;0.111147195;0.23044342;0.31295216;0.3257323;0.2622936;0.18872423;0.16110441;0.20560674;0.27860832;0.3321335;0.3020924;0.19923893;0.12649897;0.16399889;0.25774172;0.30636394;0.27286926;0.18353625;0.11653201;0.08455938;0.05469436;0.061145436;0.13890985;0.23906311;0.27491784;0.22116166;0.106893264;0.027832441;0.022236124;0.059267566;0.090841286;0.10195637;0.081533365;0.06728336;0.056330428;0.049896754;0.031807315;0.054549403;0.13329537;0.24268919;0.27831328;0.22390305;0.10570339;0.05271254;0.081684954;0.122457854;0.11800484;0.075701214;0.019147953;-0.0022265061;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
