;meta[fps=30]
;meta[frames=44]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;-0.017919999;-0.0063085756;0.07596799;0.18973257;0.27351776;0.26470402;0.15730287;0.05108573;0.018761149;0.036838856;0.05801143;0.04723429;0.015314288;-0.0024800007;0.008845715;0.01688381;0.05764572;0.11218287;0.12207239;0.10130286;0.020525716;0.059535235;0.108617134;0.15611428;0.15522744;0.108324565;-0.0052871816;0.012193961;0.047958203;0.14795038;0.27226517;0.35367382;0.32906845;0.23179302;0.13931657;0.06857926;0.032260243;0.014497963;-0.0014742861;-0.004228572;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.004297143;-0.0015085716;0.01816686;0.045522284;0.051757712;0.07614781;0.08804876;0.09582628;0.07787276;0.0687421;0.058240004;0.07035734;0.1100724;0.12500115;0.10824381;0.09758781;0.095520005;0.077674665;0.07812571;0.09192534;0.10690437;0.16685714;0.17955047;0.1416838;0.057203803;0.02473905;0.038651433;0.11609208;0.14344361;0.14230661;0.10353633;0.07790695;0.073423676;0.054093067;0.026529307;0.006874775;-0.001515756;-0.002370612;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.00072711334;0.005925687;0.026880292;0.05568715;0.073341124;0.10142374;0.10285434;0.11215867;0.13867038;0.1645836;0.18662816;0.21008018;0.2119347;0.21794315;0.2665355;0.3209843;0.35921973;0.3408425;0.26084667;0.14772233;0.06262527;0.015671104;0.009422892;0.051745277;0.10376394;0.17618902;0.26960805;0.33559513;0.33863053;0.28454578;0.19370966;0.12055902;0.10941512;0.13894399;0.16868262;0.16786996;0.12849694;0.06286024;0.013697786;-0.0016853859;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0006520482;0.0053277113;0.023976292;0.04957157;0.067797124;0.06536387;0.043846272;0.018909402;0.0040967725;-0.00050891587;0;0;0;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;0;0;-0.0003648744;0.0025341276;0.017131602;0.043365072;0.072347604;0.089291774;0.08495577;0.061501328;0.034550603;0.0136503;0.0028965017;-0.0003648743;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002920434;0.027115138;0.07930073;0.11479496;0.11063881;0.07098844;0.017971616;-0.0039038078;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.0074884812;0.028725643;0.13626665;0.28247464;0.38360476;0.39887303;0.32046103;0.20697603;0.11627819;0.05502588;0.012178988;-0.0014973255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0031171094;0.028944585;0.08460725;0.122457854;0.11800484;0.075701214;0.019147953;-0.0039668917;0.016164437;0.04720193;0.06829807;0.06579326;0.042192295;0.0076480494;0.023252148;0.111147195;0.23044342;0.31295216;0.32588816;0.26256078;0.17035556;0.09620178;0.045699045;0.010091641;-0.0012412774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015585547;0.014472293;0.042303625;0.058505163;0.08429553;0.109182306;0.14244074;0.15374026;0.13083509;0.06848734;0.023938654;-0.0025883138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016624581;0.01543711;0.04512386;0.06258709;0.08822903;0.11149972;0.14513853;0.15778509;0.13598387;0.07260638;0.025998175;-0.0027942655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.0033063618;0.026940726;0.12226192;0.25348774;0.34680063;0.331909;0.2438266;0.18148626;0.21370083;0.34257957;0.47843915;0.48381242;0.37121984;0.1994727;0.051899858;-0.008056242;0.018776871;0.052519575;0.101795875;0.14182846;0.14225705;0.11229607;0.116227336;0.19859731;0.33812246;0.44245133;0.41091603;0.29017404;0.20583576;0.24613822;0.3661905;0.45448166;0.4539314;0.41647044;0.3790063;0.31769827;0.22559279;0.11149787;0.024357976;-0.002994651;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.0031193353;0.025415566;0.11535974;0.23916242;0.32717398;0.31296143;0.23120561;0.17507392;0.20887302;0.33924013;0.4782907;0.48774597;0.37735572;0.20431907;0.0530762;-0.008200965;0.018851086;0.05266801;0.10198141;0.14197688;0.14240362;0.11070115;0.121815875;0.22876537;0.40297833;0.5324133;0.49847853;0.34804922;0.22611716;0.23912284;0.34469727;0.4286176;0.42932403;0.3972404;0.3654917;0.3089155;0.22027655;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.007792773;0.07236146;0.21151811;0.30362645;0.31552932;0.28238332;0.24094358;0.2577849;0.26226017;0.18507983;0.10090527;0.055769533;0.041515436;0.033742707;0.022153737;0.0052044583;0.0029760972;0.013512111;0.024268921;0.027831333;0.022390306;0.01088205;0.0023767957;-0.000292229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
