;meta[fps=30]
;meta[frames=62]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;0;-0.03530057;-0.012420575;0.14956984;0.37379387;0.53905284;0.5217948;0.30760446;0.107402995;0.040097833;0.07511162;0.11547429;0.09202286;0.032213338;-0.013216005;-0.00645257;0.060217153;0.119868584;0.13695315;0.11147088;0.03400458;-0.0018251424;0.030205715;0.07993143;0.091337144;0.07435429;-0.026483811;0.041180957;0.2192;0.2988602;0.30775696;0.2622743;0.123830475;0.09422554;0.11046516;0.056496006;0.016993906;0.044849526;0.09696;0.10092191;0.07974857;0.04589334;0.003950475;0.004262856;0.029936;0.044336;0.049872007;0.045637336;0.035472;0.022202667;0.010416001;0.0029600011;-0.00093333353;-0.00090666686;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.017142858;0.003314285;0.031725712;0.16905907;0.32219428;0.3850743;0.41429335;0.430389;0.3442359;0.36258683;0.39147523;0.3331063;0.2908581;0.26516485;0.18864734;0.13677168;0.07771033;0.021842286;0.09173488;0.2967688;0.501181;0.5778081;0.4488915;0.26423088;0.1403063;0.11525792;0.17191313;0.20818289;0.19016841;0.21270478;0.20367315;0.21181485;0.19797182;0.20976686;0.22155428;0.2680564;0.2769486;0.24903315;0.1277722;0.09656535;0.09810971;0.10900723;0.10157789;0.06501027;0.0012952344;-0.0133180935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;-0.0011100726;0.010305544;0.03015326;0.04365543;0.042080972;0.02700434;0.006841735;-0.00079518085;0;0;0;0;0;0;-0.00048458323;0.0036247526;0.020616654;0.04851955;0.074240945;0.083315074;0.0681268;0.04015218;0.016278148;0.0035337845;-0.00044084838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0030868922;0.02865991;0.083827965;0.12135254;0.11696315;0.07504916;0.01900323;-0.0022090124;0;0;0;-0.0030010126;0.027863136;0.08149014;0.11663465;0.123603545;0.1299479;0.1528725;0.20376326;0.22961634;0.20259996;0.14783113;0.09450112;0.07668721;0.09827457;0.13111728;0.13955173;0.14120026;0.13211136;0.12243558;0.10470146;0.06813109;0.017233156;-0.0031138486;0.009651429;0.035909455;0.06447405;0.07252097;0.07086314;0.080628715;0.11169897;0.16302072;0.20126346;0.185641;0.13268864;0.070791446;0.01846887;-0.0021469882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;0;0;0;-0.002137446;0.013991737;0.10605034;0.295077;0.54013;0.7542939;0.84215;0.78589916;0.62770224;0.42080972;0.22603492;0.089171596;0.01598075;-0.0021374463;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.00090968685;0.007411085;0.03364569;0.06844885;0.10530261;0.1544432;0.20261715;0.22924586;0.20761214;0.14007078;0.060126804;0.012875571;-0.0016059475;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;-0.003249639;0.030179763;0.08815905;0.12642765;0.13287126;0.11589429;0.08656868;0.0741758;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.002348964;0.020422628;0.073296584;0.16048658;0.24177074;0.2557699;0.19302696;0.102580704;0.026706938;-0.003105976;0;0;0;0;0;0;-0.0018838102;0.01405;0.080530345;0.18970968;0.28806576;0.34351668;0.36199972;0.34746194;0.29713786;0.21223173;0.102237836;0.0456111;0.08163485;0.14727505;0.21194115;0.2816503;0.32261246;0.3068849;0.23311244;0.11016698;0.05982734;0.12698603;0.23364958;0.26431414;0.2456727;0.24111506;0.30538648;0.3835825;0.3724277;0.24960247;0.106858574;0.024997545;0.012909282;0.04394344;0.080524005;0.11248736;0.12559222;0.117147446;0.09351196;0.062600635;0.03356607;0.0132074505;0.002339131;-0.00031430856;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0025048195;0.02177523;0.07847321;0.16850202;0.25003666;0.2614475;0.19493061;0.10237475;0.026706938;-0.003105976;0;0;0;0;0;0;-0.0018838102;0.01405;0.080530345;0.18970968;0.2882372;0.34202886;0.356434;0.33735913;0.28547373;0.20277183;0.09642555;0.054515455;0.11892104;0.21429567;0.28633982;0.33500013;0.33767754;0.29630902;0.21853161;0.10363385;0.05689782;0.12159843;0.22354682;0.25332913;0.23067997;0.21132995;0.252296;0.31258535;0.3039181;0.20372534;0.08721467;0.02061096;0.012038534;0.04007563;0.07339881;0.10253468;0.11453687;0.106947996;0.08546592;0.057297654;0.030733397;0.012080097;0.0021339213;-0.00028703382;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0043374575;0.035341334;0.1603953;0.33258817;0.4550534;0.43869302;0.2940923;0.12632753;0.027063193;-0.003374939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0068205325;0.06333298;0.18513402;0.26796004;0.2582191;0.16565207;0.04190284;-0.0048723374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;-0.004504;0.036700614;0.16653287;0.34529194;0.47243017;0.45544526;0.30532664;0.13116463;0.028106535;-0.0035047445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0070765796;0.065707915;0.19211039;0.2780721;0.2679786;0.1719234;0.043502215;-0.00505788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.006785278;0.058991283;0.21957248;0.39434206;0.4497209;0.38402227;0.26848662;0.22869338;0.25380614;0.2640004;0.208635;0.13697913;0.103843145;0.11061172;0.1704168;0.2534056;0.3202854;0.3006507;0.21539778;0.10032637;0.022518879;0.033300746;0.13556696;0.24178933;0.29644638;0.25904197;0.1487154;0.088169284;0.12577963;0.19253342;0.28228766;0.3806379;0.44042522;0.43465856;0.3552892;0.20762506;0.12852284;0.17490934;0.25957537;0.30375522;0.30551654;0.32062432;0.3836396;0.46810308;0.49241784;0.40709665;0.2563059;0.12840371;0.073784746;0.11059056;0.20966452;0.2930277;0.32736653;0.30548832;0.24383973;0.16323909;0.08749336;0.034405097;0.006132913;-0.00082213763;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0069411336;0.060343884;0.224635;0.40349862;0.46019104;0.3931871;0.27556244;0.23556437;0.26191562;0.27106646;0.21161476;0.1355486;0.10042992;0.107746586;0.16829383;0.24758832;0.3083683;0.28543627;0.20194598;0.092659764;0.020465488;0.03453738;0.13934785;0.2485245;0.30413055;0.26518014;0.15161042;0.08921575;0.12733956;0.19529429;0.28703564;0.38849196;0.45099372;0.4447539;0.3612692;0.21439789;0.13886404;0.19070035;0.2768828;0.3160713;0.31814504;0.3555465;0.4513514;0.5508452;0.56291646;0.44380876;0.2631313;0.12357314;0.07037058;0.103342354;0.19600508;0.2737471;0.3056585;0.28520244;0.22774376;0.15260196;0.08190593;0.032275066;0.005773146;-0.0007727833;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;-0.007792773;0.07236146;0.21151811;0.3061446;0.2950121;0.18925302;0.047869876;-0.005566265;0;0;0;0;0;0;-0.003367591;0.025103861;0.14407168;0.3395144;0.5198336;0.5832056;0.4766672;0.28042847;0.11345722;0.024491582;-0.0030614475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;-0.007792773;0.07236146;0.21151811;0.3061446;0.2950121;0.18925302;0.047869876;-0.005566265;0;0;0;0;0;0;-0.003367591;0.025103861;0.14407168;0.3395144;0.5198336;0.5832056;0.4766672;0.28042847;0.11345722;0.024491582;-0.0030614475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;-0.0017756389;0.015435254;0.057482827;0.1032264;0.11742929;0.10284789;0.080927946;0.08200111;0.0971703;0.09489371;0.063631326;0.0273415;0.0058557135;-0.0024855235;0.016301738;0.046819717;0.07679591;0.08217663;0.062323626;0.02655851;0.0061392197;0.003679302;0.016660392;0.029940948;0.033046924;0.038966645;0.055615906;0.07869588;0.084821545;0.08452375;0.08946103;0.12952979;0.17588286;0.18013549;0.13444702;0.08069193;0.045097884;0.042384885;0.048754923;0.03941473;0.036762405;0.057904754;0.09429626;0.13269848;0.15047471;0.12700363;0.08194953;0.045394383;0.046406142;0.09800987;0.18180017;0.2539989;0.28370753;0.2647516;0.21138282;0.14157517;0.07594835;0.02991126;0.00535883;-0.0007169351;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;-0.0020873498;0.018146027;0.067560546;0.121344596;0.13814136;0.12022299;0.09196696;0.089736;0.10502153;0.102619685;0.06876342;0.029512346;0.006318826;-0.0020832678;0.01165576;0.037924826;0.06755591;0.076833025;0.06204531;0.03020998;0.0072350316;0.005568679;0.02414869;0.043411314;0.04850723;0.051426735;0.061689816;0.08004903;0.08465622;0.08427049;0.09165414;0.1378124;0.19078654;0.19704582;0.1500103;0.09401034;0.059169963;0.060632788;0.06973975;0.058111265;0.043127432;0.037536673;0.04074748;0.05884322;0.07690353;0.07451226;0.05500138;0.03543596;0.043637846;0.09833272;0.18180017;0.2539989;0.28370753;0.2647516;0.21138282;0.14157517;0.07594835;0.02991126;0.00535883;-0.0007169351;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.03210892;0.03231265;0.030239133;0.028032508;0.023989014;0.015596676;0.003930896;-0.00045754702;0;0;0;0;0;0;0;0;-0.000042939766;0.00037214466;0.0012988484;0.0030924582;0.008803765;0.019658139;0.033618815;0.04613607;0.051535822;0.048021287;0.038291454;0.025631541;0.013774283;0.005453828;0.0009985882;-0.00013247714;0;0;0;0;0;0;0;0;0;0
