;meta[fps=30]
;meta[frames=63]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;0;0;-0.025600005;0.020114293;0.104228586;0.14445716;0.14080003;0.08693315;-0.009853433;0.0045742816;0.099786006;0.19627202;0.271428;0.28723204;0.23085542;0.14895828;0.084762275;0.03965962;0.0495961;0.09187029;0.10270476;0.0824381;0.048914284;0.0011276177;-0.018361906;0.011725715;0.02345143;0.027360002;0.02345143;0.011725715;-0.007817144;0;0;0;0;0;0;-0.0021485714;0.00043428582;0.009097142;0.0063428557;0.023108572;0.06737143;0.10592916;0.11218058;0.093910865;0.050500575;0.028512001;0.04056229;0.059081145;0.057915427;0.049782854;0.037440002;0.022884574;0.010715431;0.0028982877;-0.0010377143;-0.0009051432;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.006162285;-0.0021851447;0.02612114;0.06069943;0.08879543;0.10973868;0.12031392;0.12342857;0.12127237;0.11635048;0.09816059;0.068497814;0.05339334;0.04808572;0.04856115;0.06437685;0.07334401;0.059874002;0.038568;0.018600002;-0.0035681915;0.0054821926;0.018446287;0.061455242;0.09719162;0.12849006;0.13885684;0.14189929;0.08805303;0.06704001;0.073732585;0.10251704;0.10252983;0.100148566;0.08912001;0.08792392;0.09035626;0.13552164;0.19320229;0.28536496;0.3633176;0.3540546;0.23561014;0.10803527;0.0312653;0.023540892;0.049066775;0.06786285;0.05518857;0.021417141;-0.0017714287;-0.004914286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;0;0;-0.00039046558;0.0031804051;0.014451425;0.02994829;0.0409464;0.039445423;0.02641731;0.011325603;0.002422567;-0.00030229604;0;0;-0.0007317481;0.005048761;0.03463508;0.08814116;0.14753273;0.18247521;0.17372571;0.12565225;0.07035278;0.027621986;0.005779009;-0.0007317479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.00248335;0.021591548;0.08034388;0.14434919;0.16369712;0.14949836;0.12545569;0.12204609;0.13067216;0.15530284;0.19570905;0.26948872;0.34086305;0.35865003;0.30153054;0.22022505;0.16572835;0.15026465;0.17025611;0.19404057;0.17482573;0.14016064;0.13794391;0.16769621;0.20097147;0.23028883;0.19637099;0.13616487;0.075395934;0.030030355;-0.0031560727;0;0;0;0;0;0;-0.0025477596;0.022149764;0.08244794;0.1458807;0.18920693;0.20875168;0.19556488;0.1658577;0.13778083;0.116703115;0.12496188;0.16265512;0.19484633;0.19416642;0.16958058;0.13027924;0.08524259;0.045304317;0.017616758;0.0030315483;-0.00041222188;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.014830123;0.011887954;0.0057412055;0.0012166266;-0.00015108437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;-0.003249639;0.030179763;0.08815905;0.12757352;0.12290845;0.07837805;0.022939108;0.019600544;0.05867122;0.10333217;0.13652101;0.14291665;0.120665506;0.08311827;0.045395683;0.015825158;0.022133594;0.054045524;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;0;0;0;0;0;-0.0010121517;0.006990095;0.04783104;0.12188054;0.20406225;0.2524631;0.24037977;0.17388265;0.095683314;0.05229654;0.06029526;0.09291858;0.10770724;0.086654834;0.042116757;0.009224099;-0.0011331328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0016899182;0.013770941;0.062475763;0.12954703;0.17726329;0.17090662;0.11458938;0.043444704;0.06092835;0.18621996;0.3356502;0.39399603;0.36781418;0.3041279;0.30289596;0.35271415;0.37382802;0.31196767;0.2475202;0.2549627;0.3289814;0.394022;0.3842511;0.27557838;0.13964276;0.048935637;0.010124664;-0.0012987952;0;0;-0.0012023136;0.010453448;0.038902633;0.069856636;0.08009857;0.06442953;0.03130468;0.0068353736;-0.00084050605;0;-0.004018844;0.03493945;0.13005024;0.2321606;0.28057876;0.26276672;0.18847208;0.12734504;0.12803747;0.1921113;0.30371773;0.43119523;0.5127343;0.5107861;0.44587237;0.3423476;0.223981;0.11911699;0.04640263;0.008035463;-0.0010898752;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0018034701;0.01469494;0.06668832;0.13826606;0.18916398;0.18235089;0.12223521;0.047705684;0.052928515;0.15387942;0.27782604;0.327104;0.310463;0.26740015;0.27805597;0.32805014;0.3472469;0.29029566;0.22669207;0.22155568;0.27372542;0.32235947;0.31522667;0.22851378;0.118487254;0.043535624;0.010056386;-0.0012394219;0;0;-0.0010965543;0.009535014;0.035465464;0.06373375;0.07311291;0.05884935;0.028627306;0.0062787486;-0.00077092793;0;-0.0041746995;0.036292054;0.13512109;0.24129206;0.29045886;0.26912338;0.18916956;0.1228475;0.115026884;0.16225107;0.2491015;0.35174346;0.41841623;0.41680196;0.36381114;0.27937087;0.18279618;0.097231545;0.037906278;0.0065681958;-0.0008906028;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.12294025;0.07889254;0.019986605;-0.0023229884;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011689159;0.010164001;0.037811644;0.06790844;0.07787206;0.06264832;0.030447474;0.006657254;-0.00081824115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
