;meta[fps=30]
;meta[frames=46]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;0;-0.027215239;0.021409526;0.11076571;0.15349333;0.14959237;0.09906285;0.0019047572;-0.019413332;0;0;0;0;0;0;0;0;0;0;-0.0031085713;-0.0010057145;0.013074287;0.032621715;0.032332193;0.056984384;0.087926865;0.09169677;0.0798141;0.05127314;0.0011276177;-0.010544761;-0.0017371429;-0.0026971425;0.006857143;0.025848161;0.04753632;0.061015517;0.058057137;0.038661223;0.018873468;0.0049567334;-0.0009600009;-0.0017371424;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.004815238;0.003779048;0.01961143;0.024045715;0.023222858;0.030537145;0.042209525;0.06485334;0.07525334;0.05826286;0.04912;0.06454858;0.089653336;0.09260191;0.08681143;0.081997275;0.096306935;0.11517605;0.099676736;0.1017502;0.08643265;0.06661551;0.03784054;0.022729797;-0.0019733282;0.07736382;0.17695239;0.2592762;0.2778438;0.22566096;0.11431619;0.03145143;-0.0051961853;-0.010270478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018130122;0.0012595663;0.008502074;0.021600746;0.03610621;0.04457829;0.042397227;0.030656265;0.017165;0.006762671;0.0014408671;-0.00018130118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0012500244;0.01160805;0.03392242;0.046961788;0.06320257;0.12159588;0.22266656;0.3282817;0.36930588;0.30185702;0.17760126;0.07188117;0.014622018;0.004207073;0.042455155;0.108232744;0.18133464;0.22444823;0.21233389;0.16595195;0.13819325;0.14117898;0.151103;0.1664761;0.17032583;0.1499218;0.11390298;0.06637247;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.47511455;0.23099048;0.050487623;-0.006205989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0042674714;0.039631814;0.115778334;0.1675446;0.16142172;0.10353255;0.026161447;-0.0030428919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002009157;0.018660245;0.052916635;0.09299905;0.12297206;0.13201858;0.11347761;0.086966276;0.051657602;0.020929163;0.004516629;-0.0005645786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011447954;0.00852752;0.049033236;0.11560949;0.17709817;0.19872497;0.16244777;0.09555609;0.03864288;0.008319715;-0.00472576;0.030024435;0.13626665;0.28247464;0.38458443;0.38927492;0.29888248;0.17851385;0.09172166;0.0399361;0.022672143;0.041494105;0.0768423;0.08810843;0.07087248;0.034435146;0.007518912;-0.0009245568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012245787;0.009128677;0.052389704;0.123459786;0.1890304;0.21207473;0.17333354;0.101973996;0.041257165;0.008906028;-0.0041190367;0.024491569;0.111147195;0.23044342;0.3135329;0.32008255;0.25092727;0.15579978;0.08454045;0.038648255;0.021142349;0.037772592;0.07010712;0.080424204;0.06473429;0.03149004;0.0069066235;-0.0008480207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
