;meta[fps=30]
;meta[frames=39]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;-0.031177146;-0.011062855;0.13216093;0.33053806;0.47662812;0.41804028;0.29304758;0.2717038;0.35536668;0.3950446;0.34112576;0.13050514;-0.010754289;-0.057709724;0.0025097132;0.17728093;0.41413578;0.5825528;0.5591443;0.34679046;0.106163226;-0.021489363;-0.028173722;0.030971434;0.061611433;0.07037715;0.052240003;0.017028572;0.018982863;0.061920006;0.10934858;0.12726858;0.10020572;0.050788574;0.013988574;-0.0022857126;-0.0045714295;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0030372571;-0.0010761147;0.012853029;0.022152228;0.04536686;0.09083978;0.11930241;0.12705556;0.07994927;0.07299201;0.16990402;0.2988663;0.33057603;0.2627383;0.10355657;0.008608914;0.007022632;0.056789648;0.11595186;0.15910736;0.19835065;0.22493197;0.17734094;0.08511999;0.05456761;0.083420955;0.15006478;0.1866286;0.15186287;0.05908572;-0.0048914296;-0.01353143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.079596736;0.06372147;0.05911697;0.06944935;0.07330047;0.059455473;0.026335675;0.028455466;0.079632156;0.16142489;0.2756255;0.38535574;0.42935663;0.4083262;0.33183378;0.21634103;0.12246174;0.08406079;0.09849905;0.14700669;0.20364185;0.21589877;0.18091477;0.15241231;0.15169428;0.15890814;0.16311148;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.2706406;0.21679413;0.20109327;0.23483965;0.26022086;0.24317029;0.17186165;0.10586005;0.06164671;0.06234536;0.14032048;0.27511236;0.37764248;0.36408472;0.24409701;0.104876414;0.022476269;-0.002802536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004018844;0.03493945;0.12993023;0.22937913;0.32018253;0.37025306;0.35637906;0.2915399;0.19892302;0.085426606;0.014286163;0.032656834;0.13005024;0.23361617;0.2679322;0.21307853;0.1234672;0.12993151;0.24934088;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.23764394;0.32456315;0.3647149;0.34021685;0.27216145;0.18460968;0.07940168;0.012832251;0.034171082;0.13512109;0.24268919;0.27831328;0.22186206;0.12403496;0.11108412;0.20284402;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.0036369984;0.029634798;0.1344881;0.27883652;0.37861964;0.39130017;0.3476423;0.34090015;0.37011367;0.3924986;0.37953725;0.33186358;0.25831202;0.17794342;0.1156581;0.13723251;0.24123901;0.33424202;0.3461193;0.25836772;0.16852017;0.12642355;0.11110638;0.08902685;0.058371574;0.0147802895;-0.0038555672;0.015923236;0.09153354;0.21584125;0.33060464;0.37094522;0.3031908;0.17831905;0.07208872;0.015529888;-0.0019426274;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0034312692;0.027957128;0.12689571;0.2630378;0.3567542;0.37840924;0.34585303;0.34351096;0.36609596;0.381189;0.36680582;0.33052045;0.26378703;0.1842681;0.11580838;0.12564643;0.21490575;0.30815998;0.33549517;0.26797324;0.18871532;0.14277829;0.115132645;0.08855929;0.058371574;0.0147802895;-0.003838868;0.01581562;0.09067262;0.2136166;0.32698286;0.36680764;0.29977497;0.17637455;0.07137623;0.015429692;-0.0019277836;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024547232;0.021341063;0.07943897;0.14266339;0.16359255;0.13160044;0.06395083;0.013965762;-0.0017171932;0;-0.0031254583;0.027163377;0.10122533;0.1819195;0.20870715;0.167976;0.08170444;0.017867712;-0.0021958922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002660675;0.023127833;0.08614353;0.15468654;0.17736906;0.1426634;0.06931114;0.015112412;-0.0018591328;0;-0.003289663;0.028599473;0.10646319;0.19120124;0.21925521;0.17638105;0.08571493;0.018719353;-0.002301651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
