;meta[fps=30]
;meta[frames=54]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;0;0;0;-0.033584766;0.026392385;0.13673145;0.18950096;0.16425297;0.13869944;0.085192375;0.09049524;0.109259434;0.074018285;0.010105142;-0.017522743;0.013277258;0.10764389;0.23319592;0.3230862;0.31365943;0.2081728;0.08724969;0.032050293;0.04688548;0.10793905;0.14738286;0.14484572;0.10933334;0.055428572;0.011268572;0.004479999;0.009737142;0.00022857121;-0.00192;-0.013392763;-0.013937525;0.055465154;0.17824611;0.29086936;0.33857375;0.26659814;0.13520992;0.037261724;-0.006084564;-0.012169147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.018681904;0.014704764;0.07602285;0.10534094;0.07382856;0.09062094;0.114118084;0.14729144;0.1708495;0.15961905;0.09412724;0.10463925;0.15196648;0.13318628;0.08864914;0.049669333;0.0020205684;-0.014605715;0.017408917;0.043255776;0.062424693;0.060433377;0.037281834;0.0115254875;-0.008602513;-0.0019040002;0.030582856;0.047451433;0.07992381;0.110857144;0.09116343;0.069338664;0.06975542;0.061659425;0.079256386;0.099483445;0.14243048;0.14314896;0.13929144;0.124214865;0.093875825;0.046230868;0.05242211;0.079450674;0.15980496;0.24467659;0.28364345;0.22566096;0.11431619;0.03145143;-0.0051961853;-0.010270478;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;-0.006011568;0.0558217;0.16317111;0.23616871;0.22445475;0.17507617;0.12124043;0.11744025;0.117000125;0.074844;0.018665913;-0.006005126;0.03117427;0.1414745;0.29332152;0.39989805;0.398252;0.31105858;0.21677043;0.18757987;0.19616221;0.21477923;0.20587711;0.20126872;0.18912463;0.1631401;0.113871485;0.063323036;0.013929181;0.019683113;0.08034388;0.14380863;0.16959922;0.15635155;0.11930719;0.097664826;0.091911376;0.07652916;0.045005888;0.018179744;0.0039256504;-0.00049070624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.0015797594;0.014668437;0.042886756;0.062077124;0.05982411;0.037261907;0.020115158;0.029095666;0.043667354;0.041997477;0.026885064;0.006729615;-0.00078484346;0;0;0;0;0;0;0;-0.0008031326;0.0069816876;0.025990484;0.046756633;0.05367471;0.04323796;0.021064343;0.004635905;-0.0005685544;0;0;0;-0.00048983144;0.0036679048;0.020814922;0.04883736;0.07457391;0.0829864;0.072942466;0.06682249;0.078894936;0.09929158;0.10692983;0.08777736;0.051657602;0.020929163;0.004516629;-0.0005645786;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0014917593;0.01385258;0.040485308;0.053985357;0.099257655;0.16131037;0.19021043;0.1713547;0.13094899;0.083479136;0.07637009;0.06889368;0.11565587;0.26050404;0.441551;0.5352733;0.519928;0.4249806;0.34785715;0.32144746;0.33518967;0.3679012;0.40324843;0.3827916;0.29678774;0.1919332;0.11062657;0.16400596;0.2954476;0.39708444;0.4228377;0.36136347;0.2358835;0.16408981;0.11458938;0.04923919;0.010553641;-0.0013158654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0013618796;0.0126428455;0.036997113;0.049283713;0.09139438;0.14943568;0.17675862;0.15934718;0.12227954;0.079087354;0.0730897;0.068746164;0.08587077;0.15697592;0.2568481;0.32156098;0.34169057;0.3261629;0.30858937;0.29704824;0.29594833;0.3098451;0.33088315;0.31394276;0.24894567;0.16874136;0.10633796;0.12453221;0.1863493;0.24223647;0.27730098;0.2740087;0.22350413;0.17835802;0.12223521;0.052501023;0.011248313;-0.0014026994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;-0.0017533738;0.016306376;0.04734109;0.06838157;0.065751515;0.04208097;0.01052024;-0.0012273616;0;0;0;0;0;0;0;-0.0012524098;0.010887615;0.04053633;0.07280676;0.08349399;0.06717092;0.03264615;0.007130387;-0.0008766869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;-0.0018702651;0.017393466;0.05049716;0.072940335;0.07013494;0.044886366;0.011221592;-0.0013091856;0;0;0;0;0;0;0;-0.0013359039;0.011611231;0.04326102;0.07770508;0.089115925;0.07169352;0.034844823;0.007603519;-0.0009351327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.0038926755;0.036143623;0.10140253;0.1912569;0.27529266;0.32247418;0.31279072;0.26538378;0.20067355;0.15279028;0.121141426;0.08571121;0.07400165;0.087874636;0.12897149;0.17664878;0.23007992;0.28153974;0.31226197;0.3241331;0.3474363;0.39600527;0.4650771;0.4904417;0.42722428;0.3110095;0.19605723;0.13023578;0.112909846;0.16140686;0.287724;0.44385922;0.5297786;0.48887026;0.3571223;0.21781544;0.2076377;0.30240005;0.40982193;0.4231364;0.3621394;0.27770472;0.25292298;0.27781975;0.2893345;0.23836792;0.14031072;0.056805603;0.012260631;-0.0015325788;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.0036366272;0.03376868;0.09429626;0.18251047;0.26750362;0.31770578;0.31078318;0.2697069;0.20943798;0.16555373;0.13180637;0.091198616;0.07371592;0.08799153;0.128999;0.1763304;0.22862512;0.27848566;0.30718553;0.32707882;0.3766483;0.4619047;0.54764104;0.5609721;0.463928;0.317869;0.19170146;0.12960586;0.11306422;0.16236983;0.29183912;0.45246467;0.54161257;0.4996299;0.37181154;0.23380248;0.21955822;0.30200505;0.3951383;0.39820233;0.3427441;0.26830497;0.25348014;0.2847787;0.29835573;0.24562447;0.14460602;0.058558982;0.012672537;-0.0015826754;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;-0.0009091568;0.00843846;0.02471422;0.035791088;0.034510847;0.022153737;0.0056219283;-0.00065310847;0;-0.0015195905;0.009859805;0.078597896;0.19626094;0.26689267;0.25079086;0.15493979;0.046213083;-0.0051549184;0;0;0;0;0;0;-0.0008683375;0.0075478572;0.02811521;0.050486032;0.057889163;0.046561815;0.022621304;0.004931711;-0.00060672296;-0.006262049;0.05443808;0.20268166;0.36403382;0.41746995;0.33585456;0.16323075;0.035651933;-0.0043834345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
