;meta[fps=30]
;meta[frames=73]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.015744;-0.005549715;0.06673372;0.1667383;0.2404023;0.2326766;0.11796115;0.064018294;0.09415621;0.13848688;0.15332574;0.090552084;0.008511078;0.064592466;0.17540514;0.24919589;0.23549807;0.13848688;0.036095098;-0.006416454;-0.011103089;0;-0.0061714286;0.009257143;0.018514287;0.0216;0.015405716;0.008251429;0.006902857;0.032621715;0.047021717;0.045494862;0.028041147;0.008649145;-0.0011611421;-0.0023954292;-0.007817144;0.011725715;0.021302858;0.027794287;0.018354287;0.040137146;0.07216;0.09828116;0.08740114;0.06047086;0.017106285;0.012406858;0.01833905;0.009520001;0.022605717;0.05798248;0.09415163;0.11095544;0.08731277;0.044268195;0.012219429;-0.003227428;-0.006366096;0.0047199996;0.020234285;0.039645713;0.054817144;0.057977147;0.047274284;0.030422857;0.014577143;0.003931428;-0.001057143;-0.0012914286;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.002761143;-0.0009782857;0.011684572;0.02928457;0.042276576;0.040950857;0.01147124;0.018590478;0.05536914;0.07607467;0.0762819;0.047522742;-0.0018197348;0.00016213386;0.04162652;0.06832092;0.083691895;0.0927223;0.075879775;0.08057936;0.09076251;0.10713142;0.113123804;0.15771429;0.14253715;0.11423238;0.060754288;0.016708573;-0.019062858;0;0;-0.006162285;-0.0021851447;0.02612114;0.05717638;0.09717029;0.12950857;0.099206105;0.08452268;0.092013724;0.06900724;0.060499806;0.07823999;0.09126858;0.105546676;0.10393143;0.041394286;0.01865143;0.044946283;0.083161905;0.10136686;0.1086126;0.086393915;0.08817602;0.078144014;0.03961677;0.010962289;-0.0017851414;-0.003570287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.02646839;0.025488727;0.016339377;0.0041180826;-0.00047933505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.00072711334;0.005925687;0.026880292;0.05568715;0.07614652;0.07336975;0.049154583;0.02109774;0.00452299;-0.0005639424;0;-0.00079982466;0.005649155;0.036240876;0.09735189;0.15869178;0.19422086;0.2005605;0.1782396;0.16746242;0.17098023;0.15383291;0.111788906;0.06357709;0.01641253;-0.0019084339;-0.0013998363;0.011407664;0.051745277;0.107303604;0.1468397;0.1415867;0.09494269;0.040807094;0.0053526815;0.030435229;0.08905469;0.16237673;0.21659057;0.23397641;0.18601172;0.15797397;0.14202805;0.1323499;0.10952026;0.07128001;0.017777061;-0.002075422;0;0;0;0;0;0;0;0;0;-0.0005796869;0.0038502652;0.028501268;0.07646857;0.1348237;0.17824654;0.18688102;0.15786089;0.108834416;0.059400007;0.023251882;0.0044299527;-0.0005796869;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.010106749;0.050374705;0.18040109;0.36334196;0.4872311;0.5475377;0.5806451;0.60550636;0.5662467;0.42824858;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.2455793;0.34668428;0.4472471;0.4724556;0.42895064;0.32472852;0.22362354;0.13525838;0.076167546;0.031984948;0.008538354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0024650604;0.020086268;0.09114045;0.18903357;0.25870416;0.24946414;0.16404052;0.102080025;0.103566475;0.12565234;0.12290845;0.07611736;0.042050008;0.0981198;0.20210093;0.26625836;0.24743484;0.15725337;0.06142487;0.011497047;-0.0015114802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021469884;0.01995904;0.058048204;0.08389158;0.08071086;0.051686753;0.012961448;-0.0015108435;-0.00096216897;0.0071725324;0.041163336;0.09700412;0.14852388;0.16663016;0.13619062;0.080122426;0.032416344;0.006997594;-0.0008746992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00085720496;0.0065147574;0.036002614;0.073925585;0.1532393;0.280114;0.39081866;0.3981795;0.33466893;0.26760048;0.27385473;0.3351866;0.34854844;0.2766156;0.17708518;0.13932587;0.19728962;0.31377932;0.3932344;0.36989728;0.2633734;0.16964865;0.15250677;0.1744;0.17090662;0.11458938;0.041568875;0.07723195;0.24697298;0.4445554;0.5249267;0.4329865;0.27885875;0.27507484;0.43173295;0.57803446;0.5565355;0.38896066;0.24478325;0.23252133;0.2990862;0.34039202;0.2782222;0.16364042;0.0661803;0.012727363;0.008449778;0.075113975;0.20137501;0.3549079;0.46908042;0.49146506;0.41502634;0.285992;0.15612124;0.06120387;0.01176987;-0.0015348978;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00082046766;0.0062331045;0.03448413;0.071557134;0.14019756;0.2439416;0.33062565;0.33133313;0.27988964;0.23489031;0.25235778;0.33299628;0.36174607;0.30169106;0.19914985;0.14212568;0.16508709;0.2590707;0.32155204;0.30134374;0.21842028;0.15419002;0.15701324;0.18682617;0.18235089;0.12223521;0.04801461;0.050245576;0.143849;0.25964403;0.31232318;0.2636462;0.17593852;0.17111592;0.257648;0.33770534;0.32492277;0.2331271;0.17460023;0.20986848;0.2878563;0.32572767;0.26619685;0.15662156;0.063386224;0.012454709;0.0066370307;0.0612985;0.16431616;0.289585;0.38275036;0.40104946;0.3387073;0.23343527;0.12743965;0.049957234;0.009601809;-0.0012524099;0;0;0;0;0;0;0;0;0;0
