;meta[fps=30]
;meta[frames=120]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.0021180953;-0.0021257142;0.008731429;0.02784762;0.045485713;0.053005714;0.039052192;0.016123429;0.013360001;0.039406862;0.08922287;0.15333375;0.20620918;0.20779315;0.15989602;0.08933258;0.024250286;-0.008976;-0.006134858;-0.005881905;0.0046476196;0.0057752375;0.047329526;0.102732204;0.12255696;0.11465753;0.09801448;0.05326324;0.037248004;0.030966861;0.005138288;-0.0027885707;0.015533714;0.03860114;0.062688;0.097421706;0.11472229;0.10152685;0.07429257;0.02617143;-0.033634286;0.039306674;0.17714286;0.23570286;0.22218668;0.12973714;0.004114278;0.0013866723;0.058080003;0.05618286;0.061965715;0.062262863;0.055428572;0.050925713;0.023029331;-0.013687624;0.050153155;0.18431395;0.30064154;0.35001376;0.2756328;0.13241144;0.0316861;0.030406866;0.08738591;0.12481525;0.10486857;0.061767623;0.0020952367;0.03236572;0.1552;0.24874288;0.27609143;0.22984001;0.10998858;0.011125336;-0.01592267;-0.0008022842;0.07809791;0.19665906;0.33132005;0.43824005;0.487717;0.46592236;0.41264874;0.33782783;0.23850743;0.15236649;0.094432384;0.056754287;0.037908945;0.028979052;0.009435431;-0.0012799992;-0.0026331437;0;0;0;0;0;0;0;0;0;-0.0012914286;-0.00236;0.0047199996;0.020234285;0.039645713;0.054817144;0.057977147;0.047274284;0.030422857;0.014577143;0.003931428;-0.001057143;-0.0012914286;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;-0.0012948572;-0.002407429;0.0032811442;0.018970288;0.04388686;0.07471201;0.10130059;0.10266458;0.078973725;0.04402515;0.011955432;-0.0044502863;-0.003017143;-0.018133335;0.014217147;0.06494477;0.10940953;0.13622859;0.11660191;0.05052952;0.019611428;0.0006704749;-0.0064;0;0;0;0;-0.007268572;0.001394286;0.030971434;0.048336007;0.065696;0.11354286;0.16288458;0.1784739;0.20867507;0.21210515;0.15468648;0.11961676;0.086098276;0.070327625;0.16565335;0.26572573;0.28825906;0.24397714;0.14514287;0.059641905;0.07003429;0.14473145;0.22726858;0.23108573;0.17785981;0.079698294;-0.003264763;0.00036571707;0.039595433;0.040580574;0.053709716;0.048356567;0.06509714;0.10105905;0.1494781;0.18627048;0.18856004;0.14822096;0.11556571;0.05952;0.021599999;0.015794287;-0.00432762;-0.008750858;0.0039222892;0.04493448;0.11314286;0.19054516;0.25199848;0.28035125;0.26777145;0.23716423;0.19419506;0.14061144;0.084991254;0.040333346;0.008573714;-0.004228196;-0.0030590463;0;0;-0.022948572;0.018057143;0.09339429;0.12941715;0.12612572;0.083519995;0.0015999987;-0.016365714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011116628;0.0111166295;0.022233259;0.026186101;0.036183912;0.063142926;0.09234196;0.10718243;0.086225435;0.041906826;0.009131857;-0.0011235906;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.00094706053;0.0070516653;0.040590014;0.095729426;0.14668462;0.16461435;0.13424695;0.08129202;0.04788637;0.057036236;0.10355688;0.16827612;0.21899727;0.22500187;0.18033648;0.10897218;0.043329086;0.0066284686;-0.00094073865;0;0;-0.0027767716;0.025782945;0.07538314;0.109114714;0.10515471;0.067463145;0.01707094;-0.0019847713;0;-0.0017376293;0.01415581;0.06427796;0.13329361;0.18236518;0.1757954;0.11783531;0.050597366;0.010832273;-0.0037701118;0.022457495;0.06569784;0.09511158;0.09167639;0.058827475;0.014900097;-0.0017319038;-0.0057587;0.053469554;0.15509844;0.2379245;0.25203255;0.1890304;0.08272106;0.02507205;0.01627894;0.04850381;0.11640494;0.17822868;0.19995618;0.16342877;0.09314591;0.06613298;0.09420031;0.14935881;0.16632956;0.16321883;0.12057009;0.082375176;0.096118286;0.1844084;0.2748646;0.353609;0.32220927;0.20482267;0.09062438;0.02817922;-0.0031560727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005796869;0.0038502652;0.028501268;0.07646857;0.1348237;0.17824654;0.18688102;0.15786089;0.108834416;0.059400007;0.023251882;0.0044299527;-0.0005796869;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0030678073;0.021174073;0.14512447;0.36944422;0.6184256;0.76487404;0.7281487;0.52661085;0.29476956;0.11574174;0.024234716;-0.0030678066;-0.0043355916;0.032328878;0.18540993;0.4367809;0.6686111;0.75009805;0.6130852;0.36076376;0.1460485;0.03157664;-0.003944893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018980966;0.01260616;0.09131156;0.2671243;0.51181257;0.74850434;0.8877529;0.8842873;0.7718886;0.5929496;0.3882001;0.20667213;0.080676995;0.014012679;-0.0018980971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0026048752;0.0100345975;0.024086287;0.044990346;0.07512125;0.111719616;0.14930734;0.17211151;0.16853353;0.14249565;0.10386975;0.06888689;0.04048806;0.020969115;0.008072132;0.0020275204;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;-0.00034331935;0.0022523499;0.017152848;0.04607258;0.07912526;0.10275964;0.10869664;0.09372399;0.06725123;0.03893285;0.015665857;0.0024097955;-0.0003411326;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;0;0;0;-0.0017891569;0.015553736;0.057909045;0.10400965;0.11927713;0.09595846;0.046637356;0.010186267;-0.0012524099;0;0;0;-0.00044530127;0.0038645794;0.014472292;0.026081933;0.028679522;0.03622844;0.047106516;0.052458085;0.059972543;0.072588086;0.08107823;0.08797537;0.08300337;0.0598583;0.039823983;0.027599404;0.016622195;0.0056953514;0.010709497;0.027070342;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43317607;0.3528673;0.21624082;0.14454795;0.18026331;0.27647454;0.35710233;0.3539782;0.27506024;0.1701694;0.08577142;0.04858195;0.059340004;0.09151051;0.11121027;0.13408151;0.15561922;0.17685473;0.1803075;0.14927499;0.08874853;0.041153997;0.015981862;0.026282798;0.06503737;0.09958477;0.11172239;0.0913005;0.05009844;0.053013857;0.12122418;0.2087615;0.24010088;0.19319117;0.08755551;0.079631;0.17025259;0.24327363;0.30685705;0.31142697;0.28559956;0.26836452;0.22212926;0.14394179;0.12904829;0.16033629;0.22272857;0.24346845;0.1886296;0.108605266;0.027957495;-0.003250699;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.065355375;0.07478092;0.10966285;0.18422483;0.27327025;0.3176668;0.27774552;0.1953648;0.09659698;0.02109615;-0.00259388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00027797933;0.0018270713;0.013541389;0.039694708;0.07619327;0.111539505;0.13238552;0.13184792;0.11507487;0.08673273;0.06792348;0.105751716;0.21329501;0.35694808;0.46880242;0.49146506;0.41502634;0.285992;0.15612124;0.06120387;0.01176987;-0.0015348978;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3534579;0.28773195;0.17755519;0.12651306;0.17004646;0.2649818;0.34179518;0.33880726;0.26331347;0.16295856;0.081958264;0.045513544;0.054269973;0.0833924;0.09973357;0.13834618;0.18854408;0.22959678;0.23164183;0.1809699;0.09451519;0.038266778;0.015013333;0.023882808;0.059267566;0.090841286;0.10195637;0.0833591;0.046103716;0.04522016;0.09883814;0.16934974;0.1948193;0.15673214;0.07097917;0.06487854;0.13896646;0.19700497;0.26508415;0.28977236;0.29027146;0.2837311;0.23569426;0.14774911;0.12090671;0.1414982;0.2000423;0.22463593;0.17830601;0.10406689;0.026706938;-0.003105976;0;0;0;0;0;-0.0017403858;0.016164437;0.04720193;0.06829807;0.060883816;0.08637731;0.15449172;0.2496433;0.3324007;0.34747413;0.27373782;0.17975143;0.089733765;0.019604389;-0.0024101932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00025471233;0.0016801215;0.012351097;0.036235277;0.069500946;0.1016988;0.12067609;0.12027199;0.105066404;0.07947793;0.0611716;0.089363396;0.17521858;0.2914561;0.38249564;0.40104946;0.3387073;0.23343527;0.12743965;0.049957234;0.009601809;-0.0012524099;0;0;0;0;0;0;0;0;0;0
