;meta[fps=30]
;meta[frames=91]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.019712;-0.006939434;0.083564796;0.20870583;0.2946981;0.29716298;0.1976069;0.08440687;0.045593154;0.057669487;0.08705235;0.08778698;0.062117487;0.0259456;0.0033581725;-0.033929147;0.005040007;0.11126401;0.21335489;0.26430172;0.22892743;0.107232004;0.0054051457;-0.004350857;0.04038172;0.07635772;0.12503543;0.16790059;0.13618362;0.09626553;0.09877716;0.10096763;0.102648385;0.112672;0.09513791;0.07372495;0.051515806;0.08141715;0.099962294;0.091208376;0.09559772;0.104340576;0.07717182;0.06770211;0.038354296;0.10627885;0.14082895;0.15445028;0.13142857;0.05542095;-0.040868573;0;0;0;-0.0034011425;-0.0012068575;0.01443657;0.036041144;0.018337516;0.076623246;0.16233449;0.20698209;0.19951239;0.13847162;0.018483805;-0.015939048;-0.0053638094;-0.005881905;0.0046476196;0.01139592;0.037069935;0.078770064;0.120927356;0.13054848;0.14850491;0.114392176;0.07161046;0.034679513;0.00905894;-0.011716573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.004726858;-0.0016594288;0.019983543;0.04390126;0.06868938;0.101022184;0.09222766;0.09004068;0.16236709;0.2601984;0.32066196;0.3157902;0.22877929;0.13333897;0.104559556;0.08961219;0.0742297;0.058416;0.05414533;0.052500572;0.049595997;0.019344;-0.00954343;-0.002906284;0.034068577;0.060298294;0.067003444;0.09696115;0.14688002;0.14979848;0.15058744;0.10496001;0.08472991;0.08625371;0.0904998;0.11045486;0.16123505;0.17253181;0.19887465;0.14600074;0.05206552;0.024428193;0.03875353;0.060374867;0.04758553;0.08625219;0.09604572;0.082849525;0.055545907;0.03222857;0.013895316;0.093390636;0.111523665;0.13475476;0.17894676;0.20129737;0.23373806;0.24994104;0.19340497;0.13861944;0.116169155;0.06545981;0.008228573;0.019638853;0.09898667;0.17768382;0.23481905;0.23869717;0.14918096;0.0703619;0.034331422;0.0010666648;-0.0099352375;-0.0055314293;-0.0049782833;0.011913143;0.075634286;0.15719315;0.21100344;0.19065602;0.1210423;0.037010293;-0.004973711;-0.010313146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.0012742614;0.0103809275;0.047137175;0.09774865;0.13373446;0.12891664;0.08579868;0.04280777;0.02457885;0.023071313;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.023207515;0.0049752886;-0.0037764092;0.031560726;0.06312145;0.075814925;0.091781355;0.115388684;0.11713694;0.12617588;0.10932636;0.07739057;0.09991247;0.119874395;0.10647236;0.06914053;0.030820552;-0.0031560727;-0.0029771572;0.027696148;0.08029736;0.112936355;0.13866203;0.1570832;0.16213818;0.22647351;0.2653246;0.24992308;0.19956137;0.12627272;0.07648854;0.102953695;0.114023805;0.11406597;0.103372596;0.081544995;0.07193604;0.059455473;0.028883435;0.0063057044;-0.00077542063;0;0;0;0;0;0;0;0;0;0;-0.006011568;0.0558217;0.16102414;0.25763857;0.27052054;0.19966991;0.07986796;0.017175905;-0.0021469882;0;-0.0014374597;0.00992522;0.06796137;0.17303498;0.28965324;0.358172;0.3410358;0.24673392;0.138219;0.05438424;0.011473096;-0.0014485015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.090822786;0.11852049;0.1268962;0.12367512;0.12367512;0.12367512;0.12818372;0.11337036;0.0869602;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0.0026048752;0.0100345975;0.024086287;0.044990346;0.07512125;0.111719616;0.14930734;0.17211151;0.16853353;0.14249565;0.10386975;0.06888689;0.04048806;0.020969115;0.008072132;0.0020275204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0016195767;0.0073456955;0.019008003;0.037713323;0.06544716;0.1010914;0.14024812;0.1710336;0.18018861;0.16430232;0.13161261;0.092602745;0.05944546;0.033322167;0.016080564;0.0058819773;0.0014727535;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0007172531;0.005860483;0.026373923;0.054528728;0.074576825;0.071900256;0.047881022;0.023634367;0.017605942;0.026664322;0.037297163;0.035967622;0.024124198;0.010321449;0.0022182371;-0.0012240616;0.008249205;0.03056297;0.05487642;0.06291272;0.05061823;0.024601502;0.0034423373;0.016445333;0.063699946;0.11334507;0.14111279;0.13433984;0.09288905;0.05020056;0.033525486;0.033657357;0.037626233;0.04757262;0.059011694;0.07677537;0.09873297;0.110868104;0.100255996;0.0752746;0.057737287;0.06037477;0.07285978;0.07577146;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;-0.0012643377;0.010989401;0.04093989;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0008866267;0;-0.0012643377;0.010989401;0.04093989;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0008866267;0;0;-0.0014957351;0.014957353;0.029914705;0.037393384;0.029914705;0.014957353;-0.0014957351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.0026105787;0.022699231;0.084451385;0.15165292;0.17389016;0.13988025;0.06796967;0.012501835;0.018596893;0.07600179;0.1365405;0.1566069;0.12602025;0.061273452;0.013409135;-0.0016476148;0;-0.0014917593;0.01385258;0.036523793;0.09303549;0.18465243;0.26455164;0.29139313;0.26399085;0.17917977;0.09369695;0.06071581;0.058119234;0.09409141;0.15797304;0.23811741;0.2900878;0.28064647;0.21989901;0.14936258;0.08919477;0.10098616;0.17417216;0.24482295;0.2667002;0.2156483;0.104848415;0.022911863;-0.0028165306;0;0;0;0;0;0;-0.0018813978;0.015340628;0.069467;0.14398594;0.1923479;0.23265137;0.25234854;0.23573507;0.18617675;0.110458456;0.028306313;-0.0032915182;0;0;0;0;0;0;0;-0.005253442;0.052534424;0.10506885;0.13133605;0.10506885;0.052534424;-0.005253442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.0037572293;0.03266285;0.121608995;0.21842027;0.250482;0.20151272;0.09793845;0.01888634;0.01914517;0.08107266;0.14561352;0.16698799;0.13434184;0.0652923;0.014260774;-0.0017533738;0;-0.0013618796;0.0126428455;0.03378259;0.08151091;0.15567964;0.2181494;0.23998772;0.2216371;0.15632024;0.08630625;0.058555726;0.05604673;0.08653651;0.14412145;0.21904674;0.2704621;0.2649148;0.21065949;0.14283094;0.08531221;0.096652366;0.16667682;0.23420066;0.25509545;0.20618843;0.10018277;0.021852605;-0.00268795;0;0;0;0;0;0;-0.002705205;0.022042412;0.10003246;0.20739906;0.27946368;0.3132843;0.29965064;0.24711253;0.17914768;0.10202223;0.026369255;-0.003065157;0;0;0;0;0;0;0;-0.0050268946;0.050268948;0.100537896;0.12567237;0.100537896;0.050268948;-0.0050268946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
