;meta[fps=30]
;meta[frames=23]
;meta[profile=trss]
jaw_open_a;-0.0069180955;0.005409525;0.009801139;0.04268648;0.116536394;0.18111543;0.15967849;0.13319467;0.135968;0.19448684;0.27446857;0.27817145;0.17170289;0.052608013;-0.009941329;-0.017747814;0.012114286;0.038948577;0.06371048;0.07419429;0.05846858;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.004224;0.00080457155;0.018002287;0.01769524;0.055149727;0.085520014;0.12982553;0.18173945;0.19796574;0.1538164;0.14351544;0.12746055;0.13217829;0.12309029;0.081627436;0.02503315;-0.00333714;-0.006966859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.0031727718;0.029466223;0.08496038;0.1342006;0.15590224;0.13567297;0.14683254;0.21354243;0.25519988;0.22441587;0.13916051;0.035415765;-0.004117446;0;-0.0011856148;0.008855136;0.05056635;0.11907436;0.18225066;0.20450065;0.16718598;0.098456115;0.03987912;0.008635666;-0.0010782655;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07584037;0.06692838;0.053969715;0.056166805;0.06698802;0.06536387;0.043846272;0.018909402;0.0040967725;-0.00050891587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0049985065;0.04641152;0.13168895;0.23134626;0.31935894;0.35244116;0.32347614;0.2843991;0.20953132;0.12379116;0.06190058;0.01637224;-0.0019036626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.005195182;0.048240975;0.13716689;0.23752129;0.32115924;0.34750754;0.30874687;0.2624448;0.18699795;0.10553213;0.051007956;0.013600241;-0.0015808195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.00048760488;0.0039743134;0.01801689;0.037369683;0.051153984;0.049339384;0.033099245;0.014238509;0.0030547676;-0.00038073267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;-0.00060115673;0.004898314;0.022229439;0.04608868;0.06305466;0.060783625;0.04074507;0.017500341;0.0037494376;-0.00046756642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.004188059;0.036406722;0.13556696;0.24350746;0.27855045;0.23050188;0.1356499;0.07866248;0.07044164;0.08511933;0.106743164;0.14170375;0.16777876;0.17453435;0.19640383;0.2568071;0.33270612;0.36104435;0.29614574;0.17430206;0.07055799;0.01522931;-0.0019036635;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.0043043937;0.037417002;0.13934785;0.25024262;0.28627026;0.23636174;0.13716114;0.07627566;0.06588538;0.08419534;0.11798925;0.16944382;0.20706582;0.21220241;0.2197109;0.26262015;0.32722518;0.35193944;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
corner_right_in;-0.005588531;0.05189244;0.15169929;0.21957062;0.21159232;0.13522317;0.03916425;0.01010834;0.020409644;0.019667473;0.012616869;0.0031913253;-0.00037108437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;-0.0057814945;0.05368478;0.15693158;0.22714075;0.21888411;0.14002497;0.039171666;0.006557062;0.015474218;0.0149175925;0.0095739765;0.0024268916;-0.00028202412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;-0.000514323;0.004469712;0.016660392;0.029098585;0.04216818;0.050540768;0.04660226;0.034907907;0.020159714;0.005206313;-0.0006048675;0;-0.00069207244;0.005165495;0.029551303;0.06958018;0.106447406;0.11938713;0.097552516;0.057404906;0.023242872;0.005039328;-0.00062898814;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;-0.000746993;0.00649639;0.02414869;0.042891793;0.054633833;0.054206155;0.039929423;0.023959622;0.0120903;0.0031913253;-0.00037108437;0;-0.00051395193;0.0038444344;0.021866146;0.05146013;0.078740396;0.08836447;0.07225571;0.04258565;0.017264703;0.0037479533;-0.00046756642;0;0;0;0;0;0;0;0;0;0
lips_out;-0.0007792773;0.0072329654;0.021183617;0.030678075;0.029580725;0.018988919;0.004818795;-0.0005598073;0;0;0;0;0;0;-0.00054708443;0.004077687;0.023413304;0.055144202;0.08442753;0.094721936;0.07742835;0.04556227;0.018451378;0.0039822664;-0.0004977833;0;0;0;0;0;0;0;0;0;0
lips_up;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;-0.002597591;0.024120487;0.07050603;0.1020482;0.09833736;0.060360588;0.041249737;0.072064586;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;-0.00435282;0.040422224;0.118116155;0.17094001;0.1647058;0.10285345;0.05265687;0.072706565;0.1097111;0.10570339;0.067797124;0.017132968;-0.0019927232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;-0.00071619294;0.0066535436;0.019407712;0.028072534;0.027033497;0.016743327;0.009811471;0.015411134;0.023044338;0.0222094;0.01424964;0.0036069397;-0.0004193253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
