;meta[fps=30]
;meta[frames=150]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;-0.0047085714;0.0008914286;0.020114286;0.022594286;0.051874287;0.10339429;0.15617144;0.16412571;0.12853715;0.061074287;0.020182854;0.016;0.043139048;0.057081904;0.06331428;0.06156191;0.045241904;-0.004434286;0.005653333;0.10597335;0.21471024;0.2551347;0.2308865;0.13365224;0.06760164;0.035508897;0.053474937;0.11857926;0.19402924;0.21306549;0.17047006;0.067078866;0.0021497156;0.0028914271;0.023331046;0.034349713;0.048070103;0.03537981;0.083527625;0.1566964;0.17106898;0.1484922;0.093240395;0.0018773334;-0.019242669;0;-0.0012914286;-0.00236;0.0047199996;0.020234285;0.039645713;0.054817144;0.057977147;0.047274284;0.030422857;0.014577143;0.003931428;-0.001057143;-0.0012914286;0;-0.005881905;0.0046476196;-0.010235429;0.059912387;0.16349791;0.22159775;0.21806324;0.15434591;0.041897137;0.025458287;0.044982858;0.05465143;0.04234286;0.05526857;0.14227429;0.24041145;0.23994057;0.20356344;0.15283659;0.13808057;0.14698058;0.13450801;0.052320004;-0.0043559996;-0.0444941;0.025523815;0.124967635;0.18940952;0.20938669;0.16076191;0.043535236;-0.0014933344;-0.0052038124;0.017566485;0.073718876;0.120283455;0.13999546;0.10492344;0.059981722;0.004537909;0.053089533;0.1508724;0.20769526;0.20330667;0.12711194;0.02734963;0.085763365;0.21951602;0.31190068;0.3059886;0.18457603;0.058737386;-0.0037110832;0.041511316;0.08411429;0.081348576;0.05620572;0.029371431;-0.011493029;0.0163264;0.06979656;0.13867657;0.18204983;0.1602793;0.18834789;0.16447131;0.13830583;0.10449463;0.02173257;-0.029949713;0.09229944;0.17768611;0.20209296;0.20107049;0.15377295;0.10387809;0.08247031;0.05762177;0.015303401;0.014136601;0.03348245;0.031921636;0.021217959;0.010305305;0.0026840805;-0.00062693923;-0.0009142855;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.014582858;0.002811429;0.06214858;0.11874285;0.13153145;0.13596953;0.12522288;0.13384382;0.16484953;0.14998858;0.08394667;0.030506661;0.00095999666;-0.009539046;-0.011766858;0.0022628563;0.042930286;0.09424915;0.13866515;0.18719544;0.19550857;0.16522972;0.11265143;0.049828574;-0.0041485713;-0.017993143;0.0012822861;0.028009145;0.048972577;0.06513829;0.08116915;0.07834515;0.064709716;0.04931429;0.020982858;-0.0017600002;-0.0048;-0.0070735253;0.0055817165;0.027036449;0.036439877;0.044458672;0.05337854;0.057490285;0.07942096;0.09499429;0.08692826;0.06756572;0.0422908;0.019840004;0.005638099;-0.0017777779;-0.0017269846;0;0;0;0;0;0;0;-0.018133335;0.014217147;0.052594285;0.119167246;0.186432;0.17278402;0.12875277;0.11879543;0.07680914;0.044915807;0.059123807;0.05531428;0.049523808;0.07658666;0.117942855;0.13880001;0.12404496;0.13273485;0.15139656;0.18363255;0.22888686;0.24240741;0.15263544;0.099201724;0.11544877;0.14882745;0.19320229;0.17053564;0.14038858;0.13229716;0.11008762;0.08778057;0.06645334;0.018212572;0.038258296;0.080288015;0.10058821;0.10217601;0.07527314;0.026918093;0.039899427;0.06494477;0.12239239;0.17124572;0.18426211;0.1386819;0.15516253;0.1665469;0.19409648;0.24494264;0.2785902;0.22997396;0.1438071;0.09032382;0.056601904;0.083634295;0.10396953;0.07484191;0.0024191993;-0.0029232772;0.036547963;0.106483206;0.15351361;0.12731247;0.10689692;0.08586057;0.14124754;0.23245074;0.2807246;0.22633031;0.17632231;0.09464916;0.031024007;0.045692194;0.08960229;0.09871887;0.09358705;0.06464;0.0012799983;-0.012678095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.0005152772;0.0044084825;0.017748438;0.027767714;0.028912773;0.020038558;0.0069276155;-0.0007442893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001457805;0.012674388;0.04717327;0.084713005;0.0971369;0.07813785;0.0341655;0.041349802;0.12203398;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;-0.00072520494;0.0072520496;0.014504099;0.018130125;0.014504099;0.0072520496;-0.0012502152;0.0042782314;0.019407343;0.04027349;0.055075973;0.053072117;0.035544388;0.015239322;0.0032362272;-0.00040477893;0;0;0;0;-0.0006933977;0.0064377845;0.018829882;0.0272588;0.026272776;0.016857835;0.0042685303;-0.00049619284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;-0.0010448676;0.007836507;0.041260347;0.13183461;0.24255005;0.2865896;0.2656445;0.20107499;0.14745276;0.14889601;0.18616776;0.19883735;0.18651125;0.13715439;0.07040928;0.01846887;-0.0030262312;0.0060851783;0.041436873;0.105460055;0.17654581;0.21836917;0.20682071;0.16010623;0.12014296;0.09757038;0.08087501;0.058576234;0.028883435;0.0063057044;-0.0020182885;0.009255906;0.053257238;0.12554395;0.18673551;0.2657137;0.33306706;0.33512104;0.26962593;0.15833323;0.040621016;-0.0047233743;0;-0.0005796869;0.0038502652;0.028501268;0.07646857;0.1348237;0.17824654;0.18688102;0.15786089;0.108834416;0.059400007;0.023251882;0.0044299527;-0.0005796869;0;0;0;0;-0.0024082055;0.020925978;0.07803945;0.14018044;0.15836544;0.15026414;0.14089969;0.15193163;0.17601368;0.19230933;0.17600653;0.14348324;0.1027656;0.04600352;0.052811258;0.15375406;0.27863613;0.31955233;0.2571072;0.12498048;0.027330084;-0.003358963;0;-0.0030010126;0.023962775;0.12049376;0.19597232;0.211204;0.15095712;0.057472486;-0.0060473504;0;0;0;-0.00241894;0.022457495;0.06569784;0.09511158;0.09167639;0.058827475;0.014900097;-0.0017319038;0;0;0;0;0;-0.0019466028;0.016925426;0.061425343;0.1286046;0.16070208;0.14309676;0.08171437;0.026586872;-0.005022807;0.017208109;0.077876836;0.16068561;0.22542445;0.25822112;0.24198031;0.18937369;0.1260889;0.06286024;0.008383989;0.044509217;0.17198986;0.30890867;0.35147634;0.31077957;0.2138961;0.13936792;0.10143505;0.067463145;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0057952777;0.04721783;0.2143235;0.44437882;0.60807467;0.5862709;0.39309925;0.1689123;0.036234803;-0.0045166276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0029217217;0.020165784;0.13821378;0.35185158;0.58897686;0.7284515;0.693475;0.5015342;0.2807329;0.11023023;0.023080682;-0.0029217205;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.0010734942;0.009510363;0.032872777;0.05975784;0.06894218;0.056298804;0.028030124;0.0072043384;-0.00084289175;0;0;0;0;0;-0.00090253033;0.007856387;0.029107595;0.052263256;0.059916876;0.048207838;0.023430003;0.0051527712;-0.00120947;0.0050207716;0.018666074;0.03350097;0.03839928;0.030876871;0.014992339;0.0032713744;-0.00040236153;0;0;0;-0.00092134957;0.0085545555;0.02501639;0.036212537;0.034900486;0.022392293;0.0056680487;-0.00065893977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011744822;0.010909881;0.031839043;0.04606085;0.044363134;0.028443618;0.0071749156;-0.00083493977;0;0;-0.00090253033;0.007856387;0.029107595;0.052263256;0.059056886;0.055680554;0.051304467;0.05516567;0.05668645;0.046067804;0.02235134;0.004842651;-0.0017155367;0.010390365;0.0303229;0.04386748;0.04225061;0.027089162;0.006833253;-0.0017573497;0.0071725324;0.041163336;0.09700412;0.14852388;0.16663016;0.13619062;0.080122426;0.03129779;0.017387958;0.029448198;0.04386748;0.04225061;0.026371907;0.012693736;0.025578741;0.0538242;0.079968154;0.101643994;0.107789956;0.093972884;0.065826826;0.042709164;0.026614705;0.02336639;0.019402413;0.009701206;-0.0016748097;0.005744385;0.026040103;0.053910397;0.07367509;0.06978427;0.05828421;0.051161937;0.06723366;0.092641264;0.10650334;0.09736195;0.08559884;0.069331825;0.053835336;0.047339503;0.0443361;0.04061784;0.03463092;0.022583134;0.005757109;-0.0006679518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0026105787;0.022699231;0.084451385;0.14787899;0.20734341;0.25555468;0.27277857;0.26980433;0.21995284;0.19905709;0.22809258;0.31093344;0.40469536;0.45200863;0.3801481;0.2697839;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;0;0;0;0;0;-0.00086611096;0.007058025;0.032021612;0.06506779;0.098641664;0.15796879;0.23970976;0.31154317;0.36802295;0.37994403;0.31811953;0.2223983;0.11953741;0.031136945;-0.0036206702;0;-0.0015348978;0.01023358;0.075113975;0.20137501;0.3549079;0.46908042;0.49146506;0.41502634;0.285992;0.15612124;0.06120387;0.01176987;-0.0015348978;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.12294025;0.07889254;0.019986605;-0.0023229884;0;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.27433345;0.13331763;0.029106004;-0.0067296154;0.025660485;0.116593234;0.24183197;0.33086997;0.31894702;0.21377802;0.09176546;0.019628884;-0.005243423;0.027942656;0.05588531;0.069856636;0.054958716;0.034849282;0.036857586;0.09340269;0.14300425;0.16044019;0.124780096;0.1362583;0.20401996;0.25034538;0.3004405;0.32849872;0.31738847;0.28767943;0.21574847;0.08635504;0.018591326;-0.0023229884;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.2666631;0.19999593;0.27739483;0.4409528;0.52260166;0.46245202;0.30583692;0.18854445;0.13429616;0.09359275;0.04017564;0.008603221;-0.0010730649;-0.0040778467;0.03545155;0.13197282;0.23701717;0.26998067;0.23549575;0.1555367;0.09411415;0.06888741;0.064640775;0.06353283;0.08644305;0.108570814;0.103346474;0.07468815;0.04173427;0.016353687;0.003412915;-0.00043257826;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0037572293;0.03266285;0.121608995;0.21480775;0.2825047;0.3125783;0.29079655;0.25616696;0.19716178;0.16933137;0.18643093;0.2539887;0.330215;0.3688579;0.31022656;0.22019221;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;0;0;0;0;-0.0007881832;0.0064234696;0.029131608;0.058987573;0.091750614;0.15475704;0.2438752;0.3228939;0.3774218;0.3797084;0.3087682;0.21015623;0.110828064;0.029006181;-0.0033716727;0;-0.00125241;0.0083494;0.0612985;0.16431616;0.289585;0.38275036;0.40104946;0.3387073;0.23343527;0.12743965;0.049957234;0.009601809;-0.0012524099;0;-0.004675664;0.04341688;0.12691087;0.18368678;0.17700727;0.113551825;0.028721932;-0.0033397593;0;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22390305;0.1088205;0.023767954;-0.0058924486;0.024202121;0.10982464;0.22766696;0.31144372;0.30019987;0.20121162;0.086410716;0.018515632;-0.004630021;0.023211328;0.046422657;0.05802832;0.044851113;0.034926467;0.06491231;0.15844008;0.24258903;0.2721626;0.21724951;0.1791076;0.19395877;0.20877206;0.25795934;0.30614465;0.3306362;0.31876147;0.24751326;0.10828242;0.0285735;-0.0033397593;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.21941663;0.14781775;0.16901965;0.2566987;0.3101106;0.28972495;0.21845855;0.16429779;0.13061409;0.08969793;0.038585912;0.008268912;-0.001030984;-0.0037900712;0.03295341;0.12262318;0.22020984;0.2507677;0.2192914;0.1459091;0.08947008;0.0658393;0.060899723;0.058374222;0.078744635;0.09904454;0.09433707;0.0682122;0.0381496;0.014935086;0.0030900715;-0.00039281923;0;0;0;0;0;0;0;0;0;0
