;meta[fps=30]
;meta[frames=43]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.011783621;-0.012261334;0.048827432;0.15684117;0.25573644;0.29761606;0.23428118;0.11875811;0.032736007;-0.0052883765;-0.01224686;-0.00053028605;0.006482286;0.00012617026;0.01555474;0.09253395;0.19325899;0.26517397;0.25356713;0.13231729;0.068408705;0.09774173;0.1310007;0.14080003;0.09325715;-0.0001024061;-0.021845942;0.00495817;0.029940117;0.06618606;0.10262813;0.124235906;0.12156573;0.10400092;0.07790767;0.047570292;0.022377148;0.0062857177;-0.002112;-0.0019309721;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0020784768;-0.002179047;0.008649146;0.027673911;0.042113528;0.04799543;0.05663847;0.06664382;0.061554283;0.073944375;0.11134629;0.11143314;0.09691886;0.06279131;0.009278173;-0.0033755424;0.03221303;0.037970893;0.051750705;0.048744842;0.06752001;0.09884587;0.10343985;0.090788566;0.08914286;0.07396572;0.069157794;0.06599925;0.054606933;0.06329235;0.0875322;0.109582335;0.10866241;0.093018524;0.06990721;0.04277304;0.020144463;0.0056219464;-0.0018756578;-0.0017398864;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;-0.0018559522;0.013829785;0.079449706;0.18727942;0.28682017;0.32181767;0.26305065;0.15474379;0.06259187;0.01349263;-0.001687374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.093654014;0.07652916;0.045005888;0.0153743485;0.03197963;0.055617258;0.07013496;0.056107964;0.027254157;0.0037128574;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.023207515;0.0049752886;-0.00062033656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31907558;0.2607448;0.15333472;0.062019076;0.01338873;-0.0016735911;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27441055;0.18076952;0.10927005;0.10510722;0.12546024;0.12290845;0.07882892;0.01949677;0.0004649158;0.020258024;0.05930458;0.11367587;0.16628377;0.19725335;0.19649234;0.171511;0.1317034;0.08617535;0.045837734;0.017870104;0.003096435;-0.0004198556;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005523962;0.045008823;0.2042775;0.4235171;0.5793927;0.5584969;0.37435144;0.1607649;0.034439605;-0.0042949314;0;0;0;0;0;-0.00085842947;0.005694289;0.041351564;0.12106795;0.23214334;0.33966136;0.4029512;0.4014561;0.35040948;0.26908892;0.17609441;0.09368639;0.036509596;0.0063335216;-0.0008584297;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032284341;0.026295036;0.119483225;0.24776785;0.33900785;0.32680658;0.21907711;0.094069906;0.020158794;-0.002513726;0;0;0;0;0;-0.00082291674;0.005459171;0.0396445;0.11597983;0.22226712;0.3250962;0.38560754;0.38405848;0.33514512;0.25730845;0.1683612;0.08958529;0.034964178;0.0060763597;-0.0008229169;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;-0.0032432775;0.030109785;0.08702114;0.13556084;0.16880257;0.18689108;0.18525647;0.18307076;0.1515156;0.089175284;0.036102805;0.007815041;-0.0009759522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;-0.003373157;0.03131952;0.09050933;0.14058901;0.17362666;0.18997106;0.18601719;0.18298173;0.1515156;0.089175284;0.036102805;0.007815041;-0.0009759522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.002469567;0.0184095;0.10565256;0.24897721;0.38121128;0.42768404;0.34955594;0.20564756;0.08320196;0.015099429;0.024713479;0.07068044;0.1326352;0.18158606;0.21876536;0.27305472;0.35874137;0.4014896;0.38748488;0.3071373;0.24508198;0.21384823;0.18737979;0.12816513;0.061570317;0.0027981615;0.008593868;0.06864498;0.20082475;0.3847932;0.56275266;0.6674528;0.66484934;0.5803413;0.4457956;0.2918477;0.15536597;0.060643595;0.010531378;-0.0014266344;0;0;0;0;0;0;0;0;0;0
