;meta[fps=30]
;meta[frames=82]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.019712;-0.006939434;0.083564796;0.20870583;0.30086952;0.29117444;0.15485992;0.04619246;0.09752412;0.24693303;0.37822905;0.36615044;0.21818702;0.05257098;0.01967475;0.1289305;0.26367944;0.28606972;0.18178609;0.11315238;0.12345886;0.17081866;0.21016385;0.17308572;0.060403805;0.023249527;0.018422859;-0.032407623;0.020045718;0.12598857;0.17464381;0.16809142;0.11321143;0.011352378;-0.023654856;0.013860569;0.10051337;0.21533442;0.30037808;0.28347158;0.14992918;0.10402439;0.17281097;0.2230016;0.21534325;0.13285941;0.037304685;0.058435366;0.11840824;0.12157991;0.08587035;0.081377834;0.1161527;0.12851353;0.10557715;0.058331434;0.0013409498;-0.0129828565;-0.038948577;0.0305981;0.15387428;0.22068574;0.23434664;0.18179429;0.04831999;0.009192388;0.014354287;-0.001268571;-0.022331432;0.028594287;0.057188574;0.06672;0.057188574;0.028594287;-0.019062858;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.004726858;-0.0016594288;0.019983543;0.05007452;0.049189493;0.07450241;0.14187612;0.1830775;0.23978974;0.27949807;0.23673144;0.19189487;0.16206083;0.06992641;0.054803666;0.07056503;0.06187867;0.09260115;0.12548782;0.10987962;0.1245042;0.119582094;0.068784766;0.04359619;0.024655238;0.00060952205;-0.0060952376;-0.0074666673;-0.007222857;0.025942856;0.104670465;0.17845714;0.1893943;0.1374819;0.051593143;-0.0064479993;0.0071149725;0.05007452;0.06378759;0.07677289;0.055689454;0.07907292;0.11620327;0.16698088;0.20024686;0.19729675;0.1521731;0.13419278;0.10082835;0.0725047;0.041038938;0.02312595;0.017586287;0.04002499;0.11978971;0.20736915;0.2473021;0.23796572;0.2016579;0.17481296;0.19921371;0.19610365;0.14693181;0.058514282;0.0015847584;-0.015969522;0;0;-0.009417143;0.009188572;0.026514286;0.05387886;0.08053029;0.08951771;0.06356114;0.045037717;0.01378743;-0.0018468556;-0.0038400008;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.023207515;0.0049752886;-0.00062033656;0;0;-0.0031560727;0.026488466;0.1072163;0.24307394;0.35223007;0.42318088;0.41922298;0.414355;0.4077511;0.39348003;0.341036;0.28205824;0.19770184;0.12504418;0.06286024;0.012447761;0.009922665;0.03392242;0.049094465;0.047305305;0.030344099;0.007671904;-0.0016920174;0.006518256;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.023207515;0.0049752886;-0.00062033656;0;0;0;0;-0.0024082055;0.020925978;0.07694807;0.14910954;0.20244907;0.19631822;0.13430724;0.061368078;0.04436155;0.07778778;0.11546027;0.11126171;0.07137544;0.018053785;-0.0020992775;0;0;0;0;0;-0.0029127474;0.029127475;0.05825495;0.07281868;0.05825495;0.029127475;-0.0029127474;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0043355916;0.032328878;0.18540993;0.4367809;0.6686111;0.75009805;0.6130852;0.36076376;0.1460485;0.03157664;-0.003944893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0007172531;0.005860483;0.026373923;0.054528728;0.07331249;0.08288966;0.0891708;0.09435457;0.088875145;0.067328766;0.033007957;0.0072122905;-0.0008866267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011185546;0.010390365;0.0303229;0.04386748;0.04225061;0.027089162;0.006833253;-0.0015124339;0.005860483;0.026373923;0.054528728;0.074576825;0.071900256;0.048230905;0.020800343;0.00450645;-0.00055980746;-0.0014170122;0.011546025;0.052397966;0.10863761;0.14862883;0.1432757;0.095040016;0.05054912;0.03517647;0.045776438;0.071708344;0.09424589;0.10175664;0.0914246;0.061798282;0.026559042;0.0056871353;-0.00070930144;0;0;0;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0010496387;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0038924897;0.033840112;0.12597406;0.22357926;0.28418103;0.2764254;0.2489069;0.24812278;0.24304561;0.19083756;0.10937043;0.033114824;0.024290074;0.06503737;0.09958477;0.11172239;0.0913005;0.053699814;0.014033303;0.07136436;0.2477031;0.44591355;0.511345;0.4113471;0.19989575;0.043633956;-0.00536588;0;0;0;0;-0.0028508187;0.023230253;0.10540192;0.21854807;0.2990298;0.2882903;0.19146308;0.0998859;0.06707557;0.06912203;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;-0.0009527221;0.007763828;0.03522378;0.07299222;0.09982763;0.09620289;0.06255504;0.04676777;0.04411644;0.046991084;0.038184583;0.019092292;-0.0019092292;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036177943;0.03145552;0.11704937;0.20799233;0.26152912;0.2495788;0.2207936;0.22056198;0.2195262;0.17587544;0.101959705;0.030728754;0.022057073;0.059267566;0.090841286;0.10195637;0.0833591;0.049026;0.0153293125;0.043250628;0.14471902;0.26094654;0.29929814;0.24082448;0.11708083;0.025582558;-0.0031449401;0;0;0;0;-0.0023144532;0.01885851;0.08558334;0.17744142;0.24276046;0.23401697;0.15512812;0.08354075;0.06163727;0.06649795;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;0;-0.00086700154;0.0070658177;0.032044772;0.06645543;0.09094945;0.08770432;0.056993224;0.043544903;0.041937143;0.044967417;0.036514707;0.018257353;-0.0018257353;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0015674604;0.012772353;0.057951953;0.12020708;0.16452213;0.15865639;0.106403634;0.04573801;0.009801528;-0.0012221297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024677115;0.022918174;0.06402691;0.12360748;0.17474882;0.19366893;0.15877588;0.106705315;0.045932826;0.009836707;-0.0027853597;0.014472293;0.042303625;0.061228927;0.05900242;0.037850607;0.0095739765;-0.0011132531;-0.0024677115;0.022918174;0.06694363;0.096871585;0.09332772;0.059855912;0.015121687;-0.0017589398;0;0;-0.0016364823;0.01636482;0.03272964;0.04091206;0.03272964;0.01636482;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0016923674;0.013788753;0.062585756;0.12979798;0.17761289;0.17124505;0.114814036;0.049326025;0.0105656665;-0.0013176467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026643863;0.024740197;0.06940762;0.1314188;0.18230037;0.19853015;0.16002643;0.10656059;0.045932826;0.009836707;-0.0028892632;0.01543711;0.04512386;0.06531085;0.06293591;0.040373977;0.010212242;-0.00118747;-0.0026643863;0.024740197;0.07232434;0.1046829;0.10087928;0.064717114;0.01637224;-0.0019036626;0;0;-0.0017478076;0.017478077;0.034956153;0.043695193;0.034956153;0.017478077;-0.0017478076;0;0;0;0;0;0;0;0;0;0;0;0;0;0
