;meta[fps=30]
;meta[frames=40]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.008735348;-0.01392196;0.03466122;0.13119543;0.2416157;0.31089506;0.29603922;0.19704816;0.09622531;0.025063833;-0.005186616;-0.013443917;0.0008914286;0.020114286;0.039897144;0.045531433;0.037017148;0.010057144;-0.00039999932;0.014994285;0.036262855;0.033927616;0.039493334;0.028959999;0.059186034;0.074496515;0.09043809;0.10400508;0.13961144;0.16778667;0.2048457;0.18738794;0.14567621;0.09119493;0.042910486;0.012327625;-0.003799366;-0.003758731;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0015516737;-0.0024568161;0.0061995103;0.0231889;0.042613555;0.054080002;0.046170127;0.03931299;0.046644904;0.064356565;0.06765192;0.08704328;0.104933225;0.09966563;0.07978252;0.036436234;0.003382853;0.03970286;0.09971658;0.11389715;0.079328;0.04653867;0.05133714;0.06709029;0.071918726;0.045688886;0.0058666617;0.014669208;0.049752384;0.073660955;0.08295111;0.07606349;0.05921524;0.037211433;0.01746794;0.0049371454;-0.0015695242;-0.0015136511;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00039811298;0.002739557;0.018897995;0.04826839;0.080918156;0.0989598;0.102239184;0.13573833;0.21901162;0.32602423;0.39364642;0.37556347;0.27160832;0.15203334;0.059676044;0.010119467;0.018950343;0.07614652;0.13768637;0.18735336;0.19581011;0.1820002;0.18266433;0.19390883;0.23356928;0.24712077;0.23463003;0.21920276;0.22746308;0.24312097;0.27725568;0.25882977;0.20689811;0.13875748;0.07451005;0.029358082;0.005251375;-0.00070294;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0013620312;0.009379272;0.064630255;0.16459584;0.27564764;0.34095767;0.3245508;0.23460175;0.13124481;0.051447283;0.010751295;-0.0013620307;0;0;0;0;0;0;0;0;0;0;0;0;-0.00051068276;0.0033485943;0.025288515;0.07031872;0.12871504;0.17973563;0.20062058;0.18709014;0.14931022;0.10000548;0.053702984;0.02120306;0.0038292385;-0.0005106829;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0064902664;0.060264107;0.17619085;0.24991234;0.29023808;0.32325345;0.337273;0.3363787;0.27433345;0.13331763;0.028643385;-0.00054858637;0.02293425;0.06378816;0.11676788;0.16305944;0.1820206;0.16976617;0.1355027;0.09076601;0.048735753;0.019233307;0.0034659288;-0.00046261866;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0067537366;0.06271327;0.1833157;0.26115063;0.29196918;0.29914042;0.2841764;0.2734892;0.22390305;0.1088205;0.023326362;-0.00003896348;0.021986749;0.061073072;0.11167414;0.155874;0.17405714;0.162509;0.1299352;0.087160304;0.04680859;0.018442897;0.0032989413;-0.00044159053;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00037355826;0.0024627629;0.018384757;0.050993178;0.09326464;0.13023207;0.1454329;0.13572906;0.1084222;0.0726707;0.039055396;0.015437112;0.0028091092;-0.00037355835;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00036242578;0.0023724665;0.017977804;0.05006795;0.09169372;0.12809585;0.14304933;0.13350381;0.10660512;0.07144859;0.038362708;0.015125403;0.002708917;-0.00036242587;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.0018281208;0.012604411;0.0865952;0.22058684;0.36937663;0.456934;0.43499652;0.314533;0.17598067;0.06904523;0.014432528;-0.005323735;0.03038625;0.113167755;0.20322436;0.2330317;0.187444;0.08669737;0.057916995;0.13932642;0.25464275;0.2867128;0.28434435;0.25868383;0.23358524;0.20185968;0.15484609;0.103732914;0.12621693;0.18161982;0.202784;0.18917511;0.15103011;0.10114401;0.054255016;0.02136086;0.003798668;-0.0005096227;0;0;0;0;0;0;0;0;0;0
