;meta[fps=30]
;meta[frames=111]
;meta[profile=yenn]
jaw_open_a;0;0;0;-0.005430857;-0.0019108582;0.023010746;0.057506748;0.082931206;0.080276124;0.049541492;0.015166174;-0.0020315405;-0.0042240014;0;0;0;0;-0.013836191;-0.012830479;0.067900956;0.18515809;0.23100953;0.19946666;0.10966095;0.0130209485;0.044312384;0.103405714;0.119268574;0.10282287;0.06630857;0.017954286;0.008472381;0.0031459054;0.009826285;0.038840383;0.07619506;0.10418136;0.10507354;0.08731277;0.044268195;0.012219429;-0.006233142;-0.0031375242;0.018262856;0.036262855;0.041394286;0.03365714;0.013051428;-0.0010857142;-0.002994286;0;-0.004297143;0.00086857163;0.018262856;0.031325713;0.03965714;0.054575995;0.06533029;0.07430629;0.05185067;0.059254862;0.08766172;0.100568384;0.096000016;0.05623511;-0.014506237;0.026326206;0.14911152;0.27466056;0.35367382;0.3368856;0.21812443;0.11448229;0.0479164;0.03387167;0.044863675;0.050651424;0.027485713;0.013051428;-0.0010857142;-0.002994286;0;-0.004297143;0.00086857163;0.018262856;0.036262855;0.041394286;0.03365714;0.013051428;-0.0010857142;-0.002994286;-0.034395434;0.006637718;0.14653258;0.29138058;0.33279088;0.27076346;0.105298296;-0.018581882;-0.03977992;0.038739588;0.14707592;0.27106613;0.3490547;0.32448003;0.2264803;0.13842022;0.08087117;0.051329307;0.033918697;0.01212343;-0.0016091412;-0.0033645723;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.021723429;-0.007643433;0.09204298;0.22850014;0.30992368;0.34895363;0.28656137;0.18975952;0.14209172;0.12899429;0.08921524;0.11463239;0.13503999;0.13391238;0.18161523;0.17436951;0.13265523;0.106087625;0.058369525;0.011200002;0.023359999;-0.008990477;0.0095542865;0.02825143;0.025517713;0.025536004;0.045765486;0.06971246;0.09600519;0.124725044;0.13681524;0.12564725;0.11745344;0.09429364;0.049281523;0.05402667;0.06174782;0.068539426;0.09575468;0.11163429;0.10178286;0.07523048;0.028472384;0.01467429;0.048365723;0.0910781;0.093116954;0.09367772;0.09516039;0.084796965;0.05870934;0.03953372;0.025898663;0.11164951;0.23325257;0.29891658;0.33375698;0.3160823;0.24266972;0.1710583;0.09334858;0.010909385;-0.010500574;0.003104002;0.035860904;0.06605388;0.07907158;0.0843962;0.081724085;0.06638455;0.04669627;0.02601404;-0.022521907;-0.0016609515;0.098560005;0.18070401;0.23380573;0.2237669;0.18107888;0.18084115;0.20955887;0.18080004;0.10705372;0.051136006;0.03831772;0.056018285;0.08690286;0.14351542;0.19282286;0.24555427;0.282944;0.27436116;0.1989943;0.1299863;0.060443435;-0.007010938;-0.01679347;0.0076016337;0.02832327;0.05191837;0.066664495;0.06345144;0.042279184;0.020780407;0.0055053043;-0.0010710213;-0.0019069383;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;-0.0012742614;0.0103809275;0.047137175;0.09774865;0.13373446;0.12891664;0.086412564;0.037104733;0.007329788;0.0047121774;0.011905448;0.06797843;0.15157738;0.20071957;0.18286616;0.11448378;0.029081354;-0.00444029;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.001144297;0.0031804051;0.014451425;0.02994829;0.0409464;0.039445423;0.02641731;0.011325603;0.002422567;-0.00030229604;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.02646839;0.025488727;0.015180957;0.013555289;0.04237264;0.08886242;0.121576786;0.11719693;0.078556865;0.033731576;0.0072215167;-0.0009007811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;0;-0.0030868922;0.02865991;0.083827965;0.12135254;0.11415775;0.10310315;0.070182666;0.11119968;0.21050027;0.31443834;0.33193392;0.27445784;0.16199267;0.11374028;0.14816009;0.18532088;0.15805727;0.103419706;0.0986106;0.14771251;0.20611233;0.19818754;0.13728018;0.080376096;0.06679272;0.081950024;0.093654014;0.07652916;0.042858895;0.03684423;0.07297279;0.12621738;0.1760459;0.19072412;0.15569243;0.10164558;0.05079774;0.011128556;-0.0047624977;0.031525902;0.090264164;0.15041323;0.19163065;0.19570035;0.15068899;0.10202106;0.05079774;0.011128556;-0.004143688;0.025782945;0.07538314;0.109114714;0.10515471;0.06706503;0.019810498;0.016913226;0.04826839;0.080918156;0.10014229;0.0953177;0.068866804;0.03650841;0.031983986;0.06611109;0.11274817;0.12978543;0.10208929;0.07132868;0.0875685;0.13592583;0.15744582;0.12471857;0.07848674;0.076417044;0.10868771;0.15783942;0.16055895;0.120932706;0.06723652;0.026687067;-0.0028053983;0;0;0;0;0;0;-0.0017482619;0.012053805;0.082812406;0.21095079;0.35324088;0.43697348;0.4127738;0.33031845;0.2581461;0.2136417;0.17222117;0.11782467;0.050597366;0.010832273;-0.0013511715;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004729977;0.009459954;0.018919908;0.028379861;0.047299773;0.056759723;0.07094966;0.056759723;0.047299773;0.028379861;0.018919908;0.009459954;0.004729977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004729977;0.009459954;0.018919908;0.028379861;0.047299773;0.056759723;0.07094966;0.056759723;0.047299773;0.028379861;0.018919908;0.009459954;0.004729977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;-0.00034987958;0.0028340244;0.013099492;0.027224129;0.037297163;0.035967622;0.024124198;0.010321449;0.0022182371;-0.00027640493;0;0;0;0;0;0;0;0;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0010496387;0;-0.00055689167;0.004140242;0.023928849;0.05642683;0.08652522;0.09713531;0.0794489;0.04673808;0.01891391;0.0040469416;-0.0005073255;0;0;0;0;0;0;0;0;0;0;0;-0.00031807233;0.0025763856;0.011908629;0.023736145;0.042383138;0.06849688;0.08963544;0.09824195;0.08469418;0.053338077;0.022419708;0.008741839;0.016410638;0.043365072;0.072347604;0.089291774;0.08495577;0.061501328;0.034550603;0.0136503;0.0028965017;-0.001629212;0.010989401;0.04093989;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0008866267;0;0;0;0;-0.00090968685;0.007411085;0.03364569;0.06980733;0.09554893;0.09214556;0.061798282;0.026559042;0.0056871353;-0.00070930144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.002348964;0.020422628;0.07600179;0.1365405;0.1566069;0.12602025;0.061273452;0.013409135;-0.0016476148;-0.004608868;0.042797163;0.11860228;0.24131617;0.35065618;0.3669468;0.27216628;0.17347452;0.078079864;0.043092176;0.038184583;0.019092292;-0.0019092292;-0.0032432775;0.030109785;0.08309098;0.17233272;0.2719878;0.3430464;0.340765;0.27786055;0.16364042;0.0661803;0.009146864;0.042685095;0.1655797;0.29623297;0.3495448;0.32336667;0.24892712;0.20620419;0.19514586;0.16244777;0.09044068;0.08311178;0.17389941;0.29424766;0.36190933;0.31611753;0.18554775;0.0708901;0.015498338;0.014758026;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;0;-0.0013390846;0.009228869;0.063458614;0.16174138;0.27090383;0.33514962;0.31904724;0.2306549;0.1289974;0.050590985;0.010569539;-0.0013390841;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.0025048195;0.02177523;0.08107266;0.14561352;0.16698799;0.13434184;0.0652923;0.014260774;-0.0017533738;-0.004282314;0.039757982;0.10954412;0.23107426;0.34559092;0.3694516;0.28022063;0.1792115;0.07800193;0.04081929;0.036514707;0.018257353;-0.0018257353;-0.004675664;0.04341688;0.12212278;0.22654091;0.3196217;0.36624566;0.33561152;0.26474088;0.15662156;0.063386224;0.009532419;0.03457968;0.13512109;0.24146461;0.28744194;0.2762927;0.23228028;0.21279837;0.20915246;0.17333354;0.09779929;0.07754922;0.14383231;0.24129763;0.30447474;0.27330366;0.16837955;0.07024628;0.017407566;0.013937929;0.04720193;0.06829807;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;-0.0012484338;0.008614989;0.05907557;0.15037028;0.25174314;0.3114326;0.2965468;0.21451911;0.120105706;0.047147855;0.009857058;-0.0012484336;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;-0.0016364823;0.01636482;0.03272964;0.04091206;0.03272964;0.01636482;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015585547;0.014472293;0.042303625;0.061228927;0.05900242;0.037850607;0.0095739765;-0.0011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00217975;0.018950352;0.0705388;0.12671326;0.14532687;0.11693195;0.056844942;0.012429473;-0.0015276618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;-0.0017478076;0.017478077;0.034956153;0.043695193;0.034956153;0.017478077;-0.0017478076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016624581;0.01543711;0.04512386;0.06531085;0.06293591;0.040373977;0.010212242;-0.00118747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002351191;0.020438217;0.07611368;0.13672422;0.15680729;0.12616222;0.061326895;0.013396888;-0.0016470582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
