;meta[fps=30]
;meta[frames=58]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;-0.026880004;0.021120006;0.094902866;0.16265754;0.18013716;0.19365488;0.1898682;0.2381105;0.25954518;0.21579278;0.09467353;0.041560393;0.054966103;0.06732648;0.08198095;0.067588575;0.06834286;0.08081525;0.08635429;0.052198097;0.015360001;-0.015451429;0;0;-0.02688;0.036022857;0.08150857;0.11234285;0.116902865;0.06597029;0.001227427;0.079785146;0.16565259;0.23475659;0.23386517;0.15377831;0.048137154;0.01184457;0.07586195;0.17981167;0.24888507;0.23890837;0.14571401;0.042397574;0.006019663;0.026276572;0.06371048;0.07419429;0.05846858;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.004937143;-0.0017371441;0.02091886;0.041590855;0.080992;0.120690286;0.11092571;0.07951389;0.057147425;0.038256004;0.049927626;0.07024915;0.055264007;0.019360002;0.014061717;0.026292577;0.057153527;0.08422858;0.070262864;0.054742858;0.04410667;0.047657143;0.078491434;0.096868575;0.10038857;0.11305144;0.0967543;0.08443429;0.10794667;0.09639619;0.079634294;0.050194293;0.010084572;-0.01551543;0.011684572;0.02928457;0.042276576;0.040950857;0.025307432;-0.0010788562;-0.0040594297;0.03523475;0.093390636;0.1222208;0.13274333;0.13330105;0.12998311;0.11698835;0.09103817;0.038102858;-0.003131428;-0.008731429;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.012832629;0.05712102;0.14622502;0.23589836;0.25725532;0.20354007;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;-0.0031560727;0.026386483;0.11295616;0.19659877;0.27417353;0.32765165;0.34361094;0.32586867;0.2706047;0.15640357;0.0901599;0.08924888;0.107380174;0.10199863;0.09611111;0.109319866;0.135172;0.13594013;0.089815676;0.022884509;0.025747161;0.083827965;0.12135254;0.11696315;0.07310256;0.035928655;0.06076216;0.11314628;0.12905832;0.11037666;0.07767804;0.066815704;0.0747796;0.07336975;0.049154583;0.02109774;0.00452299;-0.0005639424;0;0;0;-0.0011856148;0.008855136;0.05056635;0.11907436;0.18225066;0.20450065;0.16718598;0.098456115;0.03987912;0.008635666;-0.0010782655;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.003412121;0.03168875;0.092567;0.13318536;0.13478021;0.115487024;0.09791803;0.115334086;0.13206495;0.10789994;0.061491072;0.044379313;0.060082804;0.07815859;0.07596627;0.04661085;0.03337639;0.040713254;0.052680727;0.04214458;0.02107229;-0.002107229;0;0;-0.0034113259;0.034113258;0.068226516;0.085283145;0.068226516;0.0316482;0.016674943;0.09114045;0.18903357;0.25870416;0.24946414;0.16729017;0.06983247;0.03225413;0.07456252;0.15855141;0.21687283;0.20901804;0.14007078;0.060126804;0.012875571;-0.0016059475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.0019919812;0.014850057;0.08521026;0.20084316;0.30751824;0.34500462;0.2819674;0.16405661;0.083933726;0.063762695;0.069530636;0.06876193;0.042212702;0.029120844;0.045413308;0.09676397;0.15379408;0.19619048;0.19681571;0.16244777;0.09555609;0.03864288;0.0032043164;0.043428004;0.1655797;0.29737774;0.34101728;0.27433345;0.13331763;0.025352485;0.024408076;0.16052555;0.37822968;0.5790235;0.649574;0.53088635;0.31233987;0.1263858;0.027304394;-0.003412122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.0018552367;0.013841821;0.0792629;0.18669313;0.28584522;0.32073754;0.26220474;0.15260142;0.0786506;0.06068863;0.06661224;0.06579326;0.04036656;0.027686607;0.044403963;0.09803309;0.15997449;0.20728777;0.21024899;0.17333354;0.101973996;0.041257165;0.004731328;0.0351788;0.13512109;0.24268919;0.27831328;0.22390305;0.1088205;0.0215767;0.013401715;0.093843535;0.22122753;0.33881116;0.38013884;0.3107071;0.18275535;0.07391631;0.015934369;-0.0019927234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.118762955;0.18477665;0.22742648;0.21013209;0.15048398;0.08040581;0.020985931;-0.0024391373;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.033802077;0.02418728;0.029464101;0.03812892;0.030503135;0.015251568;-0.0015251568;-0.0021931087;0.019070027;0.06906622;0.14611448;0.1835198;0.16431616;0.09454859;0.031204484;-0.0034065545;0;0;0;0;0;-0.0020695375;0.016874691;0.07641369;0.15838453;0.21665244;0.20883963;0.1399816;0.060151305;0.012882571;-0.0016066474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.11862659;0.18604687;0.23108909;0.21541168;0.15554929;0.083639815;0.02178469;-0.0025326505;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.033304825;0.023838462;0.029033642;0.03757229;0.030057833;0.015028916;-0.0015028917;-0.0021931087;0.019070027;0.06892707;0.14750604;0.18630292;0.16779509;0.097331725;0.03259605;-0.0035457115;0;0;0;0;0;-0.002147911;0.017499227;0.07944576;0.16473763;0.22538368;0.21726473;0.14563423;0.062539235;0.013391994;-0.0016703255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
