;meta[fps=30]
;meta[frames=79]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.015744;-0.005549715;0.06673372;0.1667383;0.2404023;0.2326766;0.14356115;0.043904006;-0.03519695;0.010730664;0.11937828;0.16550705;0.16135009;0.10690743;-0.013791697;-0.026597789;0.06768458;0.16906059;0.23628832;0.24175666;0.16131324;0.09824731;0.08727802;0.10542568;0.11134857;0.088350475;0.035081904;0.0147352405;0.01678857;0.032034285;0.030742856;0.049634285;0.017790476;0.057603814;0.13972571;0.16947047;0.13894095;0.09318095;-0.012856387;0.0028335254;0.12100724;0.21725489;0.23676802;0.17954668;0.07205944;-0.011916192;-0.0135527635;0.022293335;0.044495244;0.047649533;0.04007619;0.028540954;0.033002667;0.04284648;0.045494862;0.028041147;-0.0065279985;0.021604573;0.043136004;0.05312;0.045531433;0.022765717;-0.015177144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.002761143;-0.0009782857;0.011684572;0.015990855;0.05115429;0.074294865;0.10945829;0.18493256;0.23701486;0.23394285;0.21663086;0.13385601;0.055378288;0.024352;-0.003369144;-0.009302859;0.017408917;0.016211202;0.10299156;0.1415671;0.12322165;0.0994554;0.07468435;0.00999619;0.055253334;0.053504;0.075043045;0.08984991;0.08695315;0.038284194;0.023294479;0.010395427;0.05677715;0.07759239;0.08205714;0.054674286;0.03384381;0.008594285;-0.008600382;-0.0017340942;0.038192004;0.06729753;0.09083353;0.10270478;0.07795125;0.07423848;0.10453029;0.14012954;0.16592762;0.1851886;0.16626287;0.11946667;0.06954666;0.030491432;-0.0027428567;-0.007497143;-0.01008762;-0.0014171416;0.055085715;0.084952384;0.08818286;0.06477714;0.014735236;-0.01654857;-0.013348572;0.010483812;0.04229877;0.079157546;0.1182585;0.14454857;0.13362285;0.12627156;0.087836735;0.04299102;0.011206525;-0.0023379612;-0.0038922436;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00072711334;0.005925687;0.026880292;0.05568715;0.07614652;0.07336975;0.049154583;0.02109774;-0.0017171124;0.057376117;0.16941169;0.24522184;0.23632614;0.1516203;0.03555441;0.018478889;0.10407797;0.21580781;0.2922886;0.31255665;0.2695881;0.22533812;0.20773362;0.21756929;0.21899164;0.21296072;0.20506361;0.1962049;0.19369175;0.18923077;0.15765812;0.11453324;0.07588411;0.055657096;0.058891885;0.062262658;0.045988485;0.030344099;0.0026493822;0.042775407;0.1625077;0.29190454;0.33476916;0.2693504;0.12812655;0.056685504;0.05258905;0.06798797;0.07477245;0.09754484;0.11941549;0.16688113;0.18745784;0.17480779;0.13981187;0.09483963;0.03795876;0.037231643;0.055876084;0.07120845;0.056966756;0.028483378;-0.0028483379;0;-0.0026718078;0.024809644;0.0725205;0.10496388;0.10114701;0.064886756;0.01641253;-0.0019084339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.47511455;0.23099048;0.04411282;0.045733627;0.23575585;0.48881674;0.66888225;0.6425239;0.44877854;0.29826486;0.32633469;0.4747416;0.59342074;0.56493056;0.4084844;0.22854634;0.08966913;0.018743543;-0.0023741822;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0.014908238;0.029816477;0.059632953;0.08944942;0.14908238;0.17889884;0.22362357;0.17889884;0.14908238;0.08944942;0.059632953;0.029816477;0.014908238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.2455793;0.34668428;0.4472471;0.4724556;0.42895064;0.32472852;0.22362354;0.13525838;0.076167546;0.031984948;0.008538354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0024650604;0.020086268;0.09114045;0.18903357;0.25870416;0.24819982;0.17827955;0.11284014;0.084879726;0.12035115;0.17868377;0.19336945;0.16174245;0.09824591;0.023951588;0.0062336866;0.041551694;0.08534357;0.12561472;0.12915646;0.09360307;0.066942036;0.06930776;0.077201456;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;-0.0013597592;0.013597593;0.022927715;0.073625796;0.14297351;0.1811422;0.16006196;0.10353255;0.022881327;0.02547229;0.10616658;0.19068435;0.21867473;0.17592381;0.08550182;0.01867482;-0.0022960848;0;0;0;0;0;0;0;0;0;-0.00206747;0.020674702;0.041349404;0.051686753;0.041349404;0.020674702;-0.00206747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002936539;0.023928262;0.10858093;0.22508489;0.307908;0.2967889;0.19710842;0.10227383;0.06758501;0.061851896;0.13567959;0.23972052;0.28915825;0.31597283;0.34058312;0.3416407;0.3310945;0.322092;0.22883473;0.1485024;0.09193801;0.04775856;-0.0047758557;0;0;0;0;0;0;0;0;-0.0032432775;0.029189497;0.09497534;0.16917737;0.18872239;0.18539745;0.21191591;0.30246124;0.3827535;0.38392648;0.2868297;0.23503372;0.2687679;0.299923;0.26171318;0.15499437;0.047659107;0.030585222;0.07299222;0.09982763;0.09462207;0.07535187;0.10265308;0.1970997;0.31954488;0.3963356;0.37733874;0.27279633;0.15253954;0.05978805;0.012470021;-0.0015808191;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00273081;0.022262836;0.10086609;0.2090821;0.2860126;0.27570164;0.18306077;0.09556611;0.06420888;0.060206365;0.12123326;0.20428194;0.24109723;0.26115435;0.280178;0.27939317;0.26947594;0.2696021;0.20021859;0.13801554;0.088475786;0.04569904;-0.004569904;0;0;0;0;0;0;0;0;-0.004675664;0.042080972;0.13693015;0.24380247;0.27419427;0.24825546;0.22002336;0.25916532;0.31072733;0.3144066;0.23683162;0.2118419;0.26552665;0.3065213;0.27020678;0.1615787;0.048553046;0.027220674;0.06645543;0.09094945;0.086214155;0.06908952;0.09590279;0.18539412;0.30075482;0.37291276;0.35499734;0.25664937;0.14354126;0.0562972;0.01176231;-0.0014901684;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.0040002903;0.03714555;0.1085793;0.15715423;0.15143955;0.09714989;0.024573207;-0.0028573498;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;-0.0032145188;0.027944881;0.10404325;0.1868707;0.21157748;0.19769847;0.15771177;0.12528495;0.10083708;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;-0.0014917593;0.0149175925;0.029835185;0.03729398;0.029835185;0.0149175925;-0.0014917593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.0039268155;0.03646387;0.106579155;0.15425608;0.14864342;0.09535385;0.02411603;-0.0028042847;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;-0.0031594126;0.027467296;0.10224618;0.18362556;0.20784251;0.19468296;0.15623617;0.124960445;0.100876875;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;-0.0014694942;0.014694942;0.029389884;0.036737356;0.029389884;0.014694942;-0.0014694942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.0033063618;0.026940726;0.12226192;0.25333562;0.34637755;0.35335207;0.2967488;0.25938243;0.2608686;0.24956797;0.19239058;0.10375519;0.03313598;0.006284314;-0.000964968;0.025667163;0.11762812;0.24187541;0.34860298;0.41155636;0.40870145;0.35821664;0.3193466;0.31392255;0.3219287;0.30163226;0.22173034;0.16095415;0.20845667;0.32769722;0.37428126;0.35238358;0.26735517;0.26032498;0.31369063;0.32469884;0.23658115;0.1319112;0.075526804;0.11366073;0.17446986;0.17182598;0.1413785;0.10450432;0.09911665;0.088362984;0.09674067;0.14029586;0.22180454;0.25007972;0.23857385;0.25127086;0.3402673;0.42297876;0.44392085;0.3889267;0.3170893;0.2737373;0.25394198;0.20229676;0.13342394;0.09778092;0.11857037;0.18705215;0.25991678;0.2483525;0.18308422;0.17597273;0.27993166;0.44088817;0.54767925;0.5213826;0.37706834;0.21105689;0.08286737;0.017349249;-0.0021962891;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0031193353;0.025415566;0.11535974;0.23821393;0.33424684;0.35490134;0.3142005;0.284939;0.28334853;0.25946516;0.19387491;0.10100731;0.028347135;0.002695928;-0.0015568476;0.02307922;0.10540192;0.21613032;0.31801224;0.3848865;0.39270398;0.35161397;0.3155366;0.30739892;0.31519908;0.29490077;0.21499051;0.16864672;0.24661064;0.39733395;0.45390674;0.41791248;0.30160716;0.26756114;0.3068469;0.31334364;0.22414052;0.12433368;0.070472635;0.10524677;0.16039805;0.15580906;0.12813637;0.09740872;0.09609788;0.08755532;0.09743062;0.14225891;0.22521852;0.25303796;0.24863395;0.28466555;0.40691185;0.513847;0.5293764;0.44016334;0.32893667;0.2645008;0.2505216;0.21339302;0.1522305;0.11186571;0.11947448;0.17382336;0.24276046;0.23177136;0.17234749;0.1737747;0.28555864;0.45226565;0.5617285;0.534748;0.3866217;0.21626055;0.08482829;0.017726164;-0.00224559;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019760244;0.019760244;0.039520487;0.04940061;0.039520487;0.019760244;-0.0019760244;-0.0010761447;0.009993303;0.02920434;0.040904637;0.053369354;0.063121445;0.060171336;0.050868247;0.03313783;0.0074884826;0.0074625076;0.02471422;0.035791088;0.034510847;0.022153737;0.0056219283;-0.00065310847;0;0;0;0;0;-0.0009091568;0.00843846;0.02471422;0.035791088;0.034510847;0.022153737;0.0056219283;-0.00065310847;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06479876;0.07710206;0.09001951;0.09841529;0.0997345;0.08123965;0.03950936;0.008655544;-0.0010631569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
