;meta[fps=30]
;meta[frames=115]
;meta[profile=dand]
jaw_open_a;0;0;0;0;-0.0031085713;-0.0010057145;0.013074287;0.011689143;0.062100574;0.10637258;0.15536916;0.24103086;0.30280572;0.25652805;0.19144803;0.057920773;0.011192766;0.074598856;0.12899962;0.12573105;0.08327314;0.0016259012;-0.016326094;-0.005881905;-0.005013333;0.028464766;0.051123813;0.11619049;0.1904762;0.19073522;0.14343618;0.078201905;0.011131428;-0.0042819027;0.022468574;0.036777146;0.04552;0.03522286;0.03365714;0.010235427;-0.00058285677;0.0067382865;0.021888003;0.03973486;0.048998855;0.02592;0.05567314;0.11229714;0.13125715;0.12203429;0.07730286;0.0010971427;-0.015542857;-0.008146286;-0.002866288;0.03451612;0.08626012;0.11959028;0.12195542;0.092140816;0.06092722;0.049863715;0.047933385;0.0352;0.017332243;0.004545304;-0.0009404089;-0.0015673464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015359998;-0.00053028605;0.006482286;0.0010849492;0.0045622815;0.086912;0.2279025;0.35651967;0.4097806;0.3288991;0.13848762;0.100932576;0.095834665;0.095600754;0.083085716;0.09680001;0.05337144;0.107748576;0.10715886;0.07349029;0.023734858;0.028041147;0.0011824773;0.0046750493;0.024819812;0.043687623;0.05362286;0.05109334;0.030750476;0.021120002;0.012739048;0.0034742858;-0.00062476116;-0.0011276193;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;-0.0091200005;-0.000048000187;0.034704003;0.08437714;0.12339885;0.13400573;0.0952663;0.04822058;0.008307813;0.0025352384;0.00640686;0.026200386;0.073738664;0.1280823;0.15063924;0.17255925;0.1578423;0.10831543;0.06808686;0.02320762;-0.006521905;0.034422867;0.10034288;0.14084572;0.13339429;0.122994296;0.11745523;0.13817142;0.13313523;0.095931426;0.029577136;0.00095999666;-0.009539046;0;0;0;0;0;-0.008685715;-0.0015542862;0.03385143;0.09526858;0.11933715;0.106057145;0.042994287;0.008959998;0.03883429;0.09464228;0.12739749;0.13872916;0.108814634;0.07342356;0.049630184;0.016131662;-0.0021622847;-0.004485487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008984382;-0.009386667;0.037211437;0.119763814;0.19541033;0.22741717;0.16091734;0.10280915;0.102038875;0.104779445;0.080134094;0.09021715;0.07820953;0.08450286;0.09558857;0.061508577;-0.014372573;-0.008708573;0.050134856;0.09971658;0.11389715;0.09267658;0.03605486;-0.003017143;-0.008246859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0013998363;0.011407664;0.051745277;0.105268255;0.16501394;0.20297556;0.1990616;0.17190325;0.13455462;0.11379896;0.15373616;0.22892833;0.27905098;0.26958573;0.223678;0.22367848;0.29135105;0.35449448;0.36253232;0.2970459;0.19232246;0.1602493;0.18579271;0.23459426;0.3076252;0.36243546;0.32573152;0.24918424;0.13380508;0.060187235;0.06624414;0.12976636;0.16658245;0.15650353;0.10177918;0.05079774;0.011128556;-0.0033135188;0.016925426;0.062971175;0.11314628;0.12680829;0.13214713;0.1310951;0.12706593;0.11006177;0.07128001;0.017777061;-0.002075422;0;0;0;-0.00069930474;0.0048072087;0.03325378;0.08479376;0.14208564;0.17589557;0.16751209;0.12112285;0.06774872;0.026538815;0.0055065113;-0.00069930457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0057587;0.05162553;0.1747887;0.26319692;0.26421076;0.17390366;0.08158365;0.063701145;0.12456397;0.16555855;0.17360547;0.1592049;0.17138264;0.17509882;0.19405721;0.20706463;0.17952639;0.12714082;0.07129671;0.01846887;-0.0021469882;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.47511455;0.23099048;0.050487623;-0.006205989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003941447;0.029389888;0.16855448;0.39707354;0.60782826;0.6819073;0.55735016;0.32796702;0.13277136;0.02870604;-0.0035862664;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0.0017862776;0.0068794726;0.016507482;0.030830232;0.051474072;0.07654702;0.10228948;0.11789976;0.1154277;0.09758661;0.07112584;0.047169663;0.027721189;0.014355278;0.0055241794;0.0013878216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.0028053978;0.02610022;0.071875595;0.1419851;0.22695495;0.28628498;0.26807693;0.20027663;0.096878745;0.034751788;0.036195043;0.056243137;0.054231334;0.034813017;0.008834459;-0.0010263133;0;0;0;-0.0031012052;0.028785547;0.08428917;0.122060254;0.11768676;0.07554218;0.019163854;-0.0022265061;0;0;0;0;0;0;0;0;0;0;0;-0.0026718075;0.024857352;0.07204339;0.10400966;0.099954225;0.06393254;0.015935423;-0.0018607232;-0.0014170122;0.011546025;0.052397966;0.10863761;0.14862883;0.1432757;0.09604195;0.041250806;0.008837962;-0.001102121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014082656;0.010508051;0.06015888;0.141675;0.21678245;0.2431517;0.19869368;0.111754455;0.0989372;0.11346595;0.1277381;0.10059833;0.077768676;0.04716217;0.065403625;0.052322898;0.026161449;-0.0026161447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38497296;0.38668847;0.27812403;0.14282481;0.05148128;0.011397485;-0.0014260772;-0.0050044446;0.046468675;0.13430807;0.20916173;0.24637926;0.23955798;0.19221948;0.15210156;0.1043764;0.044841837;0.009605152;-0.003472608;0.020083087;0.07023515;0.12919304;0.15017785;0.12022019;0.09650791;0.07938793;0.12772909;0.23371081;0.3314433;0.33761072;0.27433345;0.13199508;0.040604796;0.035022948;0.112065636;0.23519701;0.3355883;0.44562447;0.53037685;0.5219357;0.41764995;0.26219156;0.08578357;0.006764868;-0.0013581689;-0.0013617312;0.01109468;0.050359562;0.10365692;0.14510968;0.20429532;0.289295;0.3925649;0.46066204;0.44056994;0.31860825;0.17826998;0.06997272;0.014628143;-0.0018527708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005523962;0.045008823;0.2042775;0.4235171;0.5793927;0.5584969;0.37435144;0.15121691;0.12310281;0.25216892;0.39977667;0.43370488;0.33649933;0.15609293;0.0900566;0.09991076;0.15146923;0.25212845;0.35472476;0.40208477;0.37051845;0.24960247;0.107172884;0.022373423;0.0015080869;0.025074173;0.059124876;0.0905316;0.1015658;0.083000444;0.04881801;0.019730559;0.0042600497;-0.0005325062;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31390566;0.31759444;0.23107797;0.121692486;0.046099816;0.011338484;-0.0013676314;-0.0047881026;0.044464447;0.12864755;0.19846521;0.22852528;0.21433242;0.16355805;0.12587665;0.08662223;0.037171528;0.007961989;-0.0031638662;0.019500485;0.06391558;0.11423833;0.13023207;0.100478515;0.10061953;0.10761447;0.1574474;0.23331003;0.29178366;0.27340385;0.22390305;0.107614286;0.03425647;0.032763045;0.097918965;0.19858488;0.28063443;0.34473535;0.37272626;0.34141618;0.26141036;0.16538303;0.060390275;0.0090321945;-0.0013025062;-0.0023144532;0.01885851;0.08558334;0.17744142;0.2380689;0.27536637;0.30140057;0.3424294;0.37695828;0.359212;0.25994462;0.14543858;0.05706217;0.011927707;-0.0015108433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032284341;0.026295036;0.119483225;0.24776785;0.33900785;0.32680658;0.21907711;0.088481374;0.07205123;0.14697763;0.24006933;0.27155957;0.22255784;0.11311023;0.096971765;0.12704074;0.1821616;0.2549795;0.31605256;0.32862118;0.3020924;0.20372534;0.087501705;0.018214682;0.0016253497;0.022838391;0.0538796;0.08258297;0.0926876;0.075781;0.044569094;0.018014291;0.0038667005;-0.00048426524;0;0;0;0;0;0;0;0;0;0
