;meta[fps=30]
;meta[frames=35]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;-0.003419429;-0.0070400005;0.011817143;0.05621943;0.12194286;0.16162808;0.14499462;0.0920601;0.041590862;0.014420244;0.020691594;0.01912947;0.004353302;0.03466645;0.11571984;0.22265112;0.307859;0.32632917;0.26596114;0.17049372;0.081563435;0.019744003;-0.008318475;0.0024045713;0.030887624;0.050240006;0.058445714;0.045973334;0.023314288;0.0064457157;-0.0009980943;-0.0021180958;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.004453878;-0.008232491;0.019783838;0.07186548;0.122294866;0.15523921;0.1436735;0.09108899;0.044553142;0.013174854;-0.0041665323;-0.00367804;-0.0012948572;-0.0022817145;0.0046514287;0.020026287;0.039285716;0.05431486;0.049779437;0.041844577;0.06413486;0.104606286;0.13662058;0.12924801;0.081627436;0.02503315;-0.00333714;-0.006966859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.00066127244;0.0043297596;0.032921914;0.09024793;0.16440493;0.20824662;0.19917427;0.17089413;0.16698188;0.196074;0.22910593;0.21899132;0.16070212;0.10489586;0.078327835;0.08413391;0.100703254;0.10648453;0.08984449;0.061852586;0.03371112;0.013184118;0.0025112608;-0.00032866813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.19722378;0.15523541;0.1106286;0.07019611;0.040150594;0.020467656;0.009103512;0.0032527067;0.00070204254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0004723374;0.0030614461;0.023791812;0.06542748;0.11915148;0.15149786;0.13956696;0.09193086;0.040236153;0.007085061;-0.0009446748;-0.0011305484;0.007535531;0.05535095;0.14833364;0.2613994;0.34551042;0.36209473;0.30587345;0.21087243;0.1151388;0.04513009;0.008663893;-0.0011305484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.00042860248;0.0027920387;0.021454617;0.05902469;0.10764045;0.13557993;0.13636558;0.15217313;0.21184954;0.30010203;0.3625293;0.34598795;0.25017342;0.1399566;0.054878604;0.011439465;-0.0014504094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0004041109;0.0026083523;0.020438217;0.056428578;0.10296257;0.12958029;0.13130726;0.15126184;0.21719138;0.31142956;0.3768109;0.35950127;0.25994462;0.14543858;0.05706217;0.011927707;-0.0015108433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
