;meta[fps=30]
;meta[frames=80]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;0;0;-0.0047085714;0.0008914286;0.011213714;0.036553144;0.090336;0.12866287;0.1203063;0.07863772;0.045417145;-0.00013257208;0.03419886;0.09360001;0.10877716;0.059789725;0.09495772;0.093321145;0.10536228;0.108;0.06377143;-0.015154285;-0.007817144;-0.029568002;0.044352002;0.08088686;0.10774706;0.107904;0.117289156;0.06637105;0.088205725;0.04078629;0.017420193;0.022740576;0.07583087;0.086566865;0.070400015;0.011878858;0.020813715;0.038000762;0.05195429;0.055085715;0.051024765;0.030034287;0.04184228;0.050567627;0.06671087;0.06670172;0.06077258;0.04775771;-0.006662863;0.032969147;0.12117716;0.15108573;0.14030859;0.085269034;-0.00045440736;0.009099887;0.06839863;0.09858012;0.09228344;0.057828575;0.031036345;0.030197944;0.03910278;0.042393904;0.040155433;0.04759772;0.06254934;0.07179886;0.05846858;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.006162285;-0.0021851447;0.02612114;0.05835276;0.09624685;0.12471773;0.105913915;0.06197394;0.029972114;0.019137219;0.060319085;0.11327453;0.14036846;0.12233237;0.095053725;0.06768869;0.08042058;0.10810744;0.12350172;0.14344002;0.11898516;0.08865373;0.09034973;0.08733715;0.08318172;0.10610743;0.06671543;0.07608839;0.09971506;0.1044983;0.08513525;0.08079391;0.042523425;0.032609522;0.01710933;0.014518857;0.0071817166;0.029750861;0.051725715;0.072064005;0.06574172;0.04255086;0.12090057;0.14735544;0.14522056;0.11255772;0.04208;-0.039445333;-0.004489143;0.018313145;0.07145295;0.121193156;0.1282423;0.0787642;0.04892191;0.037280004;0.08018895;0.13753904;0.15352502;0.11471512;0.09034179;0.051829945;0.041024007;0.06042606;0.077610984;0.06775955;0.049258977;0.020982858;-0.0017600002;-0.0048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20333172;0.10286173;0.056861784;0.11462293;0.22268371;0.2934981;0.27609792;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;-0.0023950848;0.023950849;0.047901697;0.059877124;0.047901697;0.023950849;-0.0023950848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0030868922;0.02865991;0.083827965;0.12135254;0.11468018;0.09474563;0.09468744;0.13059653;0.1501246;0.115007006;0.086745486;0.069781415;0.10806079;0.15144856;0.15909183;0.119415484;0.07525194;0.051115498;0.057596534;0.111321345;0.1279605;0.112609535;0.06168297;0.03241952;-0.0032419523;-0.0031560727;0.028559715;0.090218835;0.16804954;0.19640172;0.16439967;0.08399901;0.03577789;0.03063466;0.082283325;0.17443562;0.28066722;0.3396671;0.3450611;0.27008584;0.17127481;0.11842549;0.122415066;0.14377187;0.16323934;0.14734447;0.116469346;0.08600596;0.058915745;0.032517333;0.008439095;-0.0009814121;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.079306886;0.065477714;0.07495279;0.112278886;0.14503375;0.15044186;0.14550903;0.15988147;0.19099893;0.20340995;0.16718598;0.098456115;0.03987912;0.008635666;-0.0010782655;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;-0.001661928;0.014345063;0.055036053;0.09647929;0.10898749;0.0857205;0.03997374;0.0048108445;0.02101027;0.063853025;0.09228074;0.085370615;0.09096869;0.08248411;0.083621226;0.068226516;0.034113258;-0.0034113259;0;-0.0037524584;0.03752458;0.07504916;0.09381145;0.07294194;0.05859687;0.038392123;0.052680727;0.040998723;0.03103511;0.034958135;0.06665206;0.07649242;0.061600674;0.027886197;0.024351614;0.074494526;0.11899881;0.12504219;0.08739037;0.03105181;-0.004744579;0.013260436;0.038836632;0.056243137;0.054231334;0.034813017;0.005584819;0.02915345;0.08815905;0.12757352;0.12290845;0.0780067;0.026616821;0.028073912;0.063086785;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0016899182;0.013770941;0.062475763;0.12954703;0.17726329;0.17090662;0.11458938;0.047745205;0.02343621;0.04827957;0.08706754;0.098456115;0.07751582;0.03622303;0.004371745;0.019078933;0.057800107;0.083455026;0.080209896;0.051309843;0.009729833;0.029176138;0.06134025;0.07667531;0.06134025;0.030670125;-0.0030670124;0;0;0;-0.0019092292;0.019092292;0.038184583;0.04773073;0.034167964;0.05400503;0.12814102;0.23364958;0.26799902;0.2156483;0.10293918;0.038937144;0.06353521;0.12773652;0.22187509;0.33258998;0.4148445;0.42510462;0.40054068;0.3441919;0.273261;0.2743594;0.36757395;0.47666684;0.5077693;0.4113471;0.19989575;0.043633956;-0.008255885;0.023536395;0.10697918;0.22184707;0.3035485;0.28894043;0.22618967;0.22049315;0.30052492;0.38414824;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0018034701;0.01469494;0.06668832;0.13826606;0.18916398;0.18235089;0.12223521;0.051068265;0.023604311;0.046147685;0.083455026;0.09435378;0.074270695;0.034692314;0.004188059;0.018197235;0.05522849;0.079781294;0.07671984;0.0491056;0.009009559;0.031296887;0.06545928;0.08182412;0.06545928;0.03272964;-0.0032729646;0;0;0;-0.0018257353;0.018257353;0.036514707;0.045643385;0.03266953;0.05168223;0.122658804;0.22354682;0.25633493;0.20618843;0.09835704;0.036836997;0.064515434;0.12631713;0.20565498;0.28948295;0.3459546;0.34539682;0.33335364;0.29988444;0.2523096;0.23501705;0.25960878;0.29032418;0.29588154;0.24082448;0.11708083;0.025582558;-0.005914937;0.022568982;0.10244334;0.2123811;0.29053125;0.27703083;0.21218029;0.19173673;0.24770506;0.31312048;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
