;meta[fps=30]
;meta[frames=137]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;-0.014415239;0.011352382;0.025584761;0.10721525;0.21386667;0.23911622;0.173575;0.10698529;0.042161215;0.07573927;0.1433856;0.13882558;0.0857088;0.026284803;-0.0035039966;-0.007315201;0;-0.0047067436;-0.0038820575;0.0079451455;0.05278995;0.12835933;0.22732165;0.32064185;0.39373717;0.40541354;0.34272733;0.2235904;0.10218056;0.01567907;-0.012440684;-0.0062555415;-0.01176381;0.009234287;-0.010331432;0.112167634;0.29158098;0.38692576;0.35198474;0.22527999;0.046323795;0.03245715;0.07099429;0.079192385;0.052434284;0.0009904759;-0.010270476;0;0;0;0;0;-0.022880001;-0.023920003;0.094848014;0.304928;0.49753603;0.5688015;0.47134167;0.2618994;0.099594675;0.020411441;-0.0053942883;-0.069205336;0.011414851;0.25100115;0.4991612;0.5701143;0.4522949;0.18261716;0.009267046;0.070540205;0.21204571;0.25141338;0.23692192;0.19253714;0.099786654;0.055173334;0.040205717;0.025207618;0.038285714;0.04144;0.043984763;0.067772575;0.07167144;0.1261966;0.23304518;0.349768;0.4534058;0.49595547;0.40414628;0.25918517;0.12392915;0.033326857;-0.009183429;-0.030155051;-0.020190472;0.07972573;0.25664765;0.41897148;0.4876343;0.38398474;0.19456;0.04514743;-0.01177447;0.017877327;0.088319995;0.11715659;0.119538285;0.11914973;0.13110584;0.1524773;0.14417282;0.093008466;0.028401379;-0.0038015984;-0.007925031;-0.03306667;0.025950482;0.1346743;0.18668191;0.18197334;0.12054857;-0.002620959;-0.028906666;0.02084572;0.06701715;0.10934858;0.12726858;0.10020572;0.050788574;0.013988574;-0.0022857126;-0.0045714295;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;-0.015055239;0.011824764;0.06130286;0.08496763;0.077327855;0.052917946;0.024333103;0.017432991;0.08417736;0.21452434;0.30960155;0.3414336;0.32320887;0.22297907;0.13670859;0.10000154;0.07044876;0.08517943;0.16061413;0.25794443;0.32200235;0.32328233;0.27971202;0.22437485;0.16017373;0.096946284;0.041842274;0.006788564;-0.0055314284;-0.0027794277;-0.018133335;0.014217147;0.03745829;0.13102324;0.248112;0.25236115;0.2053935;0.20181486;0.16599086;0.14218973;0.15540573;0.12530287;0.16070402;0.19848688;0.22592917;0.18793601;0.14288914;0.09938439;0.11211887;0.12293792;0.14863695;0.15375315;0.18543847;0.24129754;0.3113737;0.3486739;0.28502402;0.14447199;0.0055542844;0.00012457655;0.13304915;0.27347887;0.3348629;0.34201372;0.24842973;0.1551063;0.10935772;0.05186972;-0.01946781;-0.000017523766;0.06130286;0.08496763;0.058834292;0.07367619;0.09877333;0.124662854;0.13200763;0.08745143;0.0017523823;-0.017158095;0;-0.0031680004;-0.005833144;0.011377145;0.04997143;0.098384015;0.13626802;0.14421944;0.1174863;0.075189725;0.035885148;0.009592001;-0.00264;-0.0050575244;-0.0019809518;0.0078628585;0.025158098;0.018788576;0.06403048;0.11055238;0.16742857;0.2066819;0.18405335;0.09722668;0.04366477;-0.0069458284;-0.011544686;0.012853029;0.01959223;0.045824002;0.10185691;0.14028528;0.1398205;0.13927041;0.12961525;0.12358858;0.15209906;0.15097906;0.13696;0.15532954;0.18090667;0.17575619;0.14278096;0.07410286;0.020434286;-0.0032838043;-0.0066895257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0030010126;0.027863136;0.078713365;0.14374802;0.18907811;0.18206461;0.12362358;0.06531615;0.01707094;-0.0019847713;0;-0.0021326751;0.01589726;0.091251776;0.21499465;0.32917386;0.36930588;0.30146024;0.18064941;0.087118775;0.060201842;0.089174435;0.14867607;0.20273668;0.24105583;0.24609412;0.21138988;0.14607821;0.076565884;0.025802208;0.003429168;-0.00052586873;0;0;0;-0.0030010126;0.027863136;0.07934315;0.13662957;0.18168768;0.21059571;0.21303374;0.19339593;0.13679655;0.098198466;0.07457683;0.06798797;0.056107964;0.028053982;-0.0028053983;0;0;0;0;0;0;-0.0030010126;0.027863136;0.08149014;0.11796507;0.11369495;0.07294989;0.01846887;-0.00716951;0.043667596;0.1625077;0.29190454;0.33476916;0.2669422;0.15185793;0.105579585;0.1455906;0.20244907;0.19631822;0.13163541;0.089116715;0.08864438;0.11003076;0.14173701;0.16061619;0.16309716;0.16029772;0.15550159;0.15719414;0.16911624;0.19428946;0.22606975;0.2568689;0.2852485;0.29350975;0.24868959;0.17156476;0.09373537;0.03673998;0.007061444;-0.0014124799;0.0036641937;0.021011857;0.049562037;0.073665544;0.10548869;0.13317052;0.1347259;0.10701449;0.07815038;0.08069049;0.13138518;0.18156536;0.18231367;0.14740364;0.11185324;0.09459345;0.07935555;0.051937368;0.03910477;0.096227065;0.2143743;0.32833654;0.37569433;0.33845124;0.23822981;0.13824695;0.06358425;0.01612388;0.0050668945;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.2455793;0.34668428;0.4472471;0.4724556;0.42895064;0.32472852;0.22362354;0.13525838;0.076167546;0.031984948;0.008538354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.0024915668;0.023134463;0.06764338;0.09791327;0.09300885;0.07156097;0.06533671;0.101706006;0.14234214;0.15666255;0.13893002;0.10270396;0.065804556;0.033007957;0.0072122905;-0.0012435039;0.002743056;0.013697787;0.040120695;0.081749365;0.13342658;0.18197586;0.21640053;0.22091398;0.18972918;0.13106489;0.068698846;0.023155024;0.003082438;-0.0004723373;0;0;-0.003412121;0.03168875;0.092567;0.13395217;0.12905386;0.08277036;0.020912457;-0.0024324576;0;0;0;0;0;0;0;0;0;0;-0.0013442533;0.010030411;0.057424378;0.1352352;0.20692869;0.23209935;0.18966216;0.11160084;0.043914266;0.020774897;0.03971809;0.06920698;0.12216444;0.20855328;0.28570846;0.29704377;0.23232998;0.11338723;0.022314893;0.020086138;0.06764338;0.09791327;0.094361454;0.06053976;0.015320483;-0.001781205;0;0;0;0;0;-0.0008265905;0.005514977;0.040430773;0.10820027;0.19052695;0.25181055;0.26394913;0.22309636;0.15394482;0.08412416;0.032971773;0.006337194;-0.002499121;0.012457835;0.07164845;0.16888846;0.2585822;0.29006872;0.23704076;0.13939519;0.05638098;0.012171572;-0.0015214464;0;-0.00082221697;0.006700194;0.03039054;0.063086785;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;-0.0024915668;0.023134463;0.06764338;0.09791327;0.094361454;0.06053976;0.015320483;-0.001781205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.066003285;0.066588484;0.11328981;0.2104643;0.28975084;0.2793241;0.18724862;0.08039803;0.017229822;-0.0021484676;0;-0.00026205982;0.0020205548;0.010002358;0.029274775;0.05967371;0.09743971;0.13288637;0.15800735;0.16126965;0.13853167;0.09576204;0.050268944;0.0169849;0.0022777151;-0.0003477802;-0.0032432775;0.030109785;0.08809543;0.1275417;0.12294025;0.07889254;0.019986605;-0.0023229884;0;-0.0027079885;0.023534173;0.08772157;0.15756708;0.18070883;0.14537695;0.0706554;0.015407425;-0.0018953136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.008670384;0.017366752;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20773917;0.088358164;0.047756247;0.076900385;0.13948561;0.1843205;0.19303644;0.16300365;0.112309165;0.061326895;0.024069091;0.0046595214;-0.0006061664;0;0;0;0;0;0;0;0;0;0;0;-0.002890005;0.023536395;0.10697918;0.22184707;0.3035485;0.29262528;0.19616523;0.08422651;0.018050293;-0.002250776;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.008670384;0.017366752;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;-0.0017403858;0.016164437;0.04720193;0.06829807;0.06314918;0.06373541;0.10844065;0.20148797;0.27732524;0.26730767;0.17915739;0.07692635;0.016477041;-0.0020549542;0;-0.0002473649;0.0019029952;0.009465992;0.027876308;0.056991886;0.09323941;0.12719697;0.15116931;0.15418668;0.13238183;0.091476016;0.048027966;0.016215863;0.0021577065;-0.0003306361;-0.004675664;0.04341688;0.12691087;0.18368678;0.17700727;0.113551825;0.028721932;-0.0033397593;0;-0.0027079885;0.023534173;0.08772157;0.15756708;0.18070883;0.14537695;0.0706554;0.015407425;-0.0018953136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017403858;0.016164437;0.04720193;0.06829807;0.06579326;0.042192295;0.008612868;0.013975041;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16937804;0.07262243;0.043144923;0.07388476;0.13336885;0.17626737;0.1847644;0.15616743;0.10776138;0.058886923;0.023080245;0.0044360356;-0.0005786133;0;0;0;0;0;0;0;0;0;0;0;-0.0027699966;0.022568982;0.10244334;0.2123811;0.29053125;0.28003663;0.18768872;0.08058953;0.017261665;-0.0021528096;-0.0017403858;0.016164437;0.04720193;0.06829807;0.06579326;0.042192295;0.008612868;0.013975041;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
