;meta[fps=30]
;meta[frames=107]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;0;-0.0061714286;0.009257143;0.018514287;0.0216;0.015238532;0.004099266;0.006795104;0.04898547;0.09015511;0.115872666;0.11029814;0.073431514;0.031145144;0.010266121;0.018232161;0.036621388;0.045531433;0.037017148;0.014354287;-0.001268571;-0.0032685718;0;-0.0074666673;0.0058361916;0.024777142;0.04597334;0.06291505;0.064987436;0.04141105;0.025785906;0.0055405735;-0.0021668565;0.010678857;0.032621715;0.04113981;0.027437715;0.066806875;0.13331202;0.1762103;0.16254172;0.122537136;0.014582853;0.052228577;0.099596195;0.124068566;0.10908572;0.08171429;0.0067771426;0.0018971413;0.0011085712;0.044480003;0.08846096;0.11237334;0.11153144;0.0640381;0.028407617;0.026628574;0.033002667;0.031062858;0.033233527;0.07686858;0.16549031;0.25457528;0.2952206;0.21268117;0.1229341;0.12475201;0.17766362;0.17608458;0.17807199;0.15686171;0.16749601;0.17950857;0.15553144;0.04679771;-0.0033417174;0.024797723;0.07583087;0.086566865;0.06509715;0.031444572;0.011487999;0.035570286;0.052800003;0.046834286;0.023908572;0.00041904833;-0.0019809518;0.030445715;0.042224765;0.04117333;0.027291428;0.0005790464;-0.0053638094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.010697143;0.0020571437;0.045577142;0.082118094;0.09728;0.12774858;0.121889524;0.13515429;0.15159118;0.12114701;0.07138808;0.055966042;0.0398707;0.042037558;0.051237885;0.0593685;0.069753475;0.066159025;0.0507187;0.020982858;-0.0017600002;-0.0048;0;0;-0.010697143;0.0020571437;0.045577142;0.09065143;0.103542864;0.08425143;0.032777146;-0.0027428567;-0.007497143;0;0;0;0;0;-0.018133335;0.012672002;0.06576;0.1093501;0.1470278;0.16165027;0.1013318;0.07345523;0.086893715;0.07593144;0.06822096;0.05705143;0.012845715;-0.014537144;0;0;-0.012352001;0.009696002;0.050304003;0.056379426;0.07845181;0.09937828;0.07623313;0.06460038;0.04656152;-0.0012190505;-0.00088990125;0.027673911;0.045156576;0.03858515;0.050672762;0.065264;0.10464114;0.13154534;0.13890553;0.10452972;0.08827696;0.07141962;0.081672005;0.08813411;0.08646705;0.07008;0.06002286;0.026484575;0.043520004;0.12803428;0.20906517;0.22291887;0.17931888;0.07094858;-0.0059200013;-0.016228572;0;-0.013348572;0.010483812;0.04365714;0.07729143;0.11267239;0.13826285;0.13345143;0.13897525;0.11850858;0.07605714;0.036434285;0.009874286;-0.0026457147;-0.0032342856;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0049667;0.049666997;0.099333994;0.12416749;0.099333994;0.049666997;-0.0049667;0;0;0;-0.0006445736;0.0059881886;0.017466942;0.02526528;0.024330147;0.015596676;0.003930896;-0.00045754702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0021469884;0.018664485;0.06949086;0.12481159;0.14313257;0.11300316;0.07462932;0.08171437;0.122910574;0.14587213;0.13404813;0.104233205;0.093141675;0.09863939;0.0953177;0.068866804;0.038455013;0.015058566;0.0031399182;-0.0003981129;0;0;0;0;-0.0021469884;0.018664485;0.06799274;0.13764581;0.19197413;0.21929146;0.21190962;0.18898743;0.14605723;0.09419554;0.039407264;0.020155929;0.05065461;0.107303604;0.1468397;0.1415867;0.091941684;0.06814542;0.09357816;0.14329906;0.19654486;0.19427858;0.13884096;0.09645941;0.09262346;0.10999021;0.12978543;0.10445098;0.04684013;0.045530465;0.12628655;0.2325181;0.2965277;0.26780936;0.19540577;0.14355716;0.14866582;0.17113523;0.18318917;0.1480315;0.11754713;0.095325336;0.09222866;0.08975795;0.10458314;0.101113856;0.088314705;0.060033616;0.025344724;0.016581904;0.06982722;0.13669157;0.16485292;0.14130762;0.07517965;0.032116085;0.03338317;0.06447405;0.0739208;0.057036534;0.051340938;0.06884747;0.12589689;0.15479784;0.1377293;0.07802155;0.02682781;0.024182245;0.08482989;0.14754581;0.16498412;0.13115713;0.06188574;0.01641253;-0.0019084339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.011027037;0.10239808;0.29926366;0.43312174;0.41734797;0.26771617;0.067695856;-0.00787229;0;0;0;0;0;0;0;0;0;0;0;-0.008449591;0.07344966;0.27353045;0.49140382;0.5636261;0.45351842;0.2204909;0.04819273;-0.005923899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.58849734;0.48823506;0.32731667;0.30869874;0.44885615;0.60146487;0.6302206;0.53225434;0.36682686;0.20026234;0.07850423;0.015088558;-0.0019680727;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;-0.00041235806;0.0028315254;0.019645737;0.05000529;0.08375117;0.1037143;0.09882848;0.07152038;0.040076204;0.015704595;0.003241383;-0.00041235794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003412121;0.03168875;0.092567;0.13395217;0.12905386;0.08277036;0.01750113;0.031680796;0.068226516;0.085283145;0.068226516;0.034113258;-0.0034113259;0;0;0;0;0;0;0;0;0;0;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31907558;0.25800622;0.17713886;0.15069805;0.17261174;0.18034925;0.15029912;0.09915587;0.08505692;0.09263499;0.08884159;0.0537415;0.02631969;0.035240427;0.065387726;0.08748183;0.10254056;0.10354766;0.09096392;0.06707948;0.033007957;0.0072122905;-0.0008866267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.0034065545;0.034065545;0.06813109;0.08516386;0.06667909;0.0440686;0.065439254;0.17549959;0.29392856;0.3636823;0.34624085;0.2503441;0.14002882;0.054931086;0.0114533035;-0.0014519999;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38475809;0.3876655;0.29413635;0.16794166;0.11509071;0.17324297;0.2925488;0.38198423;0.40253747;0.33769792;0.23471458;0.1459;0.07602924;0.019986605;-0.0023229884;-0.005115398;0.0444689;0.1655797;0.29737774;0.33975488;0.28530955;0.1741654;0.10245547;0.080524385;0.067651;0.03286991;0.0071771424;-0.004567399;0.030024435;0.13626665;0.28247464;0.38639903;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;0;0;0;0;-0.0013581689;0.011633495;0.046645306;0.07291808;0.075868204;0.04852893;0.0530365;0.12810205;0.23364958;0.26799902;0.20928417;0.16393991;0.19568875;0.2472758;0.2410193;0.1533083;0.050629638;0.038243406;0.0768423;0.086798966;0.07958925;0.09863228;0.17979343;0.3028753;0.40170765;0.4210017;0.3555021;0.24489205;0.13358898;0.05230203;0.010030412;-0.0013094641;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.0049094465;0.049094465;0.09818893;0.122736156;0.09679291;0.0587319;0.061107583;0.1680944;0.28139415;0.34798503;0.33122578;0.23949955;0.13401611;0.05261663;0.011033448;-0.0013960191;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.3137752;0.3178252;0.24442215;0.14341855;0.10003879;0.14526099;0.2396808;0.3095241;0.34733504;0.3306362;0.2711885;0.19575445;0.111214;0.028721932;-0.0033397593;-0.0041746995;0.036292054;0.13512109;0.24268919;0.2771619;0.2339148;0.14605924;0.090688385;0.07384626;0.06179181;0.03005867;0.006592685;-0.0038152577;0.024491569;0.111147195;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;-0.0013025062;0.01116593;0.044641457;0.06974531;0.072528444;0.046362545;0.0507137;0.12262541;0.22354682;0.25633493;0.20099324;0.14842373;0.16286467;0.20140845;0.19667472;0.12496249;0.042401772;0.035301168;0.07010712;0.079189874;0.072952874;0.09199257;0.16916746;0.28517315;0.3780552;0.39613166;0.33449224;0.23048237;0.12578787;0.04928789;0.009457084;-0.0012343195;0;0;0;0;0;0;0;0;0;0
