;meta[fps=30]
;meta[frames=67]
;meta[profile=grlt]
jaw_open_a;0;0;0;-0.013836191;0.01081905;0.056411427;0.07823238;0.0762819;0.050559998;-0.015929908;-0.015818667;0.07190858;0.17965075;0.25475478;0.25160328;0.168139;0.06532663;0.06962104;0.14157076;0.17197716;0.14694859;0.08544;0.0018285655;-0.028434288;0.008000002;0.04128;0.057188574;0.054189716;0.036361143;0.007167999;0.009014856;0.023469714;0.022747431;0.014070858;0.004352001;-0.00056685664;-0.0012068575;0;-0.005881905;-0.006628572;0.040822856;0.066940956;0.07172572;0.055177145;0.017295238;-0.015451429;0;0;-0.004297143;-0.0015085716;0.01816686;0.045522284;0.065746285;0.063698284;0.039378293;0.01212343;-0.0016091412;-0.0033645723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;-0.0064566853;-0.002282973;0.027385602;0.06839863;0.09858012;0.09539201;0.058834292;0.004125869;0.008395279;0.051402967;0.07823238;0.0762819;0.050559998;-0.0074666697;-0.0032304737;0.027885715;0.049478095;0.07614476;0.089165725;0.066940956;0.047870483;0.008964571;-0.014205717;0.04493258;0.15974097;0.26056382;0.28933486;0.24912612;0.16521981;0.11734096;0.13019125;0.1649798;0.14643809;0.10396344;0.049974855;0.027462091;0.05234286;0.083840005;0.09314286;0.100425154;0.10513143;0.098148584;0.07699886;0.03024686;-0.0052339053;-0.005179427;0.023454096;0.05916953;0.09990516;0.1323185;0.14734554;0.14074972;0.12465829;0.1019543;0.073907435;0.04474591;0.02118286;0.0045005707;-0.0021413355;-0.0016342851;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011116628;0.0111166295;0.022233259;0.02779157;0.022233259;0.0111166295;-0.0011116628;0;0;0;0;0;-0.00038486757;0.0028690123;0.016465334;0.03880165;0.059409555;0.06665207;0.05447625;0.032048967;0.012966538;0.0027990371;-0.0011991329;0.007380869;0.027510077;0.04938073;0.05660893;0.045516156;0.021559102;0.009501616;0.01692948;0.031436678;0.03602885;0.028956909;0.013963694;0.0036334994;0.0034751792;0.012226542;0.02524556;0.039763816;0.051228493;0.05669449;0.055336077;0.049468596;0.040703245;0.03023397;0.019466424;0.010279462;0.0037708266;0.0006140382;-0.00008572046;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.0049285307;0.045769017;0.1337335;0.19353905;0.18647784;0.11961109;0.026613109;0.026004799;0.13377225;0.27721483;0.37729314;0.38251457;0.3062779;0.23638485;0.1881841;0.14636163;0.08658087;0.029020123;-0.0031560727;0;-0.0012500244;0.01160805;0.03392242;0.049094465;0.045473214;0.045272827;0.075407945;0.13960958;0.19229859;0.18544255;0.12436788;0.05346001;0.008650933;0.02662552;0.056107964;0.07013496;0.05319522;0.057181455;0.055449553;0.07281868;0.05825495;0.029127475;-0.0029127474;-0.0027316848;0.0237507;0.08837827;0.15556361;0.21165083;0.23641525;0.21845797;0.17691636;0.13667811;0.11168897;0.1374948;0.19848956;0.25765088;0.2852708;0.27860957;0.24974185;0.20589451;0.15292843;0.09817401;0.051495276;0.018629773;0.003015085;-0.00042247938;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;-0.010525808;0.09774362;0.28566074;0.41343436;0.39837763;0.25554726;0.064618774;-0.007514458;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;-0.002361687;0.019243374;0.08732994;0.18106267;0.24771471;0.23879282;0.16006991;0.065501705;0.044909697;0.08632217;0.12757352;0.12290845;0.07882892;0.019916626;-0.003615422;0.012054943;0.035306033;0.05113013;0.049301215;0.0316482;0.008031326;-0.0015744582;0.0047816876;0.027442224;0.064669415;0.09901592;0.11108677;0.090793744;0.05341495;0.021610893;0.0025578327;0.020489158;0.04214458;0.052680727;0.04214458;0.02107229;-0.002107229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0012023136;0.010453448;0.038902633;0.069856636;0.08009857;0.06442953;0.03130468;0.0068353736;-0.0059559043;0.0444689;0.1655797;0.29737774;0.34101728;0.26751474;0.2015044;0.16391318;0.181433;0.17888309;0.1251612;0.09470908;0.1615256;0.18836764;0.16824688;0.1340765;0.13489215;0.21847369;0.30337262;0.29247388;0.1960795;0.08423987;0.018052517;-0.006628867;0.03805099;0.14159097;0.25411022;0.31362385;0.33126706;0.3448005;0.37342596;0.39652783;0.36477837;0.27940428;0.18367563;0.112630606;0.04923919;0.010553641;-0.0013158654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0010965543;0.009535014;0.035465464;0.06373375;0.07311291;0.05884935;0.028627306;0.0062787486;-0.0049456274;0.036292054;0.13512109;0.24268919;0.27831328;0.21681161;0.1797347;0.16416645;0.18763827;0.18067543;0.12280573;0.08754901;0.15291089;0.17975754;0.16067526;0.13013928;0.13785413;0.22733742;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0064624357;0.035857886;0.13169785;0.25429487;0.33867943;0.37987536;0.40242153;0.4203199;0.42114815;0.38091347;0.2945612;0.19521452;0.12023969;0.052501023;0.011248313;-0.0014026994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;-0.0023144532;0.01885851;0.08558334;0.17744142;0.24276046;0.23401697;0.1568685;0.06413304;0.04454512;0.0862953;0.1275417;0.12294025;0.07889254;0.019986605;-0.0023229884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015251568;0.015251568;0.030503135;0.03812892;0.030503135;0.015251568;-0.0015251568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
