;meta[fps=30]
;meta[frames=87]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.033584766;0.026392385;0.13056001;0.19258668;0.2124724;0.16244572;0.042506665;0.0037866689;0.0030857148;-0.0061714286;-0.014985146;0.0019611446;0.06718172;0.1268206;0.14240916;0.113947436;0.002486859;0.02290439;0.14208;0.22506973;0.24471466;0.194752;0.052265137;0.013114669;0.04507063;0.08073006;0.10949594;0.119588435;0.07578012;0.08342188;0.08653883;0.060598858;0.074716955;0.11116191;0.09776002;0.11570744;0.09016229;0.028606478;0.021510094;0.07492572;0.11966476;0.1262781;0.10628572;0.052693337;0.0025066633;0.012480001;0.05075429;0.05801143;0.04723429;0.018422859;-0.0014742861;-0.004228572;0;0;0;0;0;-0.004297143;0.00086857163;0.018262856;0.036262855;0.030230854;0.042457145;0.05845943;0.036953148;0.063104;0.14654629;0.21139427;0.23260343;0.19569142;0.07018666;-0.0017638078;0.0065142866;0.033112384;0.03225905;0.021348573;0.0003809521;-0.004175238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.006430477;0.0011123809;0.025996191;0.057249527;0.054503623;0.066736765;0.066154666;0.07811505;0.1086903;0.13010134;0.10678918;0.08947992;0.07283322;0.083290525;0.110336624;0.15833724;0.16515142;0.1750842;0.1928567;0.17203048;0.11909333;0.07099429;-0.0039064414;-0.017908722;0.0232512;0.033646323;0.100192614;0.17287862;0.2080015;0.21422598;0.17025645;0.06583466;0.024961527;0.033275433;0.0830583;0.11641143;0.10394058;0.05506286;-0.0024929536;-0.006884571;0.028690288;0.047737904;0.081792;0.114157714;0.11833906;0.10752915;0.07034515;0.021558862;-0.0028891407;-0.005997716;0;0;0;0;0;-0.008533334;0.0067047635;0.03474286;0.048152383;0.046933334;0.012403808;0.015314287;0.06613942;0.10206324;0.12147504;0.109281525;0.06948267;0.06999849;0.04898134;0.05294857;0.076358095;0.11817525;0.1681905;0.16617906;0.11859812;0.108662866;0.09241904;0.08073144;0.10203429;0.07948953;0.054948576;0.035169527;0.014674286;-0.012342857;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.025824295;0.031929694;0.029221306;0.020220494;0.012402594;0.0064409645;-0.0044466513;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011116628;0.0111166295;0.022233259;0.02779157;0.022233259;0.0111166295;-0.0011116628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.00064409646;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.006011568;0.0558217;0.16317111;0.23616871;0.22418518;0.17752111;0.12913896;0.12595189;0.16107897;0.14739314;0.099669404;0.0821056;0.10810372;0.12956357;0.1501246;0.11816308;0.055184755;0.0081972005;0.0128490105;0.06427796;0.13329361;0.18236518;0.1757954;0.11783531;0.050597366;0.010832273;-0.0013511715;0;-0.0029127474;0.029127475;0.05825495;0.06954381;0.08872072;0.11745457;0.123218514;0.13397922;0.13015328;0.12494804;0.16088337;0.2055765;0.21653856;0.20072432;0.19016781;0.18177;0.18811435;0.20830914;0.21489564;0.18172826;0.12695643;0.06286024;0.013697786;-0.0016853859;0;0;0;0;0;-0.0019466028;0.016925426;0.062971175;0.11314628;0.1284104;0.117219836;0.0881124;0.064123385;0.05944295;0.06602346;0.06705187;0.066219315;0.051378623;0.05106731;0.078252956;0.10425895;0.10114701;0.064886756;0.01641253;-0.0019084339;-0.0032419523;0.03241952;0.06483904;0.08104881;0.06483904;0.03241952;-0.0032419523;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00082221697;0.007085061;0.027343087;0.04802097;0.0543188;0.042772777;0.019995617;0.0035862657;-0.0004723374;0;0;0;-0.0013526024;0.011021205;0.05001623;0.1031718;0.14602119;0.1586094;0.12640327;0.08865578;0.057289492;0.034780677;0.030762365;0.042160492;0.044697113;0.043997355;0.028165305;0.0070500732;-0.001824145;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001428675;0.013260436;0.038836632;0.05534061;0.062087722;0.06392061;0.06109772;0.058890566;0.048207838;0.023430003;0.0051527712;-0.0006321687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.004608868;0.042797163;0.12509255;0.18105207;0.17446531;0.111919045;0.025239302;0.027378606;0.06134025;0.07667531;0.059846267;0.043552693;0.04652842;0.08706754;0.098456115;0.07751582;0.03622303;0.0065147574;-0.00085720496;0;0;0;-0.0027212354;0.022174329;0.10061091;0.20861405;0.28219426;0.30529594;0.27067852;0.22589816;0.17811152;0.122362174;0.07810733;0.07456941;0.07786093;0.11023434;0.18757649;0.29527143;0.38309047;0.38375503;0.35408127;0.28891146;0.22971867;0.15165626;0.066372156;-0.006818676;0;0;0;0;0;0;-0.0009527221;0.007763828;0.03522378;0.07299222;0.09982763;0.09108749;0.108933166;0.19325517;0.3033096;0.3352732;0.3208021;0.2691642;0.22573249;0.18590401;0.12155982;0.030753246;-0.0035757693;0;-0.0032432775;0.030109785;0.08695063;0.13606922;0.1719735;0.19450203;0.19708477;0.19640198;0.16244777;0.09555609;0.03864288;0.008319715;-0.001040892;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.004282314;0.039757982;0.116297856;0.16836098;0.16227521;0.10412629;0.02309629;0.029664489;0.06545928;0.08182412;0.064026535;0.045085642;0.04427742;0.083455026;0.09435378;0.074270695;0.034692314;0.0062331045;-0.00082046766;0;0;0;-0.0022092508;0.018001301;0.08169319;0.1693759;0.2270502;0.26679674;0.27482325;0.26625785;0.22730114;0.15543185;0.08425434;0.07014608;0.07494977;0.101211414;0.16025278;0.24272591;0.3121001;0.31423053;0.3094473;0.2728398;0.23084046;0.15689448;0.06917385;-0.007091423;0;0;0;0;0;0;-0.00086700154;0.0070658177;0.032044772;0.06645543;0.09094945;0.08352963;0.09511102;0.16040863;0.24811164;0.2728492;0.2683675;0.23874828;0.21180198;0.17825411;0.116212495;0.029377636;-0.0034165739;0;-0.004675664;0.04341688;0.12568629;0.19281547;0.22939697;0.23701163;0.21775234;0.20873499;0.17333354;0.101973996;0.041257165;0.008906028;-0.0011132535;0;0;0;0;0;0;0;0;0;0;0
